scenario_id,design_family,scenario_number,replication,seed,N,T,rho_Y,rho_D,rho_Z,sigma_alpha_Z,unit_effect_heterogeneity,estimator_id,estimator,beta_true,beta_short,se_short,covered_short,beta_long,se_long,covered_long,estimation_error,delta_z_hat,nobs_short,nobs_long,instrument_count_short,instrument_count_long,ar2_p_short,ar2_p_long,hansen_p_short,hansen_p_long,estimator_warnings,status,error_stage,error_message
"P_N050_T15_RY80","principal",9,1,13972027,50,15,0.8,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.0341734120045,0.0365708550822966,TRUE,1.0102205535469,0.0375504345233615,TRUE,0.0102205535468967,-0.0239528584575994,750,750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N050_T15_RY80","principal",9,1,13972027,50,15,0.8,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.08937890420794,0.0442660121709007,FALSE,1.05061499503124,0.0465144507631107,TRUE,0.05061499503124,-0.0387639091767045,750,750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N050_T15_RY80","principal",9,1,13972027,50,15,0.8,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,1.22596344927415,0.251950981667934,TRUE,1.22151578929793,0.23426773635496,TRUE,0.221515789297928,-0.0044476599762171,650,650,4,6,0.189295492501563,0.202535489566377,0.948448501148556,0.965678012399417,"","ok",NA,NA
"P_N050_T15_RY80","principal",9,2,13972028,50,15,0.8,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.10294175345433,0.0364200669707736,FALSE,1.05728075038139,0.0373657052159891,TRUE,0.0572807503813888,-0.045661003072943,750,750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N050_T15_RY80","principal",9,2,13972028,50,15,0.8,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.10760878794259,0.0341048785555239,FALSE,1.06097344097134,0.0351388541212611,TRUE,0.0609734409713356,-0.0466353469712524,750,750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N050_T15_RY80","principal",9,2,13972028,50,15,0.8,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,0.943115089800451,0.236115202779705,TRUE,0.906976824320824,0.221023079114077,TRUE,-0.0930231756791763,-0.0361382654796272,650,650,4,6,0.855943609965737,0.997742839539898,0.994572882322297,0.99814238285088,"","ok",NA,NA
"P_N050_T15_RY80","principal",9,3,13972029,50,15,0.8,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,0.978987029524565,0.0314165180287689,TRUE,0.943887422696522,0.0320429068993475,TRUE,-0.0561125773034784,-0.0350996068280435,750,750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N050_T15_RY80","principal",9,3,13972029,50,15,0.8,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,0.994629825636925,0.0362429409167422,TRUE,0.948544481755752,0.0350534697193818,TRUE,-0.0514555182442475,-0.0460853438811721,750,750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N050_T15_RY80","principal",9,3,13972029,50,15,0.8,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,0.673745842950447,0.253763671194431,TRUE,0.316418197370435,0.462343552598893,TRUE,-0.683581802629565,-0.357327645580012,650,650,4,6,0.298394934701702,0.304179770726632,0.485304829645619,0.61742934006682,"","ok",NA,NA
"P_N050_T15_RY80","principal",9,4,13972030,50,15,0.8,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.02721998737483,0.0358933012735425,TRUE,0.976554690706095,0.033154226905354,TRUE,-0.0234453092939051,-0.0506652966687309,750,750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
