scenario_id,design_family,scenario_number,replication,seed,N,T,rho_Y,rho_D,rho_Z,sigma_alpha_Z,unit_effect_heterogeneity,estimator_id,estimator,beta_true,beta_short,se_short,covered_short,beta_long,se_long,covered_long,estimation_error,delta_z_hat,nobs_short,nobs_long,instrument_count_short,instrument_count_long,ar2_p_short,ar2_p_long,hansen_p_short,hansen_p_long,estimator_warnings,status,error_stage,error_message
"P_N100_T50_RY20","principal",34,1,16472027,100,50,0.2,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.07197793764677,0.0143164594628364,FALSE,1.02990159028609,0.0139731186256974,FALSE,0.0299015902860942,-0.0420763473606798,5000,5000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N100_T50_RY20","principal",34,1,16472027,100,50,0.2,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.06864942459143,0.0142522839029728,FALSE,1.02489249677775,0.01381831194166,TRUE,0.024892496777746,-0.0437569278136862,5000,5000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N100_T50_RY20","principal",34,1,16472027,100,50,0.2,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,1.0474842305117,0.0579774162619279,TRUE,1.01796881497201,0.0549411349140616,TRUE,0.017968814972009,-0.0295154155396895,4800,4800,4,6,0.427486120246925,0.155981050405968,0.64354903050783,0.0591867465891852,"","ok",NA,NA
"P_N100_T50_RY20","principal",34,2,16472028,100,50,0.2,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.0316210208501,0.0117069645503497,FALSE,1.00202258951962,0.0106135793879579,TRUE,0.0020225895196242,-0.0295984313304785,5000,5000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N100_T50_RY20","principal",34,2,16472028,100,50,0.2,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.03318133654664,0.0129885648366536,FALSE,0.998984148567667,0.0116210422188505,TRUE,-0.00101585143233318,-0.0341971879789748,5000,5000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N100_T50_RY20","principal",34,2,16472028,100,50,0.2,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,1.09304375848746,0.0518415071913069,TRUE,1.10273410361929,0.0511421652742269,FALSE,0.102734103619286,0.00969034513183087,4800,4800,4,6,0.467829860326779,0.953240763131693,0.226560623063377,0.308928320995974,"","ok",NA,NA
"P_N100_T50_RY20","principal",34,3,16472029,100,50,0.2,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.05297853351,0.0139678956888936,FALSE,1.01722954386249,0.0135846651494585,TRUE,0.0172295438624905,-0.0357489896475105,5000,5000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N100_T50_RY20","principal",34,3,16472029,100,50,0.2,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.04629611092352,0.0147806360277228,FALSE,1.00890240176117,0.0142090510378558,TRUE,0.00890240176117096,-0.0373937091623495,5000,5000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N100_T50_RY20","principal",34,3,16472029,100,50,0.2,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,1.07144331656827,0.0629575307439747,TRUE,1.04177097522801,0.0620421709408246,TRUE,0.0417709752280129,-0.0296723413402551,4800,4800,4,6,0.418808450821325,0.917519637925845,0.270950586776491,0.866633864504744,"","ok",NA,NA
"P_N100_T50_RY20","principal",34,4,16472030,100,50,0.2,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.0349805844089,0.0143066225514642,FALSE,1.0026606767675,0.0140407099319267,TRUE,0.0026606767674966,-0.032319907641406,5000,5000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N100_T50_RY20","principal",34,4,16472030,100,50,0.2,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.02917574201427,0.0142979714410243,FALSE,0.994549408797436,0.014149964634595,TRUE,-0.00545059120256375,-0.0346263332168315,5000,5000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N100_T50_RY20","principal",34,4,16472030,100,50,0.2,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,1.02254256885219,0.0602474555084831,TRUE,1.02668549038737,0.0604422839603477,TRUE,0.0266854903873663,0.00414292153517426,4800,4800,4,6,0.873528483505965,0.367142323062388,0.62522192934655,0.293133297970523,"","ok",NA,NA
