scenario_id,design_family,scenario_number,replication,seed,N,T,rho_Y,rho_D,rho_Z,sigma_alpha_Z,unit_effect_heterogeneity,estimator_id,estimator,beta_true,beta_short,se_short,covered_short,beta_long,se_long,covered_long,estimation_error,delta_z_hat,nobs_short,nobs_long,instrument_count_short,instrument_count_long,ar2_p_short,ar2_p_long,hansen_p_short,hansen_p_long,estimator_warnings,status,error_stage,error_message
"S_N100_T20_RD20_SAZ200","stress",62,1,19272027,100,20,0.5,0.2,0.5,2,"high_alpha_Z","fe_adl","FE-ADL within",1,1.05426166772628,0.0285731885493438,TRUE,1.01632513136623,0.0296606980157449,TRUE,0.0163251313662263,-0.0379365363600572,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD20_SAZ200","stress",62,1,19272027,100,20,0.5,0.2,0.5,2,"high_alpha_Z","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.06415625992902,0.0289769076036492,FALSE,1.02569052433642,0.0298690395832948,TRUE,0.0256905243364156,-0.0384657355926068,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD20_SAZ200","stress",62,1,19272027,100,20,0.5,0.2,0.5,2,"high_alpha_Z","arellano_bond","Arellano-Bond sensitivity",1,0.98645151021748,0.166696683953396,TRUE,0.978173502493297,0.161818059706161,TRUE,-0.0218264975067035,-0.00827800772418308,1800,1800,4,6,0.109105418645008,0.112319263687067,0.151391054417659,0.192319205657424,"","ok",NA,NA
"S_N100_T20_RD20_SAZ200","stress",62,2,19272028,100,20,0.5,0.2,0.5,2,"high_alpha_Z","fe_adl","FE-ADL within",1,1.00962022880646,0.0210257624129594,TRUE,0.973742528908027,0.0230100248671806,TRUE,-0.0262574710919729,-0.0358776998984293,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD20_SAZ200","stress",62,2,19272028,100,20,0.5,0.2,0.5,2,"high_alpha_Z","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.01992780075536,0.0214109294758616,TRUE,0.97909883384696,0.0237874187427555,TRUE,-0.0209011661530401,-0.0408289669084025,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD20_SAZ200","stress",62,2,19272028,100,20,0.5,0.2,0.5,2,"high_alpha_Z","arellano_bond","Arellano-Bond sensitivity",1,0.976685286359237,0.139417998743881,TRUE,0.971415656360446,0.138295697342441,TRUE,-0.0285843436395538,-0.00526962999879033,1800,1800,4,6,0.729627565469769,0.720466082490981,0.236402920926403,0.374739678366359,"","ok",NA,NA
"S_N100_T20_RD20_SAZ200","stress",62,3,19272029,100,20,0.5,0.2,0.5,2,"high_alpha_Z","fe_adl","FE-ADL within",1,1.0095173336553,0.0219041421530538,TRUE,0.973754630081837,0.0216491932921617,TRUE,-0.026245369918163,-0.0357627035734592,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD20_SAZ200","stress",62,3,19272029,100,20,0.5,0.2,0.5,2,"high_alpha_Z","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.02970190854547,0.0216721856848834,TRUE,0.989216942663664,0.0215289622389019,TRUE,-0.0107830573363359,-0.0404849658818083,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD20_SAZ200","stress",62,3,19272029,100,20,0.5,0.2,0.5,2,"high_alpha_Z","arellano_bond","Arellano-Bond sensitivity",1,0.704531007410667,0.2440496230495,TRUE,0.870142131065354,0.18056350129268,TRUE,-0.129857868934646,0.165611123654688,1800,1800,4,6,0.193101871004339,0.285268154857589,0.592669651277786,0.416054435872495,"","ok",NA,NA
"S_N100_T20_RD20_SAZ200","stress",62,4,19272030,100,20,0.5,0.2,0.5,2,"high_alpha_Z","fe_adl","FE-ADL within",1,1.05998909589155,0.0232564658755801,FALSE,1.04247974276986,0.0219807739118597,TRUE,0.0424797427698636,-0.0175093531216821,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
