scenario_id,design_family,scenario_number,replication,seed,N,T,rho_Y,rho_D,rho_Z,sigma_alpha_Z,unit_effect_heterogeneity,estimator_id,estimator,beta_true,beta_short,se_short,covered_short,beta_long,se_long,covered_long,estimation_error,delta_z_hat,nobs_short,nobs_long,instrument_count_short,instrument_count_long,ar2_p_short,ar2_p_long,hansen_p_short,hansen_p_long,estimator_warnings,status,error_stage,error_message
"P_N250_T15_RY50","principal",44,1,17472027,250,15,0.5,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.05762572103861,0.0166471629838219,FALSE,1.0250774792708,0.0161046943176193,TRUE,0.0250774792708017,-0.0325482417678036,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T15_RY50","principal",44,1,17472027,250,15,0.5,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.07426738505446,0.0191577210383746,FALSE,1.03979289413023,0.0188653956015286,FALSE,0.0397928941302304,-0.0344744909242307,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T15_RY50","principal",44,1,17472027,250,15,0.5,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,0.990875876709651,0.0656392699558895,TRUE,0.974973869134825,0.0627065166163246,TRUE,-0.0250261308651748,-0.0159020075748262,3250,3250,4,6,0.264821126203047,0.219552544514539,0.130114403099351,0.117451360567384,"","ok",NA,NA
"P_N250_T15_RY50","principal",44,2,17472028,250,15,0.5,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.06042348737232,0.0165575024124749,FALSE,1.02636891864452,0.016697067254171,TRUE,0.0263689186445155,-0.0340545687278058,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T15_RY50","principal",44,2,17472028,250,15,0.5,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.06570286004681,0.0177544511653158,FALSE,1.03306552957231,0.0181232872221177,TRUE,0.0330655295723072,-0.0326373304745073,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T15_RY50","principal",44,2,17472028,250,15,0.5,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,0.95914352545088,0.0773765552138556,TRUE,0.949513664694471,0.0761986535903948,TRUE,-0.0504863353055294,-0.00962986075640959,3250,3250,4,6,0.355591102321942,0.372220018111572,0.523348822556237,0.728548040972138,"","ok",NA,NA
"P_N250_T15_RY50","principal",44,3,17472029,250,15,0.5,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.05205788700749,0.0152643689413306,FALSE,1.02133326747474,0.015010066620232,TRUE,0.0213332674747426,-0.030724619532744,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T15_RY50","principal",44,3,17472029,250,15,0.5,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.05870989567991,0.0177636692961642,FALSE,1.02750219345639,0.0171875573484754,TRUE,0.0275021934563857,-0.0312077022235262,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T15_RY50","principal",44,3,17472029,250,15,0.5,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,1.05530017051981,0.0706349237833212,TRUE,1.02607416472112,0.0679417534367168,TRUE,0.0260741647211227,-0.0292260057986886,3250,3250,4,6,0.0578149127618616,0.0945418568832282,0.370329775803748,0.216530376515661,"","ok",NA,NA
"P_N250_T15_RY50","principal",44,4,17472030,250,15,0.5,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.03510069236457,0.0162805663942555,FALSE,1.00173821845609,0.0158619692024687,TRUE,0.00173821845608901,-0.0333624739084848,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T15_RY50","principal",44,4,17472030,250,15,0.5,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.04692304872386,0.0178983927697169,FALSE,1.00952506642346,0.0178605689259914,TRUE,0.00952506642345585,-0.0373979823004085,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T15_RY50","principal",44,4,17472030,250,15,0.5,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,1.05520543864284,0.0666868944984522,TRUE,1.07391242484845,0.065862654126029,TRUE,0.0739124248484506,0.0187069862056104,3250,3250,4,6,0.23015686038825,0.614738478362696,0.243832004155489,0.436363136128298,"","ok",NA,NA
"P_N250_T15_RY50","principal",44,5,17472031,250,15,0.5,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.030656314145,0.0161318449998472,TRUE,0.996508033934293,0.0163097828858191,TRUE,-0.0034919660657069,-0.0341482802107047,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T15_RY50","principal",44,5,17472031,250,15,0.5,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.03810007890188,0.0185781744155704,FALSE,0.998722883099623,0.0189254349646636,TRUE,-0.00127711690037668,-0.0393771958022546,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T15_RY50","principal",44,5,17472031,250,15,0.5,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,0.950718045011646,0.0845956149302994,TRUE,0.951841321988466,0.0820474675471515,TRUE,-0.0481586780115342,0.0011232769768198,3250,3250,4,6,0.587570239863954,0.55199401390477,0.489098741690568,0.726832819577267,"","ok",NA,NA
