scenario_id,design_family,scenario_number,replication,seed,N,T,rho_Y,rho_D,rho_Z,sigma_alpha_Z,unit_effect_heterogeneity,estimator_id,estimator,beta_true,beta_short,se_short,covered_short,beta_long,se_long,covered_long,estimation_error,delta_z_hat,nobs_short,nobs_long,instrument_count_short,instrument_count_long,ar2_p_short,ar2_p_long,hansen_p_short,hansen_p_long,estimator_warnings,status,error_stage,error_message
"S_N100_T20_RD50_SAZ050","stress",63,1,19372027,100,20,0.5,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.07917811603165,0.0210040286235475,FALSE,1.0332013601611,0.0205583696861128,TRUE,0.0332013601610952,-0.0459767558705544,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD50_SAZ050","stress",63,1,19372027,100,20,0.5,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.08119860635294,0.0215532188859567,FALSE,1.03223998637598,0.0212266493154194,TRUE,0.0322399863759801,-0.0489586199769558,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD50_SAZ050","stress",63,1,19372027,100,20,0.5,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,0.984257268502672,0.102201094859713,TRUE,0.96465473667364,0.0993030405780953,TRUE,-0.0353452633263596,-0.019602531829032,1800,1800,4,6,0.385383333663683,0.408595688776593,0.440278598497828,0.69998283779664,"","ok",NA,NA
"S_N100_T20_RD50_SAZ050","stress",63,2,19372028,100,20,0.5,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.07388797825496,0.0209297901911606,FALSE,1.03215503152745,0.0215459527181131,TRUE,0.0321550315274473,-0.0417329467275167,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD50_SAZ050","stress",63,2,19372028,100,20,0.5,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.07892807938644,0.021042725981188,FALSE,1.02791278209632,0.0209568762533352,TRUE,0.027912782096321,-0.0510152972901148,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD50_SAZ050","stress",63,2,19372028,100,20,0.5,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,1.0305971451509,0.100243923165335,TRUE,1.01975199349004,0.0989606969373551,TRUE,0.019751993490039,-0.0108451516608588,1800,1800,4,6,0.617786077516668,0.875010424929783,0.168054511705634,0.263216107121834,"","ok",NA,NA
"S_N100_T20_RD50_SAZ050","stress",63,3,19372029,100,20,0.5,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.03035695293587,0.0222822983638169,TRUE,1.00746985494849,0.0214995839175075,TRUE,0.00746985494848551,-0.0228870979873868,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD50_SAZ050","stress",63,3,19372029,100,20,0.5,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.03966266164155,0.0243910613693704,TRUE,1.01442595409591,0.023080607360912,TRUE,0.0144259540959142,-0.0252367075456397,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD50_SAZ050","stress",63,3,19372029,100,20,0.5,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,0.99695737651515,0.0879849892601452,TRUE,0.985841516538028,0.0893306518070937,TRUE,-0.0141584834619717,-0.0111158599771218,1800,1800,4,6,0.488682851011275,0.629639827352536,0.0487116074352731,0.134222166478113,"","ok",NA,NA
"S_N100_T20_RD50_SAZ050","stress",63,4,19372030,100,20,0.5,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.05607637849995,0.022462536212097,FALSE,1.01676045499027,0.0231338919926983,TRUE,0.0167604549902727,-0.0393159235096765,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
