scenario_id,design_family,scenario_number,replication,seed,N,T,rho_Y,rho_D,rho_Z,sigma_alpha_Z,unit_effect_heterogeneity,estimator_id,estimator,beta_true,beta_short,se_short,covered_short,beta_long,se_long,covered_long,estimation_error,delta_z_hat,nobs_short,nobs_long,instrument_count_short,instrument_count_long,ar2_p_short,ar2_p_long,hansen_p_short,hansen_p_long,estimator_warnings,status,error_stage,error_message
"S_N100_T20_RD20_SAZ050","stress",61,1,19172027,100,20,0.5,0.2,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.03832220432727,0.0211308185754311,TRUE,1.00625238365008,0.020157509299067,TRUE,0.00625238365008274,-0.0320698206771877,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD20_SAZ050","stress",61,1,19172027,100,20,0.5,0.2,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.06337868044267,0.0225054595536366,FALSE,1.02401525571418,0.0213623694168801,TRUE,0.0240152557141795,-0.0393634247284864,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD20_SAZ050","stress",61,1,19172027,100,20,0.5,0.2,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,1.02565465872626,0.274011918231037,TRUE,1.01764023107761,0.269009122683183,TRUE,0.0176402310776127,-0.00801442764864491,1800,1800,4,6,0.318677309899634,0.371313219062255,0.347715624086023,0.533363821162189,"","ok",NA,NA
"S_N100_T20_RD20_SAZ050","stress",61,2,19172028,100,20,0.5,0.2,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.04111151887391,0.0221884049673213,TRUE,1.00979079832091,0.022001567439291,TRUE,0.00979079832091223,-0.0313207205529937,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD20_SAZ050","stress",61,2,19172028,100,20,0.5,0.2,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.0520882661915,0.0234356823106884,FALSE,1.02018882564913,0.024073152770525,TRUE,0.0201888256491258,-0.0318994405423705,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD20_SAZ050","stress",61,2,19172028,100,20,0.5,0.2,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,0.793015350253941,0.220258227738299,TRUE,0.720048839452501,0.247395554990532,TRUE,-0.279951160547499,-0.0729665108014401,1800,1800,4,6,0.125211636154193,0.137440537427727,0.0313052945354406,0.0651103843639118,"","ok",NA,NA
"S_N100_T20_RD20_SAZ050","stress",61,3,19172029,100,20,0.5,0.2,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.06576021159784,0.0213739940997571,FALSE,1.02555689152557,0.0213659797062522,TRUE,0.0255568915255684,-0.0402033200722762,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD20_SAZ050","stress",61,3,19172029,100,20,0.5,0.2,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.08746746246106,0.0224481062785308,FALSE,1.0445459403848,0.0229677162867209,TRUE,0.0445459403848032,-0.0429215220762547,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T20_RD20_SAZ050","stress",61,3,19172029,100,20,0.5,0.2,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,0.572991142650695,0.311082968956148,TRUE,0.59662953831554,0.303608444272504,TRUE,-0.40337046168446,0.0236383956648449,1800,1800,4,6,0.34341816870628,0.402428616985371,0.362102875920651,0.601366556222087,"","ok",NA,NA
"S_N100_T20_RD20_SAZ050","stress",61,4,19172030,100,20,0.5,0.2,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.00989354577133,0.0226665948285583,TRUE,0.973330708586461,0.0228155333619519,TRUE,-0.0266692914135389,-0.0365628371848687,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
