scenario_id,design_family,scenario_number,replication,seed,N,T,rho_Y,rho_D,rho_Z,sigma_alpha_Z,unit_effect_heterogeneity,estimator_id,estimator,beta_true,beta_short,se_short,covered_short,beta_long,se_long,covered_long,estimation_error,delta_z_hat,nobs_short,nobs_long,instrument_count_short,instrument_count_long,ar2_p_short,ar2_p_long,hansen_p_short,hansen_p_long,estimator_warnings,status,error_stage,error_message
"S_N100_T10_RD20_SAZ200","stress",56,1,18672027,100,10,0.5,0.2,0.5,2,"high_alpha_Z","fe_adl","FE-ADL within",1,1.05982527424177,0.0336902744978785,TRUE,1.02569857555332,0.0324828745463908,TRUE,0.0256985755533237,-0.034126698688443,1000,1000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T10_RD20_SAZ200","stress",56,1,18672027,100,10,0.5,0.2,0.5,2,"high_alpha_Z","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.10479803028182,0.0339412823404366,FALSE,1.06848258378237,0.0342621549958424,FALSE,0.0684825837823744,-0.0363154464994435,1000,1000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T10_RD20_SAZ200","stress",56,1,18672027,100,10,0.5,0.2,0.5,2,"high_alpha_Z","arellano_bond","Arellano-Bond sensitivity",1,1.27189419500204,0.294814677897515,TRUE,1.18775782514276,0.274614208485311,TRUE,0.187757825142763,-0.0841363698592761,800,800,4,6,0.464554873930417,0.415552574667454,0.660210415711616,0.742929392817296,"","ok",NA,NA
"S_N100_T10_RD20_SAZ200","stress",56,2,18672028,100,10,0.5,0.2,0.5,2,"high_alpha_Z","fe_adl","FE-ADL within",1,1.01402675944836,0.0367744615103763,TRUE,0.971223650845938,0.0356028478879002,TRUE,-0.0287763491540622,-0.0428031086024265,1000,1000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T10_RD20_SAZ200","stress",56,2,18672028,100,10,0.5,0.2,0.5,2,"high_alpha_Z","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.05765319030344,0.0452147957757923,TRUE,0.996300901567332,0.0415304570546208,TRUE,-0.00369909843266836,-0.0613522887361051,1000,1000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T10_RD20_SAZ200","stress",56,2,18672028,100,10,0.5,0.2,0.5,2,"high_alpha_Z","arellano_bond","Arellano-Bond sensitivity",1,1.21973516250587,0.511757050033446,TRUE,0.943446870691809,0.451809653555613,TRUE,-0.056553129308191,-0.276288291814059,800,800,4,6,0.30231042183048,0.383693686743978,0.426223104100899,0.436325217448033,"","ok",NA,NA
"S_N100_T10_RD20_SAZ200","stress",56,3,18672029,100,10,0.5,0.2,0.5,2,"high_alpha_Z","fe_adl","FE-ADL within",1,1.03039580945143,0.0337402688461098,TRUE,1.00129310267162,0.0332148080832524,TRUE,0.00129310267162075,-0.0291027067798135,1000,1000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T10_RD20_SAZ200","stress",56,3,18672029,100,10,0.5,0.2,0.5,2,"high_alpha_Z","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.08243287838596,0.0379503329127853,FALSE,1.04315268708416,0.0384159321318026,TRUE,0.0431526870841608,-0.0392801913017973,1000,1000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T10_RD20_SAZ200","stress",56,3,18672029,100,10,0.5,0.2,0.5,2,"high_alpha_Z","arellano_bond","Arellano-Bond sensitivity",1,1.58900283132351,0.57282526180901,TRUE,1.54898507646832,0.467045475392181,TRUE,0.548985076468323,-0.040017754855183,800,800,4,6,0.322750662579895,0.0454911606933814,0.151009298879421,0.587078136755531,"","ok",NA,NA
"S_N100_T10_RD20_SAZ200","stress",56,4,18672030,100,10,0.5,0.2,0.5,2,"high_alpha_Z","fe_adl","FE-ADL within",1,1.03870577335339,0.0353244089286094,TRUE,0.991128252153383,0.0356412699548188,TRUE,-0.00887174784661671,-0.0475775212000054,1000,1000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T10_RD20_SAZ200","stress",56,4,18672030,100,10,0.5,0.2,0.5,2,"high_alpha_Z","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.05496984505596,0.0396432669296571,TRUE,1.00342289041764,0.0407592349998344,TRUE,0.00342289041763855,-0.0515469546383169,1000,1000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T10_RD20_SAZ200","stress",56,4,18672030,100,10,0.5,0.2,0.5,2,"high_alpha_Z","arellano_bond","Arellano-Bond sensitivity",1,0.759097427990011,0.306057068746523,TRUE,0.82786606649172,0.278768310861986,TRUE,-0.17213393350828,0.068768638501709,800,800,4,6,0.464334188438885,0.549806243467338,0.886388262337743,0.738309972055866,"","ok",NA,NA
"S_N100_T10_RD20_SAZ200","stress",56,5,18672031,100,10,0.5,0.2,0.5,2,"high_alpha_Z","fe_adl","FE-ADL within",1,0.984712032741535,0.0318973152252929,TRUE,0.963490504254777,0.0307212464691152,TRUE,-0.0365094957452226,-0.021221528486758,1000,1000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T10_RD20_SAZ200","stress",56,5,18672031,100,10,0.5,0.2,0.5,2,"high_alpha_Z","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.04794244740876,0.0377075602816294,TRUE,1.01999305130372,0.0362310922310676,TRUE,0.0199930513037185,-0.0279493961050434,1000,1000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"S_N100_T10_RD20_SAZ200","stress",56,5,18672031,100,10,0.5,0.2,0.5,2,"high_alpha_Z","arellano_bond","Arellano-Bond sensitivity",1,1.70785868685621,0.875731958102617,TRUE,1.67721303374805,0.862213923815915,TRUE,0.677213033748054,-0.0306456531081512,800,800,4,6,0.827131736506409,0.753443259735103,0.952187043806811,0.979695913314505,"","ok",NA,NA
"S_N100_T10_RD20_SAZ200","stress",56,6,18672032,100,10,0.5,0.2,0.5,2,"high_alpha_Z","fe_adl","FE-ADL within",1,1.00284831505827,0.0339051208362116,TRUE,0.972563210041654,0.0341667917971411,TRUE,-0.027436789958346,-0.030285105016617,1000,1000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
