scenario_id,design_family,scenario_number,replication,seed,N,T,rho_Y,rho_D,rho_Z,sigma_alpha_Z,unit_effect_heterogeneity,estimator_id,estimator,beta_true,beta_short,se_short,covered_short,beta_long,se_long,covered_long,estimation_error,delta_z_hat,nobs_short,nobs_long,instrument_count_short,instrument_count_long,ar2_p_short,ar2_p_long,hansen_p_short,hansen_p_long,estimator_warnings,status,error_stage,error_message
"P_N250_T08_RY80","principal",39,1,16972027,250,8,0.8,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.03231260744343,0.0261727028490537,TRUE,0.982039081941798,0.024467584887021,TRUE,-0.0179609180582023,-0.0502735255016349,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T08_RY80","principal",39,1,16972027,250,8,0.8,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.04682233327866,0.0335054808958732,TRUE,0.982872708933558,0.030326420447062,TRUE,-0.0171272910664424,-0.0639496243450999,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T08_RY80","principal",39,1,16972027,250,8,0.8,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,1.09608158935934,0.223998287391164,TRUE,1.09500845753139,0.211408349730952,TRUE,0.095008457531393,-0.00107313182795132,1500,1500,4,6,0.806557055179589,0.876458351937312,0.503599966251585,0.746841129747782,"","ok",NA,NA
"P_N250_T08_RY80","principal",39,2,16972028,250,8,0.8,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.0208622947897,0.023031109090609,TRUE,0.996295560423619,0.0223713048897099,TRUE,-0.00370443957638111,-0.0245667343660835,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T08_RY80","principal",39,2,16972028,250,8,0.8,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.06214202914292,0.0270450516808453,FALSE,1.03259512378057,0.0263316239447446,TRUE,0.0325951237805731,-0.0295469053623425,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T08_RY80","principal",39,2,16972028,250,8,0.8,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,2.70984980376549,1.31185213959835,TRUE,1.99246290736789,0.740239563499688,TRUE,0.992462907367891,-0.717386896397603,1500,1500,4,6,0.95131090697128,0.511770952256763,0.995105135189612,0.510606252392124,"","ok",NA,NA
"P_N250_T08_RY80","principal",39,3,16972029,250,8,0.8,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,0.995444567228388,0.0218489422117663,TRUE,0.97161227805354,0.0214605785608465,TRUE,-0.0283877219464598,-0.0238322891748479,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T08_RY80","principal",39,3,16972029,250,8,0.8,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.01938586923221,0.0265621006723925,TRUE,0.986166714231731,0.0257854868316956,TRUE,-0.0138332857682693,-0.0332191550004819,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T08_RY80","principal",39,3,16972029,250,8,0.8,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,1.40811021575225,0.928435686975093,TRUE,0.67672276790038,0.543929971818908,TRUE,-0.32327723209962,-0.731387447851869,1500,1500,4,6,0.468510408897578,0.58741332559035,0.940706120655496,0.657130770408551,"","ok",NA,NA
"P_N250_T08_RY80","principal",39,4,16972030,250,8,0.8,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.0590685710039,0.0235021023427013,FALSE,1.03349704474052,0.0232111939323889,TRUE,0.0334970447405203,-0.025571526263382,2000,2000,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
