scenario_id,design_family,scenario_number,replication,seed,N,T,rho_Y,rho_D,rho_Z,sigma_alpha_Z,unit_effect_heterogeneity,estimator_id,estimator,beta_true,beta_short,se_short,covered_short,beta_long,se_long,covered_long,estimation_error,delta_z_hat,nobs_short,nobs_long,instrument_count_short,instrument_count_long,ar2_p_short,ar2_p_long,hansen_p_short,hansen_p_long,estimator_warnings,status,error_stage,error_message
"P_N250_T15_RY20","principal",43,1,17372027,250,15,0.2,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.06556656464026,0.0165050632503314,FALSE,1.0326744239333,0.0160487467152287,FALSE,0.0326744239333037,-0.032892140706954,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T15_RY20","principal",43,1,17372027,250,15,0.2,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.05494116936703,0.0183066714640817,FALSE,1.02259695869347,0.0183462210416556,TRUE,0.0225969586934709,-0.0323442106735636,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T15_RY20","principal",43,1,17372027,250,15,0.2,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,0.99886472616495,0.0946082576684159,TRUE,0.993188298597994,0.0939716714527094,TRUE,-0.00681170140200549,-0.00567642756695574,3250,3250,4,6,0.518077335706005,0.238335062285961,0.197675471003035,0.159978600640931,"","ok",NA,NA
"P_N250_T15_RY20","principal",43,2,17372028,250,15,0.2,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.040083493581,0.0166195598559972,FALSE,1.01191928498996,0.0170360306197215,TRUE,0.0119192849899601,-0.0281642085910441,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T15_RY20","principal",43,2,17372028,250,15,0.2,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.05121440864702,0.0184872117725875,FALSE,1.02173200870685,0.0185550661491724,TRUE,0.0217320087068533,-0.0294823999401619,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T15_RY20","principal",43,2,17372028,250,15,0.2,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,1.06870162301406,0.079007980033064,TRUE,1.08381464298283,0.0767938232898365,TRUE,0.0838146429828284,0.0151130199687732,3250,3250,4,6,0.479660166165382,0.237707107831392,0.75144036639032,0.338540672056713,"","ok",NA,NA
"P_N250_T15_RY20","principal",43,3,17372029,250,15,0.2,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.04962573087055,0.0163746135475339,FALSE,1.01475894757374,0.0165391136936907,TRUE,0.0147589475737437,-0.0348667832968077,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T15_RY20","principal",43,3,17372029,250,15,0.2,0.5,0.5,0.5,"baseline","hpj_fe_adl","split-panel jackknife FE-ADL",1,1.04271645236103,0.018158181049021,FALSE,1.00147680894836,0.0184647069156027,TRUE,0.00147680894835522,-0.0412396434126743,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
"P_N250_T15_RY20","principal",43,3,17372029,250,15,0.2,0.5,0.5,0.5,"baseline","arellano_bond","Arellano-Bond sensitivity",1,1.04551310852747,0.0797255614495689,TRUE,1.04093994844249,0.0780642716502945,TRUE,0.0409399484424891,-0.00457316008498521,3250,3250,4,6,0.0641016610341358,0.0593057253644994,0.539550273081222,0.589719606114846,"","ok",NA,NA
"P_N250_T15_RY20","principal",43,4,17372030,250,15,0.2,0.5,0.5,0.5,"baseline","fe_adl","FE-ADL within",1,1.03953109731036,0.0173260538522881,FALSE,1.00752663630415,0.0174421968493161,TRUE,0.00752663630414507,-0.0320044610062185,3750,3750,NA,NA,NA,NA,NA,NA,"","ok",NA,NA
