prob_never,rho_Y,delta_Y,rho_Z,twfe_s_mean,twfe_s_bias,twfe_s_mcse,twfe_l_mean,twfe_l_bias,twfe_l_mcse,adl_Ylag_mean,adl_Ylag_bias,adl_Ylag_mcse,adl_full_mean,adl_full_bias,adl_full_mcse,adl_Dlag_mean,adl_Dlag_bias,adl_Dlag_mcse,adl_DYlag_mean,adl_DYlag_bias,adl_DYlag_mcse,adl_DZlag_mean,adl_DZlag_bias,adl_DZlag_mcse,adl_all_mean,adl_all_bias,adl_all_mcse,adl_all_nofe_mean,adl_all_nofe_bias,adl_all_nofe_mcse,n_sims
0.3,0,0,0.5,1.03079848033756,0.0307984803375585,0.00225106482770707,1.00171756507426,0.00171756507426046,0.00210826129014366,1.04046028194463,0.0404602819446298,0.00232571172736673,1.03047754620257,0.0304775462025715,0.00222038540835969,1.00313917711369,0.00313917711369149,0.00419259485127146,1.00317711275969,0.00317711275968513,0.00419774495158034,1.0042977011799,0.00429770117989681,0.00410112014304378,1.00433120824957,0.00433120824956945,0.00410778772256603,1.00374282625892,0.00374282625892475,0.00468551192082521,500
0.3,0,0,0.7,1.03969261356613,0.0396926135661275,0.00239850683026987,0.997583550259855,-0.00241644974014477,0.00212106508472953,1.03289936725712,0.0328993672571223,0.00245821130119504,1.02681583657656,0.0268158365765625,0.00225698017491935,0.994795191094729,-0.00520480890527142,0.00423393961113672,0.994789290034698,-0.00521070996530237,0.00422858189200131,0.996303102964189,-0.00369689703581111,0.00411344627722043,0.996388111681897,-0.003611888318103,0.00412067880985128,0.994532335036021,-0.00546766496397888,0.00452519561815323,500
0.3,0,0.1,0.5,1.06196375306851,0.0619637530685058,0.00231845019803046,1.0009129644834,0.000912964483400724,0.00213153439300169,1.0539632890661,0.0539632890661004,0.0023630009071252,1.02974151746874,0.0297415174687417,0.00223645875214017,1.00016938583486,0.000169385834857261,0.00419696642320813,1.00021728746541,0.000217287465406057,0.00419740801848625,1.00103682156407,0.00103682156407037,0.00408794010724296,1.0009194390549,0.000919439054903659,0.00408623997184901,1.00251194525895,0.00251194525894838,0.00484163727374007,500
0.3,0,0.1,0.7,1.08608683224621,0.0860868322462107,0.00244591605728484,1.00449846171145,0.00449846171144586,0.00210935108544777,1.0600158744647,0.0600158744647035,0.00242020296864029,1.03334006366365,0.0333400636636478,0.00220258874389745,1.00281142710147,0.00281142710146565,0.00433207368980284,1.0030505335488,0.00305053354880069,0.00432609537680408,1.00819515649322,0.00819515649321834,0.00421922447785742,1.00816647522538,0.00816647522537917,0.00421869307043857,1.01003009168487,0.0100300916848677,0.00497336700535876,500
0.3,0.3,0,0.5,1.39088667817658,0.390886678176578,0.00300580739348106,1.35716531683523,0.357165316835225,0.00280546098190326,1.05478962785267,0.0547896278526703,0.00234871209769938,1.05193259853944,0.0519325985394379,0.00223855065790908,0.996732386776372,-0.00326761322362834,0.00432735444624467,1.00070624770813,0.000706247708128105,0.00410815370390694,0.998204948996621,-0.00179505100337896,0.00415024999738133,1.0016832081622,0.0016832081621998,0.00395880218732446,1.00445310349053,0.00445310349053019,0.00448345359125926,500
0.3,0.3,0,0.7,1.40383124885006,0.40383124885006,0.00308899101703088,1.35148109811665,0.351481098116652,0.00280333001930549,1.03811834055076,0.0381183405507592,0.00235698921454679,1.04949013667213,0.0494901366721314,0.00225567871955261,0.989591580811711,-0.0104084191882893,0.00441958377652242,0.996416952891171,-0.00358304710882862,0.0041645971576631,0.991416327381591,-0.00858367261840953,0.00417917331795496,0.99688299391997,-0.0031170060800304,0.00400089320544492,0.998730114288128,-0.0012698857118717,0.00436989553802395,500
0.3,0.3,0.1,0.5,1.43661748462303,0.436617484623029,0.00322943383210334,1.3454539857025,0.345453985702502,0.0030054513938777,1.06441627523413,0.0644162752341302,0.00249014020915267,1.04978546898021,0.0497854689802106,0.00245351943310684,0.989850756800362,-0.0101492431996382,0.00421945011058935,0.995712741388668,-0.00428725861133195,0.0039949254599744,0.992585941564927,-0.00741405843507348,0.00411655925927445,0.996995434840917,-0.00300456515908287,0.00394906082067296,0.996159432444596,-0.00384056755540407,0.00421632633903347,500
0.3,0.3,0.1,0.7,1.48469946160576,0.484699461605759,0.00349193011752243,1.34932314837858,0.349323148378576,0.00299314807005535,1.06718970164514,0.0671897016451446,0.00261470921631661,1.05456155633923,0.0545615563392263,0.00244704022831376,0.988620037345121,-0.0113799626548786,0.00468292846571959,0.995510176413195,-0.00448982358680461,0.00439033916244288,0.997589508319814,-0.0024104916801857,0.0044470636534426,1.00092037791254,0.000920377912536852,0.00429612025884981,1.00244542560087,0.00244542560087169,0.00477382353162942,500
0.3,0.5,0,0.5,1.81009764606649,0.810097646066493,0.00385377239376803,1.77046648970182,0.77046648970182,0.00365481734112587,1.07975642600376,0.0797564260037571,0.00243765837622911,1.07928873901893,0.0792887390189334,0.00237883912786806,0.985274147890136,-0.0147258521098635,0.0049924932705335,1.00633692146031,0.00633692146031262,0.00426845110920568,0.985570334146525,-0.0144296658534751,0.00484738592477932,1.00563223524146,0.00563223524145751,0.00419069349024251,1.00989724890859,0.00989724890859134,0.0043780316795919,500
0.3,0.5,0,0.7,1.80982503466004,0.809825034660039,0.0042952597447553,1.75112300683483,0.75112300683483,0.00383338451340664,1.04431816805977,0.0443181680597715,0.00253432866766187,1.06929334897122,0.0692933489712171,0.0024127813052443,0.971136306224047,-0.0288636937759533,0.00498855213850624,0.995975330725947,-0.00402466927405354,0.00406516145645208,0.974661702542274,-0.0253382974577256,0.0046597930145865,0.99620316546821,-0.00379683453178958,0.00390474879678963,1.0009391294233,0.000939129423299656,0.00411851388775928,500
