phi,beta2,rho_Z,twfe_s_bias,twfe_s_mcse,twfe_s_sd,twfe_s_rmse,twfe_l_bias,twfe_l_mcse,twfe_l_sd,twfe_l_rmse,adl_Ylag_bias,adl_Ylag_mcse,adl_Ylag_sd,adl_Ylag_rmse,adl_full_bias,adl_full_mcse,adl_full_sd,adl_full_rmse,adl_Dlag_bias,adl_Dlag_mcse,adl_Dlag_sd,adl_Dlag_rmse,adl_DYlag_bias,adl_DYlag_mcse,adl_DYlag_sd,adl_DYlag_rmse,adl_DZlag_bias,adl_DZlag_mcse,adl_DZlag_sd,adl_DZlag_rmse,adl_all_bias,adl_all_mcse,adl_all_sd,adl_all_rmse,adl_all_nofe_bias,adl_all_nofe_mcse,adl_all_nofe_sd,adl_all_nofe_rmse,b2_all_mean,n_sims
0.05,0.2,0.5,0.753950153436096,0.00190548026823839,0.0426078340956558,0.755150733653608,0.485162910836994,0.00152134681306951,0.0340183489137609,0.486351707736817,0.0901417517486156,0.000792574382043513,0.0177225019547418,0.0918639989859672,0.0577545971141196,0.000786263876736606,0.0175813947663557,0.0603662216712363,0.121161105696498,0.00118478060692081,0.0264924997549839,0.124017992129285,0.0320774788051383,0.000881091556541726,0.019701806148284,0.0376344189495154,0.0248751490611809,0.00114857655809806,0.0256829526127,0.0357360863499678,-0.00380743010056839,0.00087722954275071,0.0196154488946164,0.0199622851306495,-0.114665350632002,0.00102274666436746,0.0228693106528681,0.116919211400684,0.239832078450787,500
0.05,0.2,0.7,0.872935364116394,0.00227814814542075,0.0509409411597586,0.874417485788276,0.459370171407348,0.00151753365399179,0.0339330840846929,0.460619263238007,0.0897138862733624,0.000839107261071947,0.0187630087617054,0.0916511199444178,0.0560131947601306,0.000833302882884906,0.018633218919772,0.059025252569166,0.176780202366544,0.00129891169521399,0.0290445484726797,0.179145579273244,0.0390286216855389,0.000927952646628284,0.0207496519776169,0.044191857527725,0.0222094689931638,0.00113741849090828,0.0254334506453615,0.0337465139512941,-0.00563096193015544,0.00092010603232907,0.0205741963479542,0.0213109993316199,-0.117284120045778,0.00102413761891443,0.0229004133420745,0.119494539156766,0.238892307384386,500
0.1,0.2,0.7,1.70048364487986,0.00153633464320798,0.0343534869840094,1.70082992337497,0.730001873905255,0.00132486020685442,0.0296247748321091,0.730601538415072,0.0953088134233944,0.000823815673819057,0.018421078475892,0.0970691886034179,0.0516645773709805,0.000805241623262379,0.0180057500792696,0.0547063723597837,0.440006687199064,0.000969312535235715,0.0216744872022972,0.440539134026236,0.0523015714137702,0.000887602331867484,0.0198473915104302,0.0559337597897591,0.136426019841777,0.00100822568812637,0.0225446117531206,0.138272563764218,-0.00301718335237289,0.000869426985753084,0.0194409784161664,0.0196544939867738,-0.126591370327661,0.00104466551396962,0.0233594310298583,0.128724305138687,0.231661405411323,500
0.1,0.3,0.5,1.09494606595431,0.00227443862079354,0.0508579936674522,1.09612419451341,0.736179544270305,0.00163365168292744,0.036529562145827,0.737083483395727,0.108118104279783,0.000802597476637549,0.0179466251633136,0.109594533007341,0.0759445855648135,0.000800678605087275,0.0179037178910486,0.0780223179911035,0.215909372567902,0.00116291043135366,0.026003467762504,0.217466514980282,0.027766102401968,0.000890354690005872,0.0199089361093888,0.0341544938204371,0.0994707394487355,0.0011210665393459,0.0250678098927787,0.102574686492882,-0.0075342735082089,0.000888277033084252,0.0198624782882822,0.0212248506463879,-0.134544143490449,0.00105885108557721,0.0236766300540009,0.136607423636753,0.336204954533844,500
0.05,0.3,0.7,0.991893057350536,0.00254228508968688,0.0568472227872401,0.993517478832325,0.520993049856728,0.00158390576334789,0.0354172095679957,0.522193094530301,0.115164114769283,0.000786246728214966,0.0175810113137547,0.116495695652197,0.0824374456351189,0.00078785932666929,0.0176170701113975,0.0842951533591016,0.195850234579953,0.00127259475158306,0.0284560837234918,0.197902611373623,0.0387640594059784,0.000855356729331173,0.0191263579179639,0.0432173371889323,0.0245975026685055,0.00109501837165855,0.0244853551563964,0.0346896337459439,-0.0062880518176921,0.000855020781163087,0.0191188458885563,0.0201081775214993,-0.12460513770204,0.00103113198848811,0.0230568122003394,0.126716193508992,0.337478699564692,500
