beta2,rho_Z,twfe_s_bias,twfe_s_mcse,twfe_s_sd,twfe_s_rmse,twfe_l_bias,twfe_l_mcse,twfe_l_sd,twfe_l_rmse,adl_Ylag_bias,adl_Ylag_mcse,adl_Ylag_sd,adl_Ylag_rmse,adl_full_bias,adl_full_mcse,adl_full_sd,adl_full_rmse,adl_Dlag_bias,adl_Dlag_mcse,adl_Dlag_sd,adl_Dlag_rmse,adl_DYlag_bias,adl_DYlag_mcse,adl_DYlag_sd,adl_DYlag_rmse,adl_DZlag_bias,adl_DZlag_mcse,adl_DZlag_sd,adl_DZlag_rmse,adl_all_bias,adl_all_mcse,adl_all_sd,adl_all_rmse,adl_all_nofe_bias,adl_all_nofe_mcse,adl_all_nofe_sd,adl_all_nofe_rmse,b2_Dlag_mean,b2_DYlag_mean,b2_DZlag_mean,b2_all_mean,n_sims
0,0.5,0.432444386598265,0.0014989858690041,0.0335183430040475,0.433738838311087,0.25259909360261,0.00127535961616177,0.0285179079749575,0.254200603110964,0.0429459803353534,0.000805499802591345,0.0180115231445691,0.0465631116123046,0.00960551256866826,0.000799157234577101,0.0178696990122514,0.0202719846638095,0.0483930736197058,0.0011211299288008,0.0250692273240808,0.0544894375147281,0.0340565245120272,0.000879440292703285,0.0196648827663686,0.039316422279054,-0.0252813013827141,0.00109615818216172,0.024510842094062,0.0351955113189643,-0.00217279380905278,0.000876090693717236,0.0195899834560669,0.0196906310168571,-0.0869583472855262,0.000970706387204296,0.0217056546798204,0.0896211322000545,0.767603566057695,0.0352199923423449,0.648693811544016,0.0459952312937752,500
0,0.7,0.507790308350445,0.00175404175017981,0.0392215658877475,0.509299766172011,0.240769411540513,0.00130289137405753,0.0291335367969075,0.242522112340151,0.0452005622863596,0.00086257874913793,0.0192878471901915,0.0491362171736569,0.00869285297380373,0.00085174173008411,0.0190455240774135,0.0209182268902682,0.0867164309242829,0.00123597140205755,0.027637160732464,0.0910056285088526,0.0427098213302259,0.000924241562724714,0.020666669618831,0.0474382319308748,-0.0261881039315978,0.00109781132470781,0.0245478074851577,0.0358776594854775,-0.0031508024244441,0.000914505532377601,0.0204489653619595,0.0206700609559758,-0.089191116187129,0.000970013003106969,0.021690150140059,0.0917854939223952,0.811929761695228,0.010035879959611,0.629161021835532,0.0457952972547863,500
0.2,0.5,0.569857561002309,0.0017971054057933,0.0401844985008616,0.571269817304771,0.344995405974171,0.00140756276739092,0.0314740603048381,0.346425266662828,0.0930862921052722,0.000816384735128124,0.0182549176353965,0.0948558554425999,0.0608882237594024,0.000805774254506104,0.0180176600759487,0.0634930121748705,0.0479567688164608,0.00118463588507971,0.0264892636762386,0.0547734370223792,0.0330192767233684,0.000883601058062404,0.0197579203081827,0.0384690433908756,-0.0360505791839977,0.00109893437779796,0.0245729197156768,0.0436149628692732,-0.00345334778068207,0.00087320007105484,0.0195253471683627,0.0198091472450315,-0.104448264934147,0.00101033917336539,0.0225918707197596,0.106858840931047,1.03991644980187,0.2267187090121,0.895774976581084,0.238848678346704,500
0.2,0.7,0.662681011206996,0.00199632256210782,0.0446391295388963,0.664179786802146,0.332051951829983,0.00136847038415938,0.0305999280417563,0.33345611645173,0.0957668437432861,0.000806839840425385,0.0180414873014624,0.0974481022599809,0.0620330763561305,0.000797795333831221,0.0178392459857875,0.0645422712813259,0.0958960110601603,0.00125210246532588,0.0279978622726374,0.0998917287291811,0.0436505475882278,0.000891438558377833,0.0199331721429725,0.0479781928977129,-0.0348525635382139,0.0011164596603369,0.0249647969464965,0.0428566889714065,-0.00264131553379066,0.000886734193650922,0.0198279793497692,0.0199834685506228,-0.106095456947318,0.00103406009795699,0.0231222867185191,0.108580923037463,1.09123114494477,0.201042629508526,0.873143742485516,0.238735116515183,500
0.5,0.5,0.783208186929396,0.00233220862251492,0.0521497701765451,0.784938993429196,0.482751022214962,0.00168379328684409,0.0376507624944118,0.484214099553254,0.180991920238236,0.000784168838920258,0.0175345482966278,0.181837621670332,0.150738877080728,0.000800675556910449,0.0179036497317427,0.151796273524512,0.0520545734713347,0.00129004268677407,0.0288462314150328,0.0594989031495414,0.0332239512346451,0.000847723801082278,0.0189556804536448,0.0382417327204173,-0.0497220680512809,0.00117426636844547,0.0262573942353587,0.0562170428057471,-0.0030345552808807,0.00085693020222976,0.0191615418415839,0.019381405576686,-0.117536049296996,0.00107278134200562,0.0239881200571802,0.119954165948564,1.4510813730535,0.519061157000278,1.26246541786025,0.531338310293486,500
0.5,0.7,0.898010387193212,0.00263864193036253,0.0590018272457188,0.899942725229778,0.467039335393398,0.00167333599155044,0.037416930263038,0.468532781587026,0.177425747674162,0.000797914658292822,0.0178419141618627,0.17831879645986,0.149066490727594,0.000794452492606348,0.0177644977836194,0.150119168944479,0.113147005389101,0.00142547146691434,0.0318745110000681,0.117542321361762,0.0419428507707298,0.00086308175079275,0.0192990946491212,0.0461618118680679,-0.0450453676536378,0.00113599997344107,0.0254017316305218,0.0517014760035029,-0.00308991039283768,0.000834975576369734,0.0186706214831479,0.0189061489624307,-0.119496851939036,0.00106638069556928,0.0238449972518642,0.121848037938628,1.50723341597085,0.490517574413762,1.22804619075546,0.528065495721173,500
