STU_ID	weights_notvc	weights_tvc	weights_all_pscore
196101.0	1.5969748719199806	1.6017288091859114	10.391083333762648
196103.0	1.0	1.0	1.0
196106.0	1.0	1.0	1.0
196107.0	1.0	1.0	1.0
196109.0	1.0	1.0	1.0
196116.0	1.0	1.0	1.0
196117.0	0.6654061966333252	0.9856792671913301	3.1522313478484465
196118.0	1.0	1.0	1.0
196122.0	1.0	1.0	1.0
196123.0	2.1292998292266407	1.2320990839891628	6.879653030221622
196125.0	1.0	1.0	1.0
196203.0	0.39924371797999514	0.24641981679783254	1.2005172202528969
196204.0	1.0	1.0	1.0
196205.0	0.5323249573066602	0.12320990839891627	4.288805904717702
196207.0	1.0	1.0	1.0
196209.0	3.8593559404732862	7.392594503934976	25.26458954730895
196214.0	1.0	1.0	1.0
196216.0	1.0	1.0	1.0
196221.0	1.0	1.0	1.0
196223.0	1.0	1.0	1.0
196225.0	1.0	1.0	1.0
197101.0	1.0	1.0	1.0
197106.0	1.0	1.0	1.0
197107.0	1.0	1.0	1.0
197110.0	1.0	1.0	1.0
197112.0	1.0	1.0	1.0
197114.0	1.0	1.0	1.0
197116.0	1.0		1.0
197117.0	1.0	1.0	0.9999999999999999
197120.0	1.0	1.0	1.0
197125.0	0.39924371797999514		1.8769885890448785
197126.0	1.5969748719199806	2.710617984776158	15.75005605003269
197202.0	1.0	1.0	1.0
197203.0	1.0	1.0	1.0
197204.0	1.0	1.0	1.0
197205.0	1.0	1.0	1.0
197206.0	1.0	1.0	0.9999999999999999
197207.0	1.0	1.0	0.9999999999999999
197215.0	1.0	1.0	1.0
197216.0	1.0	1.0	1.0
197217.0	1.0	1.0	1.0
197218.0	1.0	1.0	1.0
197219.0	1.0	1.0	1.0
197222.0	1.0	1.0	1.0
197223.0	1.0	1.0	1.0
198104.0	1.0	1.0	1.0
198105.0	1.0	1.0	1.0
198106.0	0.9315686752866553	0.6160495419945814	4.884828050459116
198107.0	1.0	1.0	1.0
198108.0	1.0	1.0	1.0
198109.0	1.0	1.0	1.0
198110.0	1.0	1.0	1.0
198111.0	1.0	1.0	1.0
198112.0	1.0	1.0	1.0
198113.0	1.0	1.0	1.0
198116.0	1.0	1.0	1.0
198117.0	1.0	1.0	0.9999999999999999
198119.0	1.0	1.0	1.0
198125.0	1.0	1.0	1.0
198126.0	1.0	1.0	1.0
198128.0	1.0	1.0	0.9999999999999999
198129.0	1.0	1.0	1.0
198131.0	0.13308123932666505		1.2005172202528969
198132.0	1.0	1.0	0.9999999999999999
198201.0	1.0	1.0	1.0
198202.0	1.0	1.0	1.0
198205.0	1.0	1.0	1.0
198206.0	0.13308123932666505		2.0685296488940534
198210.0	1.0		1.0
198213.0	1.0	1.0	1.0
198215.0	1.0	1.0	0.9999999999999999
198217.0	1.0	1.0	1.0
198218.0	1.0	1.0	0.9999999999999999
198219.0	0.2661624786533301	0.24641981679783254	1.231701013862836
198222.0	0.39924371797999514	0.6160495419945814	1.9257439286448021
198224.0	0.13308123932666505		1.2005172202528969
198225.0	1.0	1.0	1.0
199102.0	1.0	1.0	0.9999999999999999
199104.0	1.0	1.0	1.0
199105.0	1.0	1.0	1.0
199107.0	1.0	1.0	1.0
199108.0	1.0	1.0	1.0
199109.0	1.0	1.0	1.0
199111.0	1.0	1.0	1.0
199112.0	1.0	1.0	1.0
199113.0	1.0	1.0	1.0
199114.0	0.7984874359599903	1.4785189007869952	6.705476279705192
199115.0	9.981092949499878		59.66227062300714
199116.0	1.0	1.0	1.0
199117.0	1.0	1.0	0.9999999999999999
199118.0	1.0	1.0	1.0
199119.0	1.0	1.0	1.0
199123.0	2.794706025859966	0.8624693587924139	15.75005605003269
199125.0	1.0	1.0	1.0
199126.0	1.0	1.0	1.0
199127.0	1.0	1.0	1.0
199129.0	1.0	1.0	1.0
199203.0	1.0	1.0	1.0
199205.0	1.0	1.0	1.0
199207.0	1.0	1.0	0.9999999999999999
199209.0	1.0	1.0	1.0
199213.0	1.0	1.0	1.0
199218.0	1.0	1.0	1.0
199221.0	1.0	1.0	1.0
199222.0	1.0	1.0	1.0
199226.0	1.0	1.0	1.0
199227.0	1.0	1.0	1.0
199228.0	1.0	1.0	1.0
199229.0	1.0	1.0	1.0
199230.0	1.0	1.0	1.0
199231.0	1.0	1.0	1.0
200101.0	1.0	1.0	1.0
200104.0	1.0		1.0
200105.0	1.0		1.0
200107.0	1.0	1.0	1.0
200109.0	1.0	1.0	1.0
200110.0	1.0	1.0	0.9999999999999999
200112.0	1.0	1.0	1.0
200114.0	1.0	1.0	1.0
200115.0	1.0	1.0	1.0
200116.0	1.0	1.0	1.0
200117.0	1.0	1.0	1.0
200121.0	1.0	1.0	1.0
200124.0	1.0	1.0	1.0
200125.0	1.0	1.0	1.0
200126.0	1.0	1.0	1.0
200127.0	1.0	1.0	1.0
200128.0	1.0	1.0	1.0
200133.0	1.0	1.0	1.0
200134.0	1.0	1.0	1.0
200203.0	1.0	1.0	1.0
200207.0	1.0	1.0	1.0
200209.0	1.0	1.0	1.0
200211.0	1.0	1.0	1.0
201101.0	1.0	1.0	1.0
201102.0	1.0	1.0	1.0
201103.0	1.0	1.0	1.0
201104.0	1.0	1.0	1.0
201105.0	1.0	1.0	1.0
201106.0	1.4638936325933154	1.6017288091859114	7.637346933038275
201107.0	1.0	1.0	1.0
201108.0	1.0	1.0	1.0
201109.0	1.0	1.0	1.0
201111.0	1.0	1.0	1.0
201114.0	1.0	1.0	1.0
201117.0	0.39924371797999514	0.12320990839891627	2.0161593082666203
201120.0	1.0	1.0	1.0
201121.0	1.0	1.0	0.9999999999999999
201126.0	1.0	1.0	1.0
201201.0	1.0	1.0	1.0
201202.0	0.7984874359599903		1.9257439286448021
201205.0	1.0	1.0	0.9999999999999999
201214.0	0.13308123932666505	0.7392594503934976	2.9842124268785506
201216.0	1.0	1.0	1.0
201219.0	1.0	1.0	1.0
201220.0	1.0	1.0	0.9999999999999999
201223.0	1.0		1.0
202101.0	1.0	1.0	1.0
202103.0	1.0	1.0	1.0
202106.0	1.0	1.0	1.0
202108.0	1.0	1.0	1.0
202109.0	1.0	1.0	1.0
202110.0	1.0	1.0	0.9999999999999999
202112.0	1.0	1.0	1.0
202119.0	1.0	1.0	1.0
202120.0	1.0	1.0	1.0
202123.0	1.0	1.0	0.9999999999999999
202206.0	1.0	1.0	1.0
202215.0	1.0	1.0	1.0
202223.0	1.0	1.0	1.0
203102.0	1.0	1.0	0.9999999999999999
203104.0	1.0	1.0	1.0
203106.0	1.0	1.0	1.0
203115.0	1.0	1.0	1.0
203118.0	1.0	1.0	1.0
203202.0	1.0	1.0	1.0
203203.0	0.39924371797999514	0.6160495419945814	1.9257439286448021
203208.0	1.0	1.0	1.0
203211.0	0.13308123932666505	0.12320990839891627	2.0685296488940534
203217.0	1.0	1.0	1.0
203221.0	1.0	1.0	1.0
203227.0	1.0	1.0	1.0
203232.0	1.0	1.0	1.0
204101.0	1.0	1.0	1.0
204103.0	1.0	1.0	1.0
204105.0	1.0		1.0
204112.0	1.0	1.0	1.0
204115.0	1.0	1.0	0.9999999999999999
204120.0	1.0	1.0	1.0
204201.0	1.0	1.0	1.0
204202.0	1.0	1.0	1.0
204203.0	1.0	1.0	1.0
204207.0	1.0	1.0	1.0
204211.0	1.0	1.0	1.0
204213.0	1.0	1.0	1.0
204214.0	1.0	1.0	1.0
204218.0	1.0	1.0	1.0
204220.0	0.13308123932666505	0.3696297251967488	1.231701013862836
204221.0		0.49283963359566507	1.2005172202528969
204224.0	0.13308123932666505		4.400208919942778
204225.0	1.0	1.0	1.0
204231.0	1.0	1.0	1.0
204232.0	1.0	1.0	1.0
205102.0	1.0	1.0	1.0
205103.0	1.0	1.0	0.9999999999999999
205104.0	1.0	1.0	1.0
205105.0	1.0	1.0	0.9999999999999999
205107.0	1.0	1.0	1.0
205108.0	1.0	1.0	1.0
205110.0	0.2661624786533301	0.49283963359566507	2.9842124268785506
205118.0	1.0	1.0	1.0
205119.0	1.0	1.0	1.0
205120.0	1.0	1.0	1.0
205121.0	1.0	1.0	1.0
205122.0	1.0	1.0	1.0
205124.0	1.0	1.0	1.0
205204.0	1.0	1.0	1.0
205206.0	1.0	1.0	0.9999999999999999
205208.0	1.0	1.0	0.9999999999999999
205209.0	1.0	1.0	1.0
205211.0	1.0	1.0	0.9999999999999999
205213.0	0.13308123932666505	0.24641981679783254	2.9842124268785506
205216.0	1.0	1.0	0.9999999999999999
205219.0	0.39924371797999514	0.3696297251967488	1.231701013862836
205221.0	1.0	1.0	0.9999999999999999
205222.0	1.0	1.0	1.0
206101.0	1.0	1.0	1.0
206102.0	1.7300561112466455	1.848148625983744	6.879653030221622
206104.0	0.5323249573066602	0.3696297251967488	4.547639897583732
206106.0	1.0	1.0	1.0
206107.0	1.0	1.0	1.0
206108.0	0.5323249573066602	0.6160495419945814	2.0685296488940534
206109.0	1.0	1.0	1.0
206111.0	0.13308123932666505	0.3696297251967488	1.9257439286448021
206115.0	1.0	1.0	1.0
206116.0	1.0	1.0	1.0
206117.0	0.39924371797999514	0.8624693587924139	2.0685296488940534
206119.0	3.0608685045132957	2.587408076377242	21.968566059923607
206120.0	1.7300561112466455	1.4785189007869952	6.879653030221622
206121.0	1.0	1.0	1.0
206125.0	1.0	1.0	1.0
206127.0	1.0	1.0	1.0
206129.0	1.0	1.0	1.0
206131.0	1.0	1.0	1.0
206132.0	1.0	1.0	1.0
206203.0	1.0	1.0	0.9999999999999999
206205.0	1.0	1.0	1.0
206207.0	1.0	1.0	1.0
206209.0	1.0	1.0	1.0
206210.0	1.0	1.0	0.9999999999999999
206217.0	1.0	1.0	1.0
206218.0	1.0	1.0	1.0
206222.0	1.0	1.0	1.0
206223.0	1.0	1.0	1.0
206228.0	1.0	1.0	0.9999999999999999
206229.0	1.0	1.0	1.0
206230.0	1.0	1.0	1.0
206231.0	1.0	1.0	1.0
206233.0	1.0	1.0	1.0
207104.0	1.0	1.0	1.0
207106.0	1.0	1.0	0.9999999999999999
207108.0	1.0	1.0	1.0
207109.0	1.0	1.0	1.0
207110.0	6.254818248353257		38.15983948989048
207115.0	1.0	1.0	1.0
207116.0	1.0	1.0	0.9999999999999999
207118.0	1.0	1.0	1.0
207119.0	1.0	1.0	1.0
207120.0	1.0	1.0	1.0
207122.0	1.0	1.0	1.0
207161.0	1.0		1.0
207205.0	1.0	1.0	1.0
207208.0	1.0	1.0	1.0
207212.0	1.0	1.0	1.0
207214.0	1.0	1.0	1.0
207216.0	1.0	1.0	1.0
207218.0	1.0	1.0	1.0
207220.0	0.6654061966333252	1.1088891755902464	6.705476279705192
207221.0	1.0	1.0	1.0
207222.0	1.0	1.0	1.0
208101.0		0.3696297251967488	1.8769885890448785
208102.0	1.0	1.0	1.0
208104.0	0.5323249573066602	0.12320990839891627	4.884828050459116
208107.0	1.0	1.0	1.0
208111.0	1.0	1.0	1.0
208112.0	1.0	1.0	1.0
208114.0	1.0	1.0	1.0
208115.0	10.646499146133204	10.719262030705716	59.66227062300714
208117.0	1.0	1.0	1.0
208206.0	1.0		0.9999999999999999
208207.0	1.0	1.0	1.0
208209.0	1.0	1.0	1.0
208210.0	1.0	1.0	1.0
208211.0	1.0		1.0
208213.0	1.0	1.0	1.0
208218.0	1.0	1.0	1.0
208219.0	1.0	1.0	1.0
208222.0	1.0	1.0	1.0
209101.0	1.0	1.0	1.0
209102.0	1.0	1.0	1.0
209105.0	1.0	1.0	1.0
209106.0	1.0	1.0	1.0
209107.0	1.0	1.0	1.0
209109.0	1.0	1.0	1.0
209110.0	1.0	1.0	1.0
209111.0	0.6654061966333252	1.848148625983744	6.705476279705192
209112.0	1.0	1.0	1.0
209113.0	1.0	1.0	1.0
209114.0		0.12320990839891627	2.0161593082666203
209161.0	1.0		1.0
209203.0	1.0	1.0	1.0
209207.0	1.0	1.0	0.9999999999999999
209208.0	1.0	1.0	1.0
209211.0	1.0	1.0	1.0
209212.0	0.39924371797999514	0.12320990839891627	2.0161593082666203
209213.0	1.1977311539399853	0.8624693587924139	7.835729302295075
209216.0	1.0	1.0	1.0
209218.0	1.0	1.0	1.0
209220.0	1.0		0.9999999999999999
209221.0	0.2661624786533301	0.8624693587924139	4.547639897583732
209222.0	1.0	1.0	1.0
209225.0	1.0	1.0	1.0
210101.0	1.0	1.0	1.0
210102.0	1.0	1.0	1.0
210105.0	0.2661624786533301		1.2005172202528969
210106.0	1.0	1.0	1.0
210110.0	1.0	1.0	0.9999999999999999
210111.0	1.0	1.0	1.0
210112.0	1.0	1.0	1.0
210113.0	1.0	1.0	1.0
210114.0	1.0	1.0	0.9999999999999999
210115.0	0.9315686752866553	1.4785189007869952	5.011712919060558
210116.0	1.0	1.0	1.0
210117.0	1.0	1.0	1.0
210118.0	1.0	1.0	1.0
210119.0	1.0		0.9999999999999999
210120.0	1.0	1.0	1.0
210126.0	1.0	1.0	1.0
210205.0	1.0	1.0	1.0
210206.0	1.0	1.0	1.0
210207.0	1.0	1.0	1.0
210208.0	1.0	1.0	1.0
210209.0	1.0646499146133204	0.3696297251967488	4.288805904717702
210210.0	0.13308123932666505	0.24641981679783254	2.0161593082666203
210214.0	0.13308123932666505	0.12320990839891627	1.8769885890448785
210215.0	1.0	1.0	1.0
210216.0	1.0	1.0	1.0
210217.0	1.0	1.0	1.0
211101.0	1.0	1.0	1.0
211103.0	1.0	1.0	1.0
211106.0	1.0	1.0	1.0
211107.0	1.0	1.0	1.0
211109.0	0.2661624786533301	0.3696297251967488	1.9257439286448021
211110.0	1.0	1.0	1.0
211113.0	2.927787265186631	2.2177783511804927	16.24628494806452
211114.0	1.0	1.0	1.0
211115.0	1.0	1.0	0.9999999999999999
211117.0	1.0	1.0	1.0
211121.0	1.0	1.0	1.0
211122.0	1.0	1.0	1.0
211123.0	1.0	1.0	1.0
211124.0	0.13308123932666505	0.24641981679783254	1.8769885890448785
211128.0	1.0	1.0	1.0
211129.0	1.0	1.0	1.0
211131.0	1.0	1.0	1.0
211202.0	1.0	1.0	1.0
211204.0	1.0	1.0	1.0
211205.0	1.0	1.0	1.0
211211.0	1.0	1.0	0.9999999999999999
211213.0	1.0	1.0	1.0
211215.0	1.0	1.0	1.0
211216.0	1.0	1.0	1.0
211218.0	0.13308123932666505	0.3696297251967488	2.0161593082666203
211219.0	1.0	1.0	1.0
211221.0	1.0	1.0	1.0
211222.0	1.0	1.0	1.0
212102.0	1.0	1.0	1.0
212103.0	1.0	1.0	0.9999999999999999
212105.0	1.0	1.0	1.0
212106.0	1.0	1.0	1.0
212107.0	1.0	1.0	1.0
212108.0	1.0	1.0	1.0
212110.0	1.0	1.0	1.0
212113.0	1.0	1.0	1.0
212114.0	1.0	1.0	1.0
212203.0	1.0	1.0	1.0
212204.0	1.9962185898999756	1.355308992388079	10.391083333762648
212207.0	1.0	1.0	1.0
212209.0	1.0	1.0	1.0
212211.0	1.0	1.0	1.0
212212.0	1.0	1.0	1.0
212213.0	1.0	1.0	1.0
212214.0	1.0	1.0	1.0
212216.0	1.0	1.0	1.0
212218.0	1.0	1.0	0.9999999999999999
212219.0	1.0	1.0	1.0
212221.0	1.0	1.0	1.0
212223.0	1.0646499146133204	1.2320990839891628	4.884828050459116
212225.0	9.581849231519882	9.117533221519803	59.66227062300714
212226.0	3.193949743839961	3.8195071603664044	24.624949133591766
212227.0	1.0	1.0	1.0
212230.0	2.1292998292266407	1.355308992388079	6.879653030221622
212231.0	1.0	1.0	1.0
213102.0	1.0	1.0	1.0
213103.0	1.0	1.0	1.0
213106.0	0.5323249573066602	0.6160495419945814	4.884828050459116
213107.0	1.0	1.0	1.0
213109.0	1.0	1.0	1.0
213110.0	1.3308123932666505	2.340988259579409	15.75005605003269
213111.0	0.2661624786533301		1.8769885890448785
213113.0	0.2661624786533301	0.12320990839891627	1.2005172202528969
213114.0		0.24641981679783254	1.8769885890448785
213201.0	0.2661624786533301	0.49283963359566507	3.1522313478484465
213203.0	1.0	1.0	1.0
213204.0	1.0	1.0	1.0
213205.0	1.0	1.0	1.0
213206.0	0.39924371797999514		1.8769885890448785
213208.0	1.0	1.0	1.0
213210.0	1.0	1.0	1.0
213213.0	1.0	1.0	1.0
213215.0	1.7300561112466455	1.1088891755902464	7.637346933038275
213216.0	1.0	1.0	1.0
213218.0	1.0	1.0	1.0
213219.0	1.0	1.0	1.0
214102.0		0.12320990839891627	1.2005172202528969
214105.0	3.0608685045132957	3.0802477099729066	51.60053251248747
214106.0	1.0	1.0	1.0
214107.0	1.3308123932666505	1.1088891755902464	10.391083333762648
214110.0	1.0	1.0	1.0
214116.0	0.5323249573066602	0.12320990839891627	4.547639897583732
214122.0	1.0	1.0	1.0
214123.0	1.0	1.0	1.0
214124.0	1.0	1.0	1.0
214203.0	1.0	1.0	1.0
214204.0	1.0	1.0	0.9999999999999999
214208.0	0.5323249573066602	0.49283963359566507	2.538103199837549
214210.0	0.5323249573066602	0.24641981679783254	1.9257439286448021
214214.0	1.0	1.0	1.0
214217.0	1.0	1.0	1.0
214218.0	1.0		1.0
214219.0	1.0	1.0	1.0
214222.0	1.0	1.0	1.0
214223.0	1.0		1.0
215101.0	1.0	1.0	1.0
215103.0	1.0	1.0	1.0
215105.0	1.0	1.0	1.0
215108.0	0.5323249573066602	1.355308992388079	7.835729302295075
215109.0	1.0	1.0	1.0
215110.0	1.0	1.0	0.9999999999999999
215111.0	1.0	1.0	1.0
215112.0	1.0	1.0	0.9999999999999999
215113.0	1.0	1.0	1.0
215114.0	1.0	1.0	1.0
215115.0	1.0	1.0	0.9999999999999999
215117.0	1.0	1.0	0.9999999999999999
215124.0	1.0	1.0	1.0
215201.0	1.0	1.0	1.0
215202.0	1.0	1.0	1.0
215204.0	1.0	1.0	1.0
215205.0	1.0	1.0	1.0
215207.0	1.0	1.0	0.9999999999999999
215209.0	1.0	1.0	1.0
215210.0		0.9856792671913301	2.0161593082666203
215212.0	1.0	1.0	1.0
215214.0	1.0	1.0	1.0
215215.0	1.0	1.0	1.0
215221.0	1.0	1.0	1.0
216101.0	0.5323249573066602	1.1088891755902464	4.665766203134516
216102.0	1.0	1.0	1.0
216108.0	1.0	1.0	1.0
216110.0	1.0	1.0	1.0
216111.0	1.0	1.0	0.9999999999999999
216113.0	1.0	1.0	1.0
216117.0	1.0	1.0	1.0
216118.0	1.0	1.0	0.9999999999999999
216120.0	1.0	1.0	1.0
216123.0	1.0	1.0	1.0
216124.0	0.13308123932666505	0.6160495419945814	2.0685296488940534
216125.0	1.0	1.0	1.0
216128.0	1.0	1.0	0.9999999999999999
216130.0	1.0	1.0	0.9999999999999999
216131.0	1.0	1.0	0.9999999999999999
216132.0	1.0	1.0	1.0
216133.0	1.0	1.0	1.0
216134.0	0.39924371797999514	0.7392594503934976	4.400208919942778
216201.0	1.0	1.0	1.0
216202.0	1.0	1.0	1.0
216203.0	1.0	1.0	1.0
216209.0	1.0	1.0	1.0
216210.0	0.39924371797999514		4.288805904717702
216211.0	1.0	1.0	1.0
216213.0	1.0	1.0	0.9999999999999999
216215.0	1.0	1.0	1.0
216216.0	1.0	1.0	1.0
216217.0	1.0	1.0	1.0
217101.0	1.0	1.0	1.0
217103.0	1.0	1.0	1.0
217104.0	1.0	1.0	1.0
217106.0	1.0	1.0	1.0
217107.0	1.0	1.0	1.0
217108.0	1.0	1.0	1.0
217109.0	1.0	1.0	1.0
217111.0	1.0	1.0	1.0
217113.0	1.0	1.0	1.0
217115.0	1.0	1.0	1.0
217117.0	1.0	1.0	0.9999999999999999
217118.0	1.0	1.0	1.0
217121.0	1.0	1.0	1.0
217123.0	1.0	1.0	1.0
217124.0	1.0	1.0	1.0
217125.0	1.0		1.0
217127.0	1.0	1.0	1.0
217129.0	1.0	1.0	0.9999999999999999
217205.0	1.0	1.0	1.0
217206.0	1.0	1.0	1.0
217207.0	1.0	1.0	1.0
217209.0	0.39924371797999514	0.6160495419945814	4.665766203134516
217210.0	1.0	1.0	1.0
217212.0	1.0	1.0	1.0
217216.0	1.0	1.0	1.0
217217.0	1.0	1.0	0.9999999999999999
217219.0	1.0	1.0	1.0
217220.0	1.0	1.0	0.9999999999999999
217221.0	1.0	1.0	1.0
217223.0	0.13308123932666505		1.2005172202528969
217225.0	0.5323249573066602		3.1522313478484465
217227.0	1.0	1.0	1.0
217228.0	1.0	1.0	1.0
217230.0	0.2661624786533301	0.49283963359566507	1.9257439286448021
217231.0	1.0		1.0
217233.0	0.2661624786533301	0.12320990839891627	3.1522313478484465
217234.0	1.0	1.0	1.0
217235.0	1.0646499146133204	0.6160495419945814	4.884828050459116
217307.0	1.0	1.0	1.0
217308.0	1.0	1.0	1.0
217313.0	1.0	1.0	1.0
217317.0	1.0	1.0	1.0
217319.0	0.9315686752866553	0.7392594503934976	4.288805904717702
217320.0	1.0	1.0	0.9999999999999999
217321.0	1.0	1.0	1.0
217322.0	1.0	1.0	1.0
218104.0	1.0		0.9999999999999999
218107.0	1.0	1.0	1.0
218112.0	1.0	1.0	1.0
218204.0	1.0	1.0	1.0
218205.0	1.0	1.0	1.0
218206.0	1.0	1.0	1.0
218208.0	1.0	1.0	1.0
218212.0	1.0	1.0	1.0
218213.0	0.6654061966333252	0.7392594503934976	4.665766203134516
218214.0	1.0	1.0	1.0
218217.0	1.0	1.0	1.0
218220.0	1.0	1.0	1.0
218222.0	1.0	1.0	0.9999999999999999
219102.0	1.0	1.0	1.0
219103.0	1.0		1.0
219104.0	1.0	1.0	1.0
219106.0	1.0	1.0	1.0
219108.0	1.0	1.0	1.0
219110.0	1.0	1.0	1.0
219111.0	1.0	1.0	1.0
219113.0	1.0	1.0	1.0
219119.0	1.0	1.0	1.0
219120.0	1.0	1.0	1.0
219121.0	1.0	1.0	1.0
219122.0	1.0	1.0	1.0
219123.0	1.0	1.0	1.0
219125.0	1.0	1.0	1.0
219202.0	1.0	1.0	1.0
219204.0	1.5969748719199806	1.848148625983744	7.835729302295075
219206.0	0.39924371797999514	0.12320990839891627	1.231701013862836
219208.0	1.0	1.0	0.9999999999999999
219209.0	1.0	1.0	1.0
219211.0	1.8631373505733106	1.7249387175848279	16.66828705532458
219215.0	1.0	1.0	1.0
219217.0	1.0	1.0	1.0
219218.0	1.0	1.0	1.0
219221.0	1.0	1.0	1.0
219224.0	1.0	1.0	1.0
219225.0	0.2661624786533301	0.24641981679783254	1.231701013862836
219226.0	1.0	1.0	1.0
219227.0	0.39924371797999514	0.24641981679783254	3.2341114992563353
219229.0	1.0	1.0	1.0
219233.0	1.0	1.0	0.9999999999999999
219234.0	1.0	1.0	0.9999999999999999
219235.0	1.0	1.0	1.0
220102.0	1.0	1.0	1.0
220103.0	1.0	1.0	1.0
220104.0	1.0	1.0	0.9999999999999999
220106.0	1.0	1.0	1.0
220110.0	1.0	1.0	1.0
220111.0	1.0	1.0	1.0
220112.0	1.0		1.0
220116.0	1.0	1.0	0.9999999999999999
220204.0	1.0	1.0	1.0
220205.0	1.0		1.0
220210.0		0.12320990839891627	3.2341114992563353
220213.0		0.6160495419945814	3.2341114992563353
220216.0	1.0	1.0	1.0
220219.0	1.0	1.0	1.0
220221.0	1.3308123932666505	0.7392594503934976	4.665766203134516
220223.0	1.0	1.0	1.0
221102.0	1.0	1.0	1.0
221104.0	1.0	1.0	1.0
221107.0	1.0	1.0	1.0
221109.0	1.0	1.0	1.0
221113.0	1.0	1.0	1.0
221114.0	1.0	1.0	1.0
221115.0	1.0	1.0	1.0
221201.0	1.0	1.0	1.0
221203.0	1.0	1.0	0.9999999999999999
221204.0	1.0	1.0	1.0
221206.0	1.0	1.0	1.0
221207.0	1.0	1.0	1.0
221208.0	1.0	1.0	1.0
221210.0	1.0	1.0	1.0
221212.0	1.0	1.0	1.0
221213.0	1.0	1.0	1.0
221215.0	10.114174188826542	10.103212488711135	59.66227062300714
221216.0	1.0	1.0	1.0
221218.0	1.0	1.0	1.0
221221.0	1.0	1.0	1.0
221222.0	1.0	1.0	0.9999999999999999
221223.0	1.0	1.0	1.0
222102.0	1.0	1.0	1.0
222105.0	1.0	1.0	1.0
222108.0	1.0	1.0	1.0
222111.0	1.0	1.0	0.9999999999999999
222115.0	1.0	1.0	0.9999999999999999
222116.0	1.0	1.0	1.0
222117.0	1.0	1.0	1.0
222119.0	1.0	1.0	1.0
222120.0	1.0	1.0	1.0
222121.0	1.0	1.0	1.0
222124.0	1.0	1.0	1.0
222125.0	1.0	1.0	1.0
222126.0	1.0	1.0	1.0
222201.0	1.0	1.0	1.0
222202.0	1.0	1.0	1.0
222203.0	1.0	1.0	1.0
222205.0	1.0	1.0	1.0
222208.0	0.5323249573066602		1.9257439286448021
222209.0	1.0	1.0	1.0
222210.0	1.0	1.0	1.0
222212.0	2.794706025859966	2.587408076377242	16.24628494806452
222213.0	1.0	1.0	1.0
222214.0	1.0	1.0	1.0
222215.0	0.13308123932666505	0.24641981679783254	1.8769885890448785
222218.0	1.0	1.0	1.0
223101.0	1.0	1.0	1.0
223102.0	1.0	1.0	1.0
223103.0	1.0	1.0	1.0
223109.0	1.0	1.0	1.0
223110.0	1.0	1.0	1.0
223111.0	1.0	1.0	0.9999999999999999
223115.0	1.0	1.0	1.0
223118.0	1.0	1.0	1.0
223120.0	1.0	1.0	1.0
223121.0	1.0	1.0	1.0
223122.0		0.12320990839891627	1.8769885890448785
223126.0	1.0	1.0	1.0
223129.0	0.5323249573066602		4.547639897583732
223130.0	1.0	1.0	1.0
223201.0	1.0	1.0	1.0
223204.0	1.0	1.0	1.0
223206.0	1.0	1.0	0.9999999999999999
223207.0	1.0	1.0	1.0
223208.0	1.0	1.0	1.0
223213.0	1.0	1.0	0.9999999999999999
223215.0	1.0	1.0	1.0
223217.0	2.2623810685533057	3.326667526770739	16.24628494806452
223219.0	1.0	1.0	1.0
223220.0	1.0	1.0	1.0
223222.0	1.0	1.0	1.0
223223.0	1.0	1.0	1.0
224103.0	1.0	1.0	1.0
224104.0	1.0	1.0	1.0
224105.0	1.0	1.0	1.0
224108.0	1.0	1.0	1.0
224111.0	1.0	1.0	1.0
224113.0	1.0	1.0	0.9999999999999999
224115.0	0.13308123932666505		1.2005172202528969
224117.0	1.0	1.0	0.9999999999999999
224119.0	0.13308123932666505	0.24641981679783254	1.8769885890448785
224122.0	0.13308123932666505		1.8769885890448785
224201.0	2.2623810685533057	3.8195071603664044	16.24628494806452
224203.0	1.5969748719199806	0.49283963359566507	7.637346933038275
224205.0	1.0	1.0	1.0
224206.0	1.0		1.0
224209.0	0.2661624786533301	0.3696297251967488	2.9842124268785506
224211.0	0.13308123932666505	0.3696297251967488	4.288805904717702
224212.0	0.9315686752866553	0.49283963359566507	4.547639897583732
224213.0	0.2661624786533301	0.6160495419945814	1.9257439286448021
224221.0	1.0	1.0	0.9999999999999999
224223.0	0.39924371797999514	0.12320990839891627	1.8769885890448785
224224.0	1.0	1.0	0.9999999999999999
224225.0	0.2661624786533301		1.6233644764641153
224226.0	0.13308123932666505	0.3696297251967488	1.2005172202528969
225102.0	1.0	1.0	1.0
225104.0	1.0	1.0	1.0
225107.0	1.0	1.0	1.0
225108.0	1.0	1.0	1.0
225109.0	0.13308123932666505		1.2005172202528969
225110.0	1.0	1.0	1.0
225112.0	1.0	1.0	1.0
225114.0	1.0	1.0	1.0
225116.0	1.0	1.0	1.0
225118.0	1.0	1.0	1.0
225120.0	1.0	1.0	1.0
225121.0	1.0	1.0	1.0
225201.0		0.24641981679783254	3.2341114992563353
225203.0	1.0	1.0	1.0
225204.0	1.0	1.0	1.0
225206.0	1.0	1.0	1.0
225207.0	1.0	1.0	1.0
225208.0	1.0	1.0	1.0
225210.0	1.0		1.0
225211.0	1.0	1.0	1.0
225212.0	1.0	1.0	1.0
225214.0	1.0646499146133204	0.8624693587924139	10.391083333762648
225215.0	1.0	1.0	1.0
