scenario_id,scenario_number,true_lag_order,rho_D,carryover,N,T,replication,seed,estimator_id,estimator,selection_criterion,selected_lag,selection_correct,control_spec,beta_true,beta_hat,se,ci_lower,ci_upper,coverage_cet,residual_acf1,aic,bic,nobs,n_clusters,condition_number,delta_z_lag_minus_none,delta_z_contemporaneous_minus_none,status,error_stage,error_message
"L1_RD20_CO00",1,1,0.2,0,100,30,19,14172045,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"no_Z",1,1.06118040686608,0.01792940959271,1.0260394098003,1.09632140393186,FALSE,0.00200152791461041,161.287323843804,191.319161682055,3000,100,20.4702738278803,-0.0449416582711537,-0.0535095773187779,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,19,14172045,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"Z_lag",1,1.01623874859492,0.0176584171037815,0.981628887047526,1.05084861014232,TRUE,-0.00236136568460113,-34.0021524704631,2.03605293543838,3000,100,19.8965900600059,-0.0449416582711537,-0.0535095773187779,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,19,14172045,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"Z_contemporaneous",1,1.0076708295473,0.0173383974353315,0.973688195024409,1.04165346407019,TRUE,-0.0299820996828735,20.1945137361043,56.2327191420058,3000,100,19.8822991538311,-0.0449416582711537,-0.0535095773187779,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,19,14172045,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"no_Z",1,1.05925661780187,0.0179170449581322,1.02413985497454,1.09437338062919,FALSE,0.00099522131928755,163.75528718384,181.774389886791,3000,100,8.36261479146613,-0.0446435032373129,-0.0534915643635721,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,19,14172045,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"Z_lag",1,1.01461311456455,0.0176395540294276,0.980040223963526,1.04918600516558,TRUE,0.00714216764541234,-31.5498897480205,-7.5244194774195,3000,100,8.19382228034563,-0.0446435032373129,-0.0534915643635721,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,19,14172045,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"Z_contemporaneous",1,1.00576505343829,0.0173143632298888,0.971829525092467,1.03970058178412,TRUE,-0.0293301014800526,20.447460137613,44.472930408214,3000,100,7.92095970965901,-0.0446435032373129,-0.0534915643635721,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,19,14172045,"adl_aic","ADL, AIC-selected lag","AIC",2,FALSE,"no_Z",1,1.06118040686608,0.01792940959271,1.0260394098003,1.09632140393186,FALSE,0.00200152791461041,161.287323843804,191.319161682055,3000,100,20.4702738278803,-0.0449416582711537,-0.0535095773187779,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,19,14172045,"adl_aic","ADL, AIC-selected lag","AIC",2,FALSE,"Z_lag",1,1.01623874859492,0.0176584171037815,0.981628887047526,1.05084861014232,TRUE,-0.00236136568460113,-34.0021524704631,2.03605293543838,3000,100,19.8965900600059,-0.0449416582711537,-0.0535095773187779,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,19,14172045,"adl_aic","ADL, AIC-selected lag","AIC",2,FALSE,"Z_contemporaneous",1,1.0076708295473,0.0173383974353315,0.973688195024409,1.04165346407019,TRUE,-0.0299820996828735,20.1945137361043,56.2327191420058,3000,100,19.8822991538311,-0.0449416582711537,-0.0535095773187779,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,19,14172045,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"no_Z",1,1.05925661780187,0.0179170449581322,1.02413985497454,1.09437338062919,FALSE,0.00099522131928755,163.75528718384,181.774389886791,3000,100,8.36261479146613,-0.0446435032373129,-0.0534915643635721,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,19,14172045,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"Z_lag",1,1.01461311456455,0.0176395540294276,0.980040223963526,1.04918600516558,TRUE,0.00714216764541234,-31.5498897480205,-7.5244194774195,3000,100,8.19382228034563,-0.0446435032373129,-0.0534915643635721,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,19,14172045,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"Z_contemporaneous",1,1.00576505343829,0.0173143632298888,0.971829525092467,1.03970058178412,TRUE,-0.0293301014800526,20.447460137613,44.472930408214,3000,100,7.92095970965901,-0.0446435032373129,-0.0534915643635721,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,20,14172046,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"no_Z",1,1.01038040156753,0.0178713853888775,0.975353129851492,1.04540767328356,TRUE,-0.00864026222606629,-131.359869298855,-113.340766595904,3000,100,8.17718414299702,-0.0245314540676059,-0.0397740168785299,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,20,14172046,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"Z_lag",1,0.985848947499921,0.0179871084045961,0.950594862840895,1.02110303215895,TRUE,-0.0037812188723628,-230.9531445129,-206.927674242299,3000,100,7.89677567629182,-0.0245314540676059,-0.0397740168785299,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,20,14172046,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"Z_contemporaneous",1,0.970606384688997,0.0184844661249879,0.93437749681057,1.00683527256742,TRUE,-0.0178488868588796,-220.562815601667,-196.537345331066,3000,100,7.69526521216885,-0.0245314540676059,-0.0397740168785299,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,20,14172046,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"no_Z",1,1.01044442326692,0.0178176394002335,0.97552249175294,1.0453663547809,TRUE,0.000820619379832433,-131.213540967061,-101.18170312881,3000,100,20.8214700129034,-0.024586811349258,-0.039612470824648,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,20,14172046,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"Z_lag",1,0.985857611917662,0.0179530878700795,0.950670206281023,1.0210450175543,TRUE,-0.00217135150787113,-229.721242007023,-193.683036601121,3000,100,20.1562904282555,-0.024586811349258,-0.039612470824648,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,20,14172046,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"Z_contemporaneous",1,0.970831952442272,0.0184639385705562,0.934643297831222,1.00702060705332,TRUE,-0.014732817818788,-218.932773125662,-182.894567719761,3000,100,19.8122873121165,-0.024586811349258,-0.039612470824648,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,20,14172046,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"no_Z",1,1.01038040156753,0.0178713853888775,0.975353129851492,1.04540767328356,TRUE,-0.00864026222606629,-131.359869298855,-113.340766595904,3000,100,8.17718414299702,-0.0245314540676059,-0.0397740168785299,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,20,14172046,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"Z_lag",1,0.985848947499921,0.0179871084045961,0.950594862840895,1.02110303215895,TRUE,-0.0037812188723628,-230.9531445129,-206.927674242299,3000,100,7.89677567629182,-0.0245314540676059,-0.0397740168785299,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,20,14172046,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"Z_contemporaneous",1,0.970606384688997,0.0184844661249879,0.93437749681057,1.00683527256742,TRUE,-0.0178488868588796,-220.562815601667,-196.537345331066,3000,100,7.69526521216885,-0.0245314540676059,-0.0397740168785299,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,20,14172046,"adl_aic","ADL, AIC-selected lag","AIC",3,FALSE,"no_Z",1,1.01141635048976,0.0177782966640098,0.976571529321836,1.04626117165769,TRUE,0.000662872133602125,-137.241137844978,-95.1965648714262,3000,100,30.2330511125612,-0.0243251058491218,-0.0395524783240664,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,20,14172046,"adl_aic","ADL, AIC-selected lag","AIC",3,FALSE,"Z_lag",1,0.987091244640642,0.0179519289534779,0.951906110438803,1.02227637884248,TRUE,-0.00260857505018728,-233.094402592427,-185.043462051225,3000,100,29.1523894203495,-0.0243251058491218,-0.0395524783240664,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,20,14172046,"adl_aic","ADL, AIC-selected lag","AIC",3,FALSE,"Z_contemporaneous",1,0.971863872165697,0.0184724433790552,0.935658548436294,1.0080691958951,TRUE,-0.0151658180708917,-224.817622333795,-176.766681792593,3000,100,29.1146852251705,-0.0243251058491218,-0.0395524783240664,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,20,14172046,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"no_Z",1,1.01038040156753,0.0178713853888775,0.975353129851492,1.04540767328356,TRUE,-0.00864026222606629,-131.359869298855,-113.340766595904,3000,100,8.17718414299702,-0.0245314540676059,-0.0397740168785299,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,20,14172046,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"Z_lag",1,0.985848947499921,0.0179871084045961,0.950594862840895,1.02110303215895,TRUE,-0.0037812188723628,-230.9531445129,-206.927674242299,3000,100,7.89677567629182,-0.0245314540676059,-0.0397740168785299,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,20,14172046,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"Z_contemporaneous",1,0.970606384688997,0.0184844661249879,0.93437749681057,1.00683527256742,TRUE,-0.0178488868588796,-220.562815601667,-196.537345331066,3000,100,7.69526521216885,-0.0245314540676059,-0.0397740168785299,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,21,14172047,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"no_Z",1,1.03029628366898,0.0179503017860386,0.995114338656722,1.06547822868124,TRUE,-0.0288163243064421,53.8329454772162,71.8520481801669,3000,100,8.83494858814442,-0.0388184901155495,-0.0585860048803772,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,21,14172047,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"Z_lag",1,0.991477793553434,0.017659854888653,0.95686511399947,1.0260904731074,TRUE,-0.0184089095794433,-89.1336542077703,-65.1081839371694,3000,100,8.50152176657748,-0.0388184901155495,-0.0585860048803772,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,21,14172047,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"Z_contemporaneous",1,0.971710278788606,0.0192677687083422,0.933946146057807,1.0094744115194,TRUE,-0.0490521639061042,-65.1982477137305,-41.1727774431295,3000,100,8.35995518269078,-0.0388184901155495,-0.0585860048803772,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,21,14172047,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"no_Z",1,1.03071128791627,0.017892155363037,0.995643307798919,1.06577926803361,TRUE,-0.00538872600950545,53.6111917280333,83.6430295662845,3000,100,21.3120727775839,-0.0387812840937514,-0.0583559624075619,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,21,14172047,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"Z_lag",1,0.991930003822515,0.0176708653826541,0.957295744096858,1.02656426354817,TRUE,-0.00558895735112686,-87.089218763416,-51.0510133575146,3000,100,20.3580617194696,-0.0387812840937514,-0.0583559624075619,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,21,14172047,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"Z_contemporaneous",1,0.972355325508705,0.0192555035950044,0.934615231958315,1.0100954190591,TRUE,-0.0294747084915867,-64.1684902626829,-28.1302848567814,3000,100,20.3719498337567,-0.0387812840937514,-0.0583559624075619,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,21,14172047,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"no_Z",1,1.03029628366898,0.0179503017860386,0.995114338656722,1.06547822868124,TRUE,-0.0288163243064421,53.8329454772162,71.8520481801669,3000,100,8.83494858814442,-0.0388184901155495,-0.0585860048803772,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,21,14172047,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"Z_lag",1,0.991477793553434,0.017659854888653,0.95686511399947,1.0260904731074,TRUE,-0.0184089095794433,-89.1336542077703,-65.1081839371694,3000,100,8.50152176657748,-0.0388184901155495,-0.0585860048803772,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,21,14172047,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"Z_contemporaneous",1,0.971710278788606,0.0192677687083422,0.933946146057807,1.0094744115194,TRUE,-0.0490521639061042,-65.1982477137305,-41.1727774431295,3000,100,8.35995518269078,-0.0388184901155495,-0.0585860048803772,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,21,14172047,"adl_aic","ADL, AIC-selected lag","AIC",3,FALSE,"no_Z",1,1.03299364934979,0.017798230400666,0.998109758775937,1.06787753992364,TRUE,-0.00474610469961528,37.1432078741884,79.1877808477402,3000,100,29.0051601553844,-0.0385808278256738,-0.0575727674070932,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,21,14172047,"adl_aic","ADL, AIC-selected lag","AIC",3,FALSE,"Z_lag",1,0.994412821524115,0.0176745204573619,0.959771397983669,1.02905424506456,TRUE,-0.00493760306363963,-101.088959420576,-53.0380188793736,3000,100,28.0505632664291,-0.0385808278256738,-0.0575727674070932,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,21,14172047,"adl_aic","ADL, AIC-selected lag","AIC",3,FALSE,"Z_contemporaneous",1,0.975420881942695,0.0192952954105054,0.937602797867044,1.01323896601835,TRUE,-0.0284232916936504,-76.9006667901487,-28.8497262489467,3000,100,28.3367367751166,-0.0385808278256738,-0.0575727674070932,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,21,14172047,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"no_Z",1,1.03029628366898,0.0179503017860386,0.995114338656722,1.06547822868124,TRUE,-0.0288163243064421,53.8329454772162,71.8520481801669,3000,100,8.83494858814442,-0.0388184901155495,-0.0585860048803772,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,21,14172047,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"Z_lag",1,0.991477793553434,0.017659854888653,0.95686511399947,1.0260904731074,TRUE,-0.0184089095794433,-89.1336542077703,-65.1081839371694,3000,100,8.50152176657748,-0.0388184901155495,-0.0585860048803772,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,21,14172047,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"Z_contemporaneous",1,0.971710278788606,0.0192677687083422,0.933946146057807,1.0094744115194,TRUE,-0.0490521639061042,-65.1982477137305,-41.1727774431295,3000,100,8.35995518269078,-0.0388184901155495,-0.0585860048803772,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,22,14172048,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"no_Z",1,1.0132975743272,0.0189752217666217,0.976106823065958,1.05048832558844,TRUE,0.0201742449232429,-21.6589963143225,-3.63989361137177,3000,100,8.43977493530314,-0.0292408161352407,-0.0509860869601315,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,22,14172048,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"Z_lag",1,0.984056758191957,0.018226751711186,0.948332981282879,1.01978053510104,TRUE,0.0215520013557337,-176.714039893239,-152.688569622638,3000,100,8.25164845073106,-0.0292408161352407,-0.0509860869601315,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,22,14172048,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"Z_contemporaneous",1,0.962311487367066,0.0175592931224805,0.927895905253022,0.996727069481109,FALSE,-0.00704017974045947,-169.739617095896,-145.714146825295,3000,100,7.92097039005508,-0.0292408161352407,-0.0509860869601315,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,22,14172048,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"no_Z",1,1.01236298314267,0.0189814744800118,0.975159976788378,1.04956598949696,TRUE,-0.000471130298522015,-28.2738167487354,1.75802108951585,3000,100,20.9767127601951,-0.0300779407725207,-0.0510285112081897,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,22,14172048,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"Z_lag",1,0.982285042370146,0.0182096825392814,0.946594720423247,1.01797536431705,TRUE,-0.00748146141561682,-187.391446222334,-151.353240816432,3000,100,19.9715146107707,-0.0300779407725207,-0.0510285112081897,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,22,14172048,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"Z_contemporaneous",1,0.961334471934477,0.0175783242969141,0.92688158940396,0.995787354464994,FALSE,-0.0296210122881824,-176.106490805832,-140.068285399931,3000,100,19.9381177941464,-0.0300779407725207,-0.0510285112081897,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,22,14172048,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"no_Z",1,1.0132975743272,0.0189752217666217,0.976106823065958,1.05048832558844,TRUE,0.0201742449232429,-21.6589963143225,-3.63989361137177,3000,100,8.43977493530314,-0.0292408161352407,-0.0509860869601315,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,22,14172048,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"Z_lag",1,0.984056758191957,0.018226751711186,0.948332981282879,1.01978053510104,TRUE,0.0215520013557337,-176.714039893239,-152.688569622638,3000,100,8.25164845073106,-0.0292408161352407,-0.0509860869601315,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,22,14172048,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"Z_contemporaneous",1,0.962311487367066,0.0175592931224805,0.927895905253022,0.996727069481109,FALSE,-0.00704017974045947,-169.739617095896,-145.714146825295,3000,100,7.92097039005508,-0.0292408161352407,-0.0509860869601315,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,22,14172048,"adl_aic","ADL, AIC-selected lag","AIC",2,FALSE,"no_Z",1,1.01236298314267,0.0189814744800118,0.975159976788378,1.04956598949696,TRUE,-0.000471130298522015,-28.2738167487354,1.75802108951585,3000,100,20.9767127601951,-0.0300779407725207,-0.0510285112081897,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,22,14172048,"adl_aic","ADL, AIC-selected lag","AIC",2,FALSE,"Z_lag",1,0.982285042370146,0.0182096825392814,0.946594720423247,1.01797536431705,TRUE,-0.00748146141561682,-187.391446222334,-151.353240816432,3000,100,19.9715146107707,-0.0300779407725207,-0.0510285112081897,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,22,14172048,"adl_aic","ADL, AIC-selected lag","AIC",2,FALSE,"Z_contemporaneous",1,0.961334471934477,0.0175783242969141,0.92688158940396,0.995787354464994,FALSE,-0.0296210122881824,-176.106490805832,-140.068285399931,3000,100,19.9381177941464,-0.0300779407725207,-0.0510285112081897,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,22,14172048,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"no_Z",1,1.0132975743272,0.0189752217666217,0.976106823065958,1.05048832558844,TRUE,0.0201742449232429,-21.6589963143225,-3.63989361137177,3000,100,8.43977493530314,-0.0292408161352407,-0.0509860869601315,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,22,14172048,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"Z_lag",1,0.984056758191957,0.018226751711186,0.948332981282879,1.01978053510104,TRUE,0.0215520013557337,-176.714039893239,-152.688569622638,3000,100,8.25164845073106,-0.0292408161352407,-0.0509860869601315,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,22,14172048,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"Z_contemporaneous",1,0.962311487367066,0.0175592931224805,0.927895905253022,0.996727069481109,FALSE,-0.00704017974045947,-169.739617095896,-145.714146825295,3000,100,7.92097039005508,-0.0292408161352407,-0.0509860869601315,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,23,14172049,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"no_Z",1,1.01251359360213,0.0213862566508091,0.970597300802413,1.05442988640184,TRUE,-0.00419435804025371,-38.8212046260207,-20.80210192307,3000,100,6.76408886832206,-0.0348015636224119,-0.0371944629005516,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,23,14172049,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"Z_lag",1,0.977712029979717,0.0224534059899578,0.933704162909143,1.02171989705029,TRUE,-0.00148775229556624,-152.224712644083,-128.199242373482,3000,100,6.60736528743147,-0.0348015636224119,-0.0371944629005516,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,23,14172049,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"Z_contemporaneous",1,0.975319130701577,0.0216772941898502,0.932832414807191,1.01780584659596,TRUE,-0.022196174459109,-118.547604808141,-94.5221345375397,3000,100,6.36421244501817,-0.0348015636224119,-0.0371944629005516,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,23,14172049,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"no_Z",1,1.01241172298277,0.0213353783885587,0.970595149744658,1.05422829622088,TRUE,-0.00119819588398609,-35.6361580437412,-5.60432020549,3000,100,16.9164794132382,-0.0352781895989401,-0.0374066423594397,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,23,14172049,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"Z_lag",1,0.977133533383827,0.0224400121881954,0.933151917682324,1.02111514908533,TRUE,-0.00563795239210322,-149.22282636314,-113.184620957239,3000,100,16.2264101372372,-0.0352781895989401,-0.0374066423594397,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,23,14172049,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"Z_contemporaneous",1,0.975005080623328,0.021639301514959,0.932592829003405,1.01741733224325,TRUE,-0.0211006120778085,-115.611609811707,-79.5734044058054,3000,100,16.0312146495442,-0.0352781895989401,-0.0374066423594397,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,23,14172049,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"no_Z",1,1.01251359360213,0.0213862566508091,0.970597300802413,1.05442988640184,TRUE,-0.00419435804025371,-38.8212046260207,-20.80210192307,3000,100,6.76408886832206,-0.0348015636224119,-0.0371944629005516,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,23,14172049,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"Z_lag",1,0.977712029979717,0.0224534059899578,0.933704162909143,1.02171989705029,TRUE,-0.00148775229556624,-152.224712644083,-128.199242373482,3000,100,6.60736528743147,-0.0348015636224119,-0.0371944629005516,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,23,14172049,"adl_oracle","ADL, true lag order","oracle",1,TRUE,"Z_contemporaneous",1,0.975319130701577,0.0216772941898502,0.932832414807191,1.01780584659596,TRUE,-0.022196174459109,-118.547604808141,-94.5221345375397,3000,100,6.36421244501817,-0.0348015636224119,-0.0371944629005516,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,23,14172049,"adl_aic","ADL, AIC-selected lag","AIC",3,FALSE,"no_Z",1,1.01461467213472,0.0212389634827118,0.972987068639643,1.0562422756298,TRUE,-0.00209577082797219,-40.233350075855,1.81122289769668,3000,100,25.791045748844,-0.0353309356753653,-0.0372824793292441,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,23,14172049,"adl_aic","ADL, AIC-selected lag","AIC",3,FALSE,"Z_lag",1,0.979283736459355,0.022342299786954,0.935493633545128,1.02307383937358,TRUE,-0.00646060681660524,-154.286207143971,-106.235266602769,3000,100,24.5846666344359,-0.0353309356753653,-0.0372824793292441,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,23,14172049,"adl_aic","ADL, AIC-selected lag","AIC",3,FALSE,"Z_contemporaneous",1,0.977332192805476,0.0216004947619977,0.934996001023714,1.01966838458724,TRUE,-0.0215331465721546,-119.077907613896,-71.0269670726936,3000,100,24.4295521397185,-0.0353309356753653,-0.0372824793292441,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,23,14172049,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"no_Z",1,1.01251359360213,0.0213862566508091,0.970597300802413,1.05442988640184,TRUE,-0.00419435804025371,-38.8212046260207,-20.80210192307,3000,100,6.76408886832206,-0.0348015636224119,-0.0371944629005516,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,23,14172049,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"Z_lag",1,0.977712029979717,0.0224534059899578,0.933704162909143,1.02171989705029,TRUE,-0.00148775229556624,-152.224712644083,-128.199242373482,3000,100,6.60736528743147,-0.0348015636224119,-0.0371944629005516,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,23,14172049,"adl_bic","ADL, BIC-selected lag","BIC",1,TRUE,"Z_contemporaneous",1,0.975319130701577,0.0216772941898502,0.932832414807191,1.01780584659596,TRUE,-0.022196174459109,-118.547604808141,-94.5221345375397,3000,100,6.36421244501817,-0.0348015636224119,-0.0371944629005516,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,24,14172050,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"no_Z",1,1.0489553011666,0.0173803823912708,1.01489037764218,1.08302022469103,FALSE,-0.001493848288654,-179.313463252904,-161.294360549954,3000,100,8.43578838325394,-0.0294307148154684,-0.0454045689274509,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,24,14172050,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"Z_lag",1,1.01952458635114,0.0177407706031595,0.984753314910957,1.05429585779132,TRUE,0.000236069198975917,-284.987914426779,-260.962444156178,3000,100,8.16578326459689,-0.0294307148154684,-0.0454045689274509,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,24,14172050,"adl_1","ADL(1), fixed lag","fixed",1,TRUE,"Z_contemporaneous",1,1.00355073223915,0.0182434807216517,0.967794167072066,1.03930729740624,TRUE,-0.0119513223200857,-283.49582584601,-259.470355575409,3000,100,7.99571111105386,-0.0294307148154684,-0.0454045689274509,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,24,14172050,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"no_Z",1,1.04893453548342,0.0174109608379619,1.01480967930478,1.08305939166206,FALSE,0.00300376567237918,-178.589128257994,-148.557290419743,3000,100,21.1387195495866,-0.0301923784127143,-0.0457349119210437,"ok",NA,NA
"L1_RD20_CO00",1,1,0.2,0,100,30,24,14172050,"adl_2","ADL(2), fixed lag","fixed",2,FALSE,"Z_lag",1,1.0187421570707,0.0178508064440214,0.983755219345426,1.05372909479598,TRUE,-0.00611503439035765,-284.006664875666,-247.968459469765,3000,100,20.3519429797186,-0.0301923784127143,-0.0457349119210437,"ok",NA,NA
