mean_beta_short,mean_beta_long,mean_ivb,mean_ivb_formula,mean_theta,mean_pi,mean_abs_ivb_over_beta,mean_abs_ivb_over_se,mean_se_short,mean_se_long,bias_short,bias_long,rmse_short,rmse_long,coverage_short,coverage_long,mechanism,gamma_D,gamma_Y_btw,gamma_Y_wth,R2_within,N,TT,beta
1.00010283423613,1.00008779359758,-1.50406385452815e-05,-1.50406385452872e-05,4.07490705775167e-05,0.300053345975385,0.00319531934830588,0.167806162577199,0.0186255522126838,0.0190422211907549,0.000102834236129334,8.77935975840405e-05,0.0182098443579304,0.01897265321029,0.966,0.962,B,0.3,0.3,0,0.5,200,30,1
1.00021962861688,1.00018510785279,-3.45207640978738e-05,-3.45207640978772e-05,0.00010022279486544,0.299590141388106,0.00314493308517405,0.217859009417276,0.0138819722961721,0.0144337873560498,0.000219628616884737,0.000185107852786803,0.0135901637218515,0.0138496505487219,0.944,0.956,B,0.3,0.3,0,0.9,200,30,1
1.00172278331621,0.905065685302399,-0.096657098013812,-0.096657098013812,0.193247980332929,0.500251097557173,0.096657098013812,2.34212606807038,0.041595665557307,0.041273097385691,0.00172278331621056,-0.0949343146976014,0.040140127479942,0.103041394987567,0.952,0.36,B,0.3,0.3,0.2,0.1,200,30,1
0.999417454677296,0.903475463804612,-0.0959419908726838,-0.0959419908726838,0.191922440668557,0.499938739422513,0.0959419908726838,4.96339724849631,0.0186243167421782,0.0193323462225068,-0.000582545322703965,-0.0965245361953878,0.0185765970404494,0.0984964341764747,0.96,0,B,0.3,0.3,0.2,0.5,200,30,1
0.998903731093662,0.902815921107286,-0.096087809986376,-0.096087809986376,0.192243996216833,0.499813040980665,0.096087809986376,6.40848520570848,0.01386416374981,0.0149942154567062,-0.00109626890633785,-0.0971840788927139,0.0140395075534785,0.0983382559964469,0.948,0,B,0.3,0.3,0.2,0.9,200,30,1
1.00168412172932,0.681735762955475,-0.319948358773841,-0.319948358773841,0.399263353310504,0.801296334440477,0.319948358773841,8.38681479369256,0.0415772152727032,0.038150283831465,0.00168412172931554,-0.318264237044525,0.0408052343610509,0.3204073176813,0.946,0,B,0.3,0.3,0.5,0.1,200,30,1
0.999958068404935,0.679222466663465,-0.320735601741469,-0.320735601741469,0.400131820873095,0.801562786866494,0.320735601741469,17.1695359512396,0.0186277399514149,0.0186813803581277,-4.19315950652699e-05,-0.320777533336535,0.0186279868406535,0.321306167044101,0.946,0,B,0.3,0.3,0.5,0.5,200,30,1
0.999274896441844,0.679109440694123,-0.320165455747721,-0.320165455747721,0.39998245017857,0.800436211590451,0.320165455747721,21.3381681222226,0.0138777679646483,0.0150050894313932,-0.000725103558156359,-0.320890559305877,0.0133191020606747,0.32121014058033,0.964,0,B,0.3,0.3,0.5,0.9,200,30,1
1.00112582781299,1.00112888581407,3.05800108646732e-06,3.05800108646649e-06,8.10518850303058e-05,0.301973770967987,0.00328396125299449,0.0785592209976955,0.0415897535083768,0.0417822457804206,0.00112582781298798,0.00112888581407455,0.0436556559379614,0.0437244033209415,0.95,0.954,B,0.3,0.6,0,0.1,200,30,1
1.00081145092233,1.00084281908156,3.13681592328655e-05,3.13681592328614e-05,-0.0001201815519192,0.300362573283237,0.00346740825819851,0.182141931994586,0.0186107489038522,0.0190273989093005,0.00081145092232604,0.00084281908155881,0.0189133179610399,0.0197020160673961,0.936,0.934,B,0.3,0.6,0,0.5,200,30,1
1.00118740339538,1.00098870381964,-0.000198699575739527,-0.000198699575739521,0.000645326391368912,0.299441970648127,0.0030760073811381,0.212790440692467,0.0138851542681919,0.0144352301943345,0.00118740339537604,0.000988703819636561,0.0138848918099143,0.0144150032022198,0.94,0.946,B,0.3,0.6,0,0.9,200,30,1
1.00043007586569,0.904463452196171,-0.0959666236695211,-0.0959666236695211,0.192691724045997,0.498018187276013,0.0959666236695211,2.32182010472974,0.0416596507143945,0.0413344463850432,0.000430075865691881,-0.0955365478038291,0.0418432815745469,0.103980366231089,0.952,0.38,B,0.3,0.6,0.2,0.1,200,30,1
0.999826236453748,0.903364015070146,-0.0964622213836022,-0.0964622213836022,0.192551168854457,0.501065254629939,0.0964622213836022,4.98898738239597,0.0186265604088789,0.0193362702604255,-0.000173763546251871,-0.0966359849298541,0.0193877789283977,0.0985653042937273,0.948,0.002,B,0.3,0.6,0.2,0.5,200,30,1
1.00064122985733,0.904437257078341,-0.0962039727789855,-0.0962039727789855,0.192603620661635,0.499501543658683,0.0962039727789855,6.40839645411089,0.0138840788653117,0.0150116652809282,0.000641229857326175,-0.0955627429216593,0.0134441138625659,0.0966685036917139,0.952,0,B,0.3,0.6,0.2,0.9,200,30,1
0.999492366105725,0.68072100296977,-0.318771363135956,-0.318771363135956,0.39972832035032,0.797506671059464,0.318771363135956,8.35125039229046,0.0416225343207506,0.038167817828699,-0.000507633894274773,-0.31927899703023,0.0430354217235244,0.321599122689791,0.946,0,B,0.3,0.6,0.5,0.1,200,30,1
1.00012840540558,0.680399963437127,-0.319728441968453,-0.319728441968453,0.399768044261482,0.799794461092023,0.319728441968453,17.147158382551,0.0186025739053227,0.0186471312342888,0.000128405405579679,-0.319600036562873,0.0178708433816659,0.320128909420521,0.966,0,B,0.3,0.6,0.5,0.5,200,30,1
0.999968935275053,0.680680388890828,-0.319288546384226,-0.319288546384226,0.399172760561807,0.799878300703374,0.319288546384226,21.2933536193733,0.0138646467005241,0.0149954299597224,-3.10647249469609e-05,-0.319319611109173,0.0137428387621322,0.319657435074576,0.96,0,B,0.3,0.6,0.5,0.9,200,30,1
0.999782261358575,0.999822907654326,4.06462957510381e-05,4.06462957510413e-05,1.50680449427276e-05,0.299765337412297,0.0032075435053985,0.0766926205271103,0.0416287895829493,0.0418187989045038,-0.000217738641425269,-0.000177092345674201,0.0411031495834368,0.0415384525086217,0.952,0.952,B,0.3,0.9,0,0.1,200,30,1
1.00137655213313,1.00139356903201,1.7016898879498e-05,1.7016898879505e-05,-2.868094389886e-05,0.299410586439752,0.00326729845063633,0.171847042525813,0.0186139099107762,0.0190275267592558,0.00137655213313459,0.00139356903201415,0.018232025880783,0.0187943788555954,0.95,0.954,B,0.3,0.9,0,0.5,200,30,1
0.99977284747541,0.999762339834381,-1.05076410292005e-05,-1.05076410292022e-05,2.02285652304029e-05,0.300864260221408,0.00309965490315792,0.214794340967947,0.0138764448494195,0.0144317100178611,-0.000227152524589602,-0.000237660165618769,0.0141969986144699,0.0150218821432795,0.934,0.932,B,0.3,0.9,0,0.9,200,30,1
0.997847597689966,0.901248503298395,-0.0965990943915706,-0.0965990943915706,0.193406174733803,0.499546422709701,0.0965990943915706,2.33842909325315,0.0416378294758972,0.0413113150393973,-0.00215240231003389,-0.0987514967016045,0.042038408632261,0.107190106980606,0.958,0.332,B,0.3,0.9,0.2,0.1,200,30,1
0.999038926044135,0.90345593489494,-0.0955829911491957,-0.0955829911491957,0.191770215489386,0.498497865775107,0.0955829911491957,4.95030973787575,0.018604231314978,0.0193087274748209,-0.000961073955864755,-0.0965440651050604,0.0173767050372653,0.098290009621331,0.96,0.002,B,0.3,0.9,0.2,0.5,200,30,1
0.998475914257855,0.902912357544012,-0.0955635567138428,-0.0955635567138428,0.191340887772403,0.499452186290167,0.0955635567138428,6.36969583085851,0.0138742909640891,0.0150047971845215,-0.00152408574214502,-0.0970876424559879,0.0139552434853803,0.0982328206258447,0.958,0,B,0.3,0.9,0.2,0.9,200,30,1
0.997245484949798,0.678506064344672,-0.318739420605126,-0.318739420605126,0.399900300781537,0.797104656884162,0.318739420605126,8.34924324114219,0.0416295333731955,0.0381742629861756,-0.00275451505020219,-0.321493935655328,0.0386043933472778,0.32354257013617,0.956,0,B,0.3,0.9,0.5,0.1,200,30,1
1.00121180937587,0.680369578451371,-0.320842230924502,-0.320842230924502,0.400310653868538,0.801477292689175,0.320842230924502,17.1767705202663,0.0186272828717139,0.0186790106177311,0.00121180937587217,-0.319630421548629,0.018071029122893,0.320133411512589,0.954,0,B,0.3,0.9,0.5,0.5,200,30,1
1.00028298939604,0.680961336980767,-0.319321652415272,-0.319321652415272,0.399235960216242,0.799826527577437,0.319321652415272,21.2848366045046,0.0138724761044796,0.0150029293243308,0.000282989396039213,-0.319038663019233,0.0142853678528462,0.319412445470331,0.936,0,B,0.3,0.9,0.5,0.9,200,30,1
1.00448894493002,1.00426303092064,-0.000225914009387034,-0.000225914009387039,0.000485808459869242,0.601961845751691,0.00646900787052955,0.152616942339594,0.0416560137626433,0.0424059230592378,0.0044889449300225,0.00426303092063551,0.0413286235687358,0.0421454254656988,0.954,0.946,B,0.6,0,0,0.1,200,30,1
0.99969208161242,0.999643053766773,-4.90278456463055e-05,-4.9027845646305e-05,9.22924585786162e-05,0.600671103805736,0.00613083675335638,0.302650977622216,0.0186310687499207,0.0202444578048534,-0.000307918387580375,-0.000356946233226685,0.0183756916466798,0.0195087645396857,0.962,0.956,B,0.6,0,0,0.5,200,30,1
1.0003928318306,1.00074163446415,0.00034880263354568,0.000348802633545678,-0.000579755209639896,0.599809206649377,0.00618056525606257,0.387175648382268,0.0138688243033126,0.0159604167632415,0.000392831830599683,0.000741634464145324,0.0145641069345125,0.0168873197917957,0.948,0.946,B,0.6,0,0,0.9,200,30,1
0.999173280327901,0.84527737613026,-0.153895904197641,-0.153895904197641,0.191974881436479,0.801857996259316,0.153895904197641,3.66239489876875,0.0415817852324966,0.0420207535876482,-0.000826719672098797,-0.15472262386974,0.0418725206829173,0.16020273562407,0.942,0.04,B,0.6,0,0.2,0.1,200,30,1
1.00089799438594,0.846851295914535,-0.154046698471409,-0.154046698471409,0.192353189172819,0.800784893875873,0.154046698471409,7.37139524450111,0.0186306506114856,0.020898142351813,0.000897994385943957,-0.153148704085465,0.0197225820580873,0.15472049485428,0.94,0,B,0.6,0,0.2,0.5,200,30,1
0.999687398228928,0.845778198673524,-0.153909199555404,-0.153909199555404,0.192453072652624,0.799722346008031,0.153909199555404,9.07577530077363,0.0138742669271783,0.0169595262897589,-0.000312601771071952,-0.154221801326476,0.0138891340624734,0.155182127544991,0.958,0,B,0.6,0,0.2,0.9,200,30,1
1.00094115716528,0.562234163467617,-0.438706993697667,-0.438706993697667,0.399975420954625,1.09682375707046,0.438706993697667,11.250640887865,0.04163435890658,0.0389949842031645,0.000941157165283979,-0.437765836532383,0.04084902406259,0.439567322537631,0.956,0,B,0.6,0,0.5,0.1,200,30,1
1.00188065949999,0.560404585284711,-0.441476074215283,-0.441476074215283,0.400826969661075,1.10140861556037,0.441476074215283,21.7422744813089,0.0186285069932487,0.0203058558178812,0.00188065949999383,-0.439595414715289,0.0183430064873384,0.440069482595312,0.948,0,B,0.6,0,0.5,0.5,200,30,1
1.00032888988957,0.560048343216169,-0.440280546673399,-0.440280546673399,0.400174935403962,1.10021784884326,0.440280546673399,25.9390847338975,0.013876366880507,0.0169754477754568,0.000328889889567474,-0.439951656783831,0.0135261123672348,0.440271564829303,0.956,0,B,0.6,0,0.5,0.9,200,30,1
1.00180693248946,1.00190780912504,0.000100876635578338,0.000100876635578341,-0.000150145929528881,0.59637361086373,0.00643201720876185,0.151701908359858,0.0416619729024168,0.0423985914859369,0.00180693248945762,0.00190780912503596,0.0411026886324186,0.041930218257538,0.956,0.966,B,0.6,0.3,0,0.1,200,30,1
0.999970103493154,0.999998590346484,2.84868533298811e-05,2.84868533298848e-05,-4.6534397084665e-05,0.599539563195751,0.00676475019851791,0.33464994959058,0.0186104866896824,0.0202130578600497,-2.98965068461499e-05,-1.40965351624889e-06,0.0184451783180055,0.0201803826372546,0.954,0.956,B,0.6,0.3,0,0.5,200,30,1
0.999896933611964,0.999684841168436,-0.000212092443528639,-0.000212092443528639,0.000330651579408562,0.599814529754139,0.00614172828661887,0.38515152586149,0.0138713795051658,0.0159629653518511,-0.000103066388035478,-0.000315158831564077,0.0138127970246094,0.0158829756180106,0.954,0.954,B,0.6,0.3,0,0.9,200,30,1
0.99811527000628,0.845182601021838,-0.152932668984441,-0.152932668984441,0.191595559221554,0.798184112781634,0.152932668984441,3.63736478059366,0.0416109784957885,0.0420434945906507,-0.00188472999372025,-0.154817398978162,0.0445435071137955,0.160985406410808,0.938,0.052,B,0.6,0.3,0.2,0.1,200,30,1
1.00001966007524,0.845895233691213,-0.154124426384025,-0.154124426384025,0.19264033023891,0.800153719732113,0.154124426384025,7.37774652167046,0.0186266469937337,0.0208912627711815,1.96600752386811e-05,-0.154104766308787,0.0199078422733608,0.155713078880787,0.934,0,B,0.6,0.3,0.2,0.5,200,30,1
1.00054235866376,0.847124810065291,-0.153417548598467,-0.153417548598467,0.191874123438171,0.799583864508771,0.153417548598467,9.04486546262637,0.0138790525989075,0.0169627319028924,0.000542358663757625,-0.152875189934709,0.0140280106270267,0.153848732744562,0.95,0,B,0.6,0.3,0.2,0.9,200,30,1
1.00106211552579,0.561098264660943,-0.439963850864845,-0.439963850864845,0.399732862303108,1.10068185391644,0.439963850864845,11.2709649784385,0.0416638869281954,0.0390371504147726,0.00106211552578839,-0.438901735339057,0.0397523870234522,0.440531840262162,0.966,0,B,0.6,0.3,0.5,0.1,200,30,1
1.0009088579614,0.561894106791632,-0.439014751169769,-0.439014751169769,0.399167274372368,1.0998121895189,0.439014751169769,21.6242744444265,0.0186199398603785,0.0203027356296831,0.000908857961401166,-0.438105893208368,0.0184014913127219,0.438554753412556,0.952,0,B,0.6,0.3,0.5,0.5,200,30,1
1.00061886534173,0.560234112155899,-0.440384753185833,-0.440384753185833,0.400080012387415,1.10071749037495,0.440384753185833,25.9150942715757,0.013885065544402,0.0169945640331492,0.000618865341732278,-0.439765887844101,0.0146718231202776,0.440130496760261,0.944,0,B,0.6,0.3,0.5,0.9,200,30,1
0.997600065637137,0.998152365251347,0.000552299614210386,0.000552299614210386,-0.000846456204447119,0.59810263059955,0.00651970244704679,0.15380783404869,0.0416297459765667,0.0423708850589053,-0.00239993436286334,-0.0018476347486529,0.03934749093768,0.0397698098848475,0.96,0.972,B,0.6,0.6,0,0.1,200,30,1
0.998374887238507,0.998067851495915,-0.000307035742592166,-0.000307035742592162,0.00049414521963781,0.600077733961063,0.00632076368227077,0.312549209780989,0.0186032104068213,0.0202108458321738,-0.00162511276149313,-0.0019321485040853,0.0188920605021595,0.0208871979061028,0.952,0.962,B,0.6,0.6,0,0.5,200,30,1
0.999488291446942,0.999499804560584,1.15131136424119e-05,1.15131136424171e-05,-3.08577585245283e-05,0.599700480488794,0.00649802323097525,0.407172657068391,0.0138793858879821,0.0159682936272712,-0.000511708553058377,-0.000500195439415929,0.0134378096505577,0.0159479148914843,0.956,0.96,B,0.6,0.6,0,0.9,200,30,1
0.997624449528122,0.843534940384236,-0.154089509143885,-0.154089509143885,0.192992249036249,0.798434476913534,0.154089509143885,3.66345749078093,0.0416376073246928,0.0420611294035656,-0.00237555047187821,-0.156465059615764,0.0432665360913409,0.16245471706864,0.946,0.054,B,0.6,0.6,0.2,0.1,200,30,1
1.00080562554979,0.847460814871475,-0.153344810678313,-0.153344810678313,0.191284156805146,0.801671261811699,0.153344810678313,7.33460448031742,0.0186283086854185,0.0209072032496347,0.000805625549788136,-0.152539185128525,0.0191497666388508,0.154047736531449,0.95,0,B,0.6,0.6,0.2,0.5,200,30,1
0.998915978432382,0.845377165538473,-0.153538812893909,-0.153538812893909,0.191953280251792,0.799853202581518,0.153538812893909,9.05683807672822,0.0138683294867235,0.0169532517072743,-0.00108402156761822,-0.154622834461527,0.0151983382967506,0.155705183463839,0.916,0,B,0.6,0.6,0.2,0.9,200,30,1
1.00175672270893,0.562226146888149,-0.439530575820781,-0.439530575820781,0.399231984962367,1.10103179688348,0.439530575820781,11.2632763080523,0.0416261239454379,0.0390239530514483,0.00175672270892902,-0.437773853111851,0.039569052565207,0.439342563014652,0.966,0,B,0.6,0.6,0.5,0.1,200,30,1
0.999444895258435,0.559443057681752,-0.440001837576684,-0.440001837576684,0.400183563659985,1.09950999138889,0.440001837576684,21.6855393807327,0.0186286488255178,0.0202912774089824,-0.000555104741564616,-0.440556942318248,0.0174826877922272,0.44101578188702,0.968,0,B,0.6,0.6,0.5,0.5,200,30,1
0.999464008528299,0.559726551718425,-0.439737456809874,-0.439737456809874,0.399801802303715,1.09989150193261,0.439737456809874,25.8767788465929,0.0138860543641909,0.0169949180773531,-0.000535991471701358,-0.440273448281575,0.013635176377093,0.440601565686526,0.954,0,B,0.6,0.6,0.5,0.9,200,30,1
0.998799044158924,0.999028193026872,0.000229148867947922,0.00022914886794792,-0.000381984396209201,0.598687071514404,0.00598803380260393,0.141283923400821,0.0416329296230078,0.0423750362016303,-0.0012009558410756,-0.000971806973127709,0.0411346497229009,0.04174262708752,0.95,0.948,B,0.6,0.9,0,0.1,200,30,1
1.00033423092897,1.00028972914802,-4.45017809489282e-05,-4.45017809489307e-05,6.77675262654541e-05,0.598920551996179,0.00633896585053651,0.312907360313202,0.0186411728196269,0.0202435014173747,0.000334230928968893,0.000289729148019946,0.0186157675833105,0.019837581310909,0.956,0.964,B,0.6,0.9,0,0.5,200,30,1
0.999809887460173,1.00024835486037,0.00043846740019244,0.000438467400192451,-0.000724295595854826,0.600314366390106,0.00640615530175679,0.401192104382085,0.0138740951471857,0.0159666161649446,-0.00019011253982737,0.000248354860365119,0.0142599546025968,0.0164110739038471,0.952,0.942,B,0.6,0.9,0,0.9,200,30,1
0.997934418624181,0.843178954467092,-0.154755464157088,-0.154755464157088,0.193252129235042,0.800756335188789,0.154755464157088,3.68177379355032,0.0416085451006568,0.0420337108433628,-0.00206558137581947,-0.156821045532908,0.0421085205953036,0.162531106857234,0.956,0.044,B,0.6,0.9,0.2,0.1,200,30,1
1.0016710123701,0.847693800563774,-0.153977211806329,-0.153977211806329,0.192547605937501,0.799782862371471,0.153977211806329,7.37680937604114,0.0186119584010704,0.020874642123314,0.00167101237010336,-0.152306199436226,0.0190780459144527,0.153818551404067,0.942,0,B,0.6,0.9,0.2,0.5,200,30,1
0.999344114161051,0.84644972084648,-0.152894393314571,-0.152894393314571,0.191006145702484,0.800437879545649,0.152894393314571,9.01602266238646,0.013860995354247,0.0169587328058949,-0.000655885838948711,-0.15355027915352,0.0139343230957022,0.15449761315931,0.952,0,B,0.6,0.9,0.2,0.9,200,30,1
1.00097813550324,0.56177081693022,-0.439207318573017,-0.439207318573017,0.399621514732322,1.09911748969828,0.439207318573017,11.2674085369295,0.0416034817282908,0.0389799624671272,0.000978135503236999,-0.43822918306978,0.0417297813991214,0.440088452095173,0.952,0,B,0.6,0.9,0.5,0.1,200,30,1
1.00079923625059,0.560511229332182,-0.440288006918412,-0.440288006918412,0.400061411163806,1.10057897464018,0.440288006918412,21.68401067336,0.0186366049064895,0.0203056884179143,0.000799236250593971,-0.439488770667818,0.0183966796187732,0.439928208753895,0.958,0,B,0.6,0.9,0.5,0.5,200,30,1
1.00008423829411,0.559254647159275,-0.440829591134834,-0.440829591134834,0.400489104106323,1.1007172462231,0.440829591134834,25.9544958162129,0.0138730307219769,0.016985846036144,8.42382941088626e-05,-0.440745352840725,0.0142440976406551,0.441040078439523,0.942,0,B,0.6,0.9,0.5,0.9,200,30,1
