prob_switch,delta_D,delta_Y,rho_Z,twfe_s_bias,twfe_s_mcse,twfe_s_sd,twfe_s_rmse,twfe_l_bias,twfe_l_mcse,twfe_l_sd,twfe_l_rmse,adl_Ylag_bias,adl_Ylag_mcse,adl_Ylag_sd,adl_Ylag_rmse,adl_full_bias,adl_full_mcse,adl_full_sd,adl_full_rmse,adl_Dlag_bias,adl_Dlag_mcse,adl_Dlag_sd,adl_Dlag_rmse,adl_DYlag_bias,adl_DYlag_mcse,adl_DYlag_sd,adl_DYlag_rmse,adl_DZlag_bias,adl_DZlag_mcse,adl_DZlag_sd,adl_DZlag_rmse,adl_all_bias,adl_all_mcse,adl_all_sd,adl_all_rmse,adl_all_nofe_bias,adl_all_nofe_mcse,adl_all_nofe_sd,adl_all_nofe_rmse,mean_theta,mean_pi,mean_ivb,mean_ivb_formula,mean_se_short,mean_se_long,mean_se_adl_all,mean_abs_ivb_over_beta,mean_abs_ivb_over_se,n_sims,n_explosive,n_collinear,n_discarded
0.1,0.3,0.3,0.5,1.37024633748413,0.0170777982162411,0.381871177175397,1.42236035172318,0.71672792296257,0.0131781306730301,0.294671960012705,0.774826959032746,0.22409820927539,0.00864209900245868,0.193243208377807,0.295784142761942,0.112182265225649,0.00835095225994588,0.186732969300945,0.217679406585597,-0.0350884249764284,0.020143192034282,0.450415466724869,0.45133085651989,-0.0023906698969538,0.0160260462308359,0.358353287827033,0.358002737477254,-0.0086930111232858,0.0180821092287466,0.404328254120537,0.404017255631972,0.00477484394869254,0.0158106708689872,0.353537348329311,0.353215909161985,0.0101161593574692,0.0165308345365511,0.369640697485295,0.369409411665548,0.398761107335875,1.63874573593401,-0.65351841452156,-0.65351841452156,0.187662370351119,0.172590496956069,0.342939138306569,0.65351841452156,3.88241740222877,500,0,0,0
0.1,0.3,0.3,0.7,1.69187250126982,0.020136244346605,0.450260111705546,1.75064595518617,0.708847338205733,0.0121445274428988,0.271559889169335,0.758987373241613,0.316770965572269,0.0091117658643027,0.20374527867643,0.376527500901803,0.153937477761634,0.00792436435342149,0.177194173727266,0.2345884198167,-0.150640034502536,0.0214222327224401,0.479015685971965,0.501686690422721,-0.0479791543712909,0.0156770645178843,0.350549819496393,0.353470514825834,-0.056507476628498,0.0172897737054749,0.386611093210304,0.390336132113592,-0.025177394713867,0.0149718038498541,0.334779711540668,0.33539111728445,-0.0179969402787432,0.0162076492377021,0.362414054509744,0.362498481199268,0.386028746541149,2.5455252441574,-0.983025163064089,-0.983025163064089,0.196175321428527,0.174052874128564,0.342358849856203,0.983025163064089,5.83609259068565,500,0,0,0
0.3,0.1,0,0.5,0.820955975431981,0.00772946066727968,0.172835994814482,0.838916712277673,0.782883962246247,0.0071324596769149,0.159486646843579,0.79893204772543,0.0694913699925508,0.00460842826950786,0.103047588800513,0.124203938946903,0.0718657172204076,0.00435024564143035,0.0972744497306044,0.120863870717658,-0.0285229697118421,0.0107020325589898,0.239304722993173,0.24076082893014,-0.000259222472441034,0.00906758642562204,0.202757396395452,0.202554703390878,-0.0246542503608526,0.0101987544097479,0.228051081460221,0.229153034508648,0.00181101539152562,0.00864953055218873,0.193409382881553,0.193224363848347,0.00911819093692734,0.00960287823530389,0.214726885137927,0.21470575524796,0.255971406762881,0.147765472925789,-0.0380720131857336,-0.0380720131857336,0.106219740509842,0.103057940136367,0.193755261753277,0.0468875108678281,0.456728249206557,500,0,0,0
0.3,0.1,0,0.7,0.863723487666162,0.00851248688280855,0.190344993275352,0.8844077211209,0.796854167578397,0.00755885459341881,0.16902112702921,0.814547463004164,0.055906766452047,0.00483661405273804,0.10814997802853,0.12164946135187,0.0794671636328739,0.00454035316900929,0.101525383277614,0.128848045148621,-0.035738177583545,0.011124672200881,0.248755232685721,0.251062989693709,-0.00701348837032423,0.00910806250995933,0.203662469155864,0.203579550935497,-0.0309044358678892,0.010394933998019,0.232437790411942,0.234252760741629,-0.00609144906149228,0.00869743051801639,0.194480458678659,0.194381350087693,-0.00292322838278669,0.00925833860682453,0.207022744835703,0.206836276580604,0.291481789522212,0.228151629154684,-0.0668693200877656,-0.0668693200877657,0.108436690579647,0.103023129068018,0.192916515773635,0.0785788855327501,0.767116005462569,500,0,0,0
0.3,0.1,0.1,0.5,0.9378911781723,0.00846392997828857,0.189259227882516,0.956758736213803,0.790487924365685,0.00770909300946384,0.172380560140296,0.809028297383486,0.0964294498818445,0.00478752475885535,0.107052308047639,0.143999705102215,0.0805557705386593,0.00467478345815926,0.104531335925356,0.131886992372395,-0.0314987996059637,0.0107240799277766,0.239797717146495,0.241619770786643,-0.00287172309498995,0.0087248652388229,0.195093917685329,0.194919881587048,-0.0277464307284496,0.0102389193359173,0.22894919651248,0.230396969452099,-0.0031438434368255,0.00861179474310074,0.192565584538486,0.192398609900141,-0.000919156912834063,0.00897398301219696,0.200664360442007,0.200465702876894,0.314964862515948,0.46730399090598,-0.147403253806615,-0.147403253806615,0.108340604039005,0.103622124352746,0.194384111463937,0.147587252261915,1.43597269006401,500,0,0,0
0.3,0.1,0.1,0.7,1.01340237261517,0.00938678429998803,0.20989487784901,1.03486816399473,0.788700502484043,0.0078733338059374,0.176053095996232,0.808072512738319,0.0888210272441738,0.00507824862146646,0.113553091242436,0.144075295600467,0.0843259602462221,0.0047772242174859,0.106821980940567,0.136010960265304,-0.0464366733682435,0.0112994806945466,0.252664069434527,0.256647264456019,-0.0181168781347012,0.00890170957774245,0.199048277317931,0.199672726087408,-0.0281993796841683,0.0102470729103688,0.229131515979812,0.230632725619216,-0.0111248954680294,0.00857281626728257,0.191693999322598,0.191825075255333,-0.0150502516147858,0.00912098520642745,0.203951429433417,0.204302479844144,0.338113209373701,0.663542969969721,-0.224701870131127,-0.224701870131127,0.110732900879841,0.103186483282659,0.1938819396339,0.224874746672963,2.18539204746894,500,0,0,0
0.3,0.1,0.3,0.5,1.19847465897434,0.00928463256632832,0.207610695644185,1.21628841347258,0.719728504945039,0.00689457178585915,0.154167311889332,0.736022517159287,0.146423085536852,0.00485268158356025,0.10850925894002,0.182182410608964,0.10686096865916,0.00458717902425307,0.10257244123191,0.148051781859075,-0.0458200587984571,0.0117425907508626,0.26257231150889,0.26628144532031,0.000799871475094749,0.00905285614708512,0.202428017354092,0.202227069898828,-0.0190472896949477,0.0101316601764361,0.226550808794385,0.227124234004614,0.00540382223360858,0.00879666741017203,0.196699463046017,0.196576953633427,0.00784853020228837,0.00910440572169047,0.203580700884379,0.203528403411824,0.406064087044365,1.17833119280249,-0.478746154029302,-0.478746154029302,0.111688961177212,0.102860492228553,0.19267845851325,0.478746154029302,4.67381803358357,500,0,0,0
0.3,0.1,0.3,0.7,1.40267377593938,0.010729485752287,0.239918595057292,1.42300370066202,0.695818751846198,0.00705641370509568,0.157786207219551,0.713449668606801,0.174892103938525,0.005080530591025,0.113604117632991,0.20848820535495,0.123115676315573,0.00466413063418564,0.104293131539783,0.161284757266279,-0.140818965538998,0.0116406102153743,0.260291957411553,0.295713341502248,-0.0454083048649365,0.00894240636457653,0.199958285136199,0.204854248952096,-0.0420325990399438,0.00992915605706471,0.222022679028005,0.225748136747171,-0.0194500282460576,0.00868945370099388,0.194302091627594,0.195079726788841,-0.00977789485232228,0.00920077438314985,0.205735569663618,0.20576218701041,0.394531595144834,1.79152207560623,-0.706855024093185,-0.706855024093185,0.117510321277446,0.103958242555692,0.194331642196472,0.706855024093185,6.81829904177917,500,0,0,0
0.3,0.3,0,0.5,0.940140536918373,0.00740278211938728,0.165531240415699,0.954573213288336,0.818282072228177,0.00715019689720841,0.159883263146661,0.833724824056952,0.137307229868339,0.00439454347183016,0.0982649793309018,0.168789719843045,0.075725248209416,0.00438667264545256,0.0980889823027076,0.123840699160899,-0.0370159207865132,0.0104033567995432,0.232626129979632,0.235322894993826,-0.00611176607455832,0.00913969074474375,0.204369697985727,0.204256684572177,-0.0364538213335214,0.0100343063466333,0.224373910981297,0.227094354212079,-0.00702473922277735,0.00884909896990774,0.197871868363371,0.197798677190167,0.00266877483156147,0.00981270358225594,0.2194187225298,0.219215439702859,0.255889002233795,0.475520211400339,-0.121858464690196,-0.121858464690196,0.106974241396265,0.104146993579996,0.195068814213301,0.121858464690196,1.17579427993715,500,0,0,0
0.3,0.3,0,0.7,1.02259616857293,0.00840935455975771,0.188038884425161,1.03970708797804,0.822002253844183,0.007572197998065,0.169319494627612,0.8392255110537,0.138862459308814,0.00482852743715847,0.107969155807092,0.175831756329102,0.0793575476575519,0.0047393286466916,0.105974610217145,0.132309399306607,-0.0294117972840301,0.0107227585914189,0.239768171167326,0.241327271920501,0.00569503110843117,0.00891345658565391,0.199310948400153,0.199192966299491,-0.0172686897754711,0.0100123030236394,0.223881901721843,0.224323577346014,0.0113329809899305,0.00857233714766697,0.1916832858823,0.19182657162286,0.0133836732912067,0.0094901615975142,0.212206464494998,0.212416202576653,0.296194520844876,0.675939433742982,-0.200593914728742,-0.200593914728742,0.109635783450008,0.104492010183623,0.194940133299407,0.200706332965929,1.92759018795412,500,0,0,0
0.3,0.3,0.1,0.5,1.044117284097,0.00767791817486116,0.171683469646707,1.05811018626253,0.791697597103947,0.00700899901807386,0.156725982586424,0.807030973885519,0.152497948863246,0.00460391207967591,0.102946603725878,0.183935944338655,0.0776305329506082,0.00446220728692493,0.0997779882325905,0.12634174008643,-0.043082275311946,0.0108505763890961,0.242626264010731,0.246182557111351,-0.00996142097153752,0.00930616499804317,0.208092175454537,0.208122508840835,-0.0325491599422552,0.0102830034749282,0.229934947828059,0.231999542855527,-0.00664953225147869,0.00906794434072215,0.202765399620392,0.202671645643426,-0.000812307805663437,0.00969868890489315,0.216869276839641,0.216653821832078,0.318136719053033,0.794082995814081,-0.252419686993056,-0.252419686993056,0.107934151125689,0.103775274081349,0.193626777389869,0.252419686993056,2.44200182129681,500,0,0,0
0.3,0.3,0.1,0.7,1.17977317038588,0.00912152265030379,0.203963447043833,1.19723958300622,0.781954421261268,0.00765892200821589,0.171258702447399,0.800452122870371,0.178907376503298,0.00510145026803095,0.114071895831517,0.212118415021073,0.0894885945051664,0.00474774175416662,0.106162733019307,0.138766686841167,-0.0627820363562155,0.0110862870724579,0.247896915120929,0.255482991321249,-0.00815605604301939,0.00893315407267196,0.199751397599736,0.199718153535272,-0.0243379621633986,0.0101429307366985,0.226802826183299,0.227879308676916,0.00698808004199125,0.00862548246508969,0.19287165130673,0.192805363495683,0.0118907587240147,0.00901025325959405,0.201475387829414,0.201624743968203,0.342834857565405,1.16007983500622,-0.397818749124614,-0.397818749124614,0.110998224609339,0.104220803169423,0.193272967576811,0.397818749124614,3.83308309860319,500,0,0,0
0.3,0.3,0.3,0.5,1.32279924421592,0.00902144752002869,0.20172569910231,1.33806192370203,0.68853273458424,0.00663492817617674,0.148361504277599,0.70430422423386,0.207441281769676,0.0048826145566036,0.109178580564956,0.234367250083105,0.111410901054456,0.00458106729002468,0.102435778699959,0.151276209147761,-0.0731345645058189,0.0111318733250489,0.24891625471726,0.259198857605891,-0.0223538624642132,0.00898938918851474,0.201008853017206,0.202048125555223,-0.0310743602901894,0.00989015233483799,0.22115052928526,0.223103916051218,-0.0113160327861512,0.00880427296822019,0.196869528494042,0.196997839137856,-0.011223859681223,0.00925444965406136,0.206935785208306,0.207033208417206,0.411369262047138,1.54209644433334,-0.634266509631682,-0.634266509631682,0.111933166143796,0.103934254458299,0.192766450515682,0.634266509631682,6.12404466962062,500,0,0,0
0.3,0.3,0.3,0.7,1.60427280295292,0.0108222926617341,0.241993820640345,1.6223856241671,0.665582322022643,0.00720062654406649,0.161010904331221,0.684742644852782,0.260380363940297,0.00500071255145077,0.111819332009803,0.283331060441276,0.13625837170561,0.00477283827306414,0.106723908241841,0.173013168473085,-0.178878818500465,0.0113538086357747,0.253878879131163,0.310359804108844,-0.0577115554594091,0.0086100256736119,0.192526026942146,0.200805284147535,-0.0505495166768811,0.00946502429335833,0.211644377286361,0.217391373767048,-0.0241525397275171,0.00828827618816556,0.18533148973031,0.186714784467578,-0.0119170257213493,0.00868281119746239,0.194153560733223,0.194325061268848,0.399146322270687,2.34983288152457,-0.938690480930281,-0.938690480930281,0.118249789562822,0.105229305043416,0.193252280070741,0.938690480930281,8.94673781592875,500,0,0,0
0.5,0.1,0,0.5,0.817735050508065,0.00635410093971754,0.142082016371037,0.829962371199282,0.775816817320237,0.00603738726348696,0.135000083276483,0.787451780413626,0.0791691082528352,0.00378187834837256,0.0845653706959567,0.115778871209957,0.0766600110975222,0.0036135060488438,0.0808004516232141,0.111321214770692,-0.0264177233402612,0.00855957372216188,0.191397887011749,0.193022747252078,-0.00108169452166107,0.00706572487997766,0.157994411419416,0.157840044458706,-0.028575464157883,0.00838370518830054,0.187465347043577,0.189445313959788,-0.00380688459948941,0.00695175720478159,0.155446016729656,0.155337148033675,-0.00141144807443083,0.00742909639908878,0.166119645597614,0.165959444943145,0.254228158736063,0.163639375793363,-0.0419182331878281,-0.0419182331878281,0.0875048995217786,0.0849703716659616,0.150197441355568,0.0445534049876269,0.52477351499807,500,0,0,0
0.5,0.1,0,0.7,0.83660652012887,0.00675638959060907,0.151077464070739,0.850111299108465,0.773028964097037,0.00613448933928411,0.13717135169887,0.785080968499669,0.0519490156935898,0.00386147939301205,0.0863453041648958,0.100694094959727,0.0763547930799025,0.00380340907392692,0.0850468123554012,0.114230244670603,-0.0285008317599392,0.00833943107490234,0.186475347771558,0.188456378578383,0.00445496238713705,0.00670933229105144,0.150025230864254,0.149941326677977,-0.0251750062439891,0.0079070871245918,0.176807843146006,0.178416009120627,0.00391615739136753,0.0065153261356648,0.145687121349275,0.145594038824048,0.00431622420796463,0.00680269291372496,0.152112837851451,0.152021934600757,0.29321032180674,0.216638404985814,-0.0635775560318334,-0.0635775560318334,0.0898655163458187,0.085359679066122,0.150569551498104,0.0711808378803172,0.833093986175144,500,0,0,0
0.5,0.1,0.1,0.5,0.902721913649578,0.00659360761674705,0.147437548480068,0.914659066769451,0.766620910714364,0.00589880578740603,0.131901307267091,0.777862956884804,0.090910715709583,0.00383433379291986,0.085738310093934,0.124904419189061,0.0815345186464061,0.00376273807206487,0.0841373811066356,0.117101743934859,-0.0541191559294767,0.00843742851542375,0.188666637157826,0.196093836759366,-0.00877359364433583,0.00688348696201768,0.153919447693051,0.154015550938252,-0.0376327021790318,0.00786212982307298,0.175802567323196,0.179613334319498,-0.00262561190388055,0.00662488795672023,0.148136998145461,0.148012076929483,0.00469964742699913,0.00712870122435088,0.159402605289346,0.159312456756598,0.320166630989438,0.424797490536735,-0.136101002935214,-0.136101002935214,0.0888031248253754,0.0848722277719569,0.149647862876684,0.136298292547938,1.60603220256416,500,0,0,0
0.5,0.1,0.1,0.7,0.957352665635435,0.00736946598884086,0.164786269089209,0.971403279719939,0.747502432559003,0.00607098168865389,0.135751277459866,0.759704836890583,0.0754663985642157,0.00402926775536033,0.0900971660053368,0.117458254864449,0.0757476654060536,0.00386362137956455,0.0863932004402786,0.114832775489478,-0.0711232022787742,0.00881030846438002,0.197004486290955,0.209264559794326,-0.0176406624282832,0.00706069651178855,0.157881973688548,0.158707457768904,-0.0421259716025674,0.0080548152980185,0.180111145525746,0.184796488539614,-0.00786197332094174,0.00689472387389787,0.154170712681263,0.154216996650339,-0.00381137898962691,0.00737157608042847,0.164833452171495,0.164712638952406,0.342281770939179,0.611904788627209,-0.209850233076433,-0.209850233076433,0.0915491496778541,0.085293347020197,0.150184372625148,0.209917087676232,2.46020025002766,500,0,0,0
0.5,0.1,0.3,0.5,1.12609073305508,0.00742865284308598,0.166109727383873,1.13825199130992,0.676417493170326,0.00566018874310014,0.12656566795051,0.688133312399551,0.125674903651003,0.00403818686707981,0.0902966034063735,0.154697611621005,0.0954877219144401,0.00377740584800372,0.0844653625474155,0.127428543551809,-0.0898612498702427,0.00854708146176997,0.191118551577459,0.211017279822753,-0.0208365093805898,0.00704325026496291,0.157491863750005,0.158708033496489,-0.0465501118230076,0.00784251425967398,0.175363949991424,0.18126754490922,-0.0125989080203832,0.00693864029266529,0.155152713658186,0.155508688855942,-0.00627651341066082,0.00732638695615572,0.16382299263432,0.163779399163714,0.413686792031185,1.0878970406035,-0.449673239884752,-0.449673239884752,0.0923425920078624,0.0850262444401544,0.149384406062184,0.449673239884752,5.29054664766677,500,0,0,0
0.5,0.1,0.3,0.7,1.29402835973444,0.00837606671476751,0.187294545582935,1.30748555789672,0.65071083902539,0.00510902836448223,0.114241347219568,0.660643307139972,0.137503251671699,0.00394118519654583,0.0881275801139234,0.163273027950954,0.108625898420949,0.0034328327131401,0.0767604730196629,0.132966054636228,-0.200434517856278,0.0093083621090672,0.208141304350576,0.288808159372072,-0.0598128873304459,0.00695628615106418,0.155547287047199,0.166505705852781,-0.0659111432577137,0.0076398356608789,0.170831918746523,0.182946593789642,-0.0282178396578945,0.00662946801687223,0.14823941140387,0.150755496490635,-0.0102435042870522,0.0069529363813946,0.155472383920297,0.155654258591326,0.401960325802403,1.59986249043806,-0.643317520709047,-0.643317520709047,0.0971608076027987,0.0853769585565931,0.149824346126779,0.643317520709047,7.52845444521756,500,0,0,0
0.5,0.3,0,0.5,0.916213729988549,0.0064236921694714,0.143638123574712,0.927382470042704,0.799702313475727,0.00612549246912689,0.136970175566308,0.811324286284532,0.133525074901737,0.00382733865062388,0.0855818939570731,0.158551435438622,0.0784435731428612,0.00375985109434148,0.0840728263222452,0.114923878341179,-0.0321821913529472,0.0080332670797613,0.179629312717575,0.182312506558632,-0.00282187997238959,0.00656576411899244,0.146814948942961,0.146695204356641,-0.025428428874257,0.00783709691604514,0.175242814505309,0.176904575810474,0.00133661086605774,0.00647563295357829,0.144799554815388,0.144660857806085,-0.00437268291643178,0.00708746118322936,0.15848044993592,0.158382263090775,0.261298690593878,0.445879962156215,-0.116511416512823,-0.116511416512823,0.0877577996010712,0.0854393352443548,0.150231582103427,0.116511416512823,1.36422226296197,500,0,0,0
0.5,0.3,0,0.7,0.983563073617342,0.00703597457834156,0.157329174451321,0.996041808348857,0.786327234183914,0.00635282657227794,0.142053520648805,0.799030264472246,0.130218566682474,0.00404963024910384,0.0905524852073558,0.158556703361642,0.0744804565251402,0.00392222326087672,0.0877035783425123,0.114995096517053,-0.041557714357724,0.0086272410583403,0.192910974647261,0.197147808696206,-0.000805688312164765,0.00714118055156865,0.159681651529069,0.159523924566309,-0.0305470013039805,0.00814109547897781,0.182040429023106,0.184405964252743,0.00303089078454688,0.00687723330719159,0.153779611720061,0.153655650536383,0.00526735041485349,0.00721144392224285,0.161252788260627,0.161177547377964,0.302133970132305,0.650877389211932,-0.197235839433428,-0.197235839433428,0.0901622069683267,0.0859502800747768,0.150344704436432,0.197235839433428,2.29477614856105,500,0,0,0
