prob_switch,delta_D,delta_Y,rho_Z,twfe_s_bias,twfe_s_mcse,twfe_s_sd,twfe_s_rmse,twfe_l_bias,twfe_l_mcse,twfe_l_sd,twfe_l_rmse,adl_Ylag_bias,adl_Ylag_mcse,adl_Ylag_sd,adl_Ylag_rmse,adl_full_bias,adl_full_mcse,adl_full_sd,adl_full_rmse,adl_Dlag_bias,adl_Dlag_mcse,adl_Dlag_sd,adl_Dlag_rmse,adl_DYlag_bias,adl_DYlag_mcse,adl_DYlag_sd,adl_DYlag_rmse,adl_DZlag_bias,adl_DZlag_mcse,adl_DZlag_sd,adl_DZlag_rmse,adl_all_bias,adl_all_mcse,adl_all_sd,adl_all_rmse,adl_all_nofe_bias,adl_all_nofe_mcse,adl_all_nofe_sd,adl_all_nofe_rmse,mean_theta,mean_pi,mean_ivb,mean_ivb_formula,mean_se_short,mean_se_long,mean_se_adl_all,mean_abs_ivb_over_beta,mean_abs_ivb_over_se,n_sims,n_explosive,n_collinear,n_discarded
0.3,0.1,0.3,0.5,1.20232363403659,0.00945852786148392,0.211499112653538,1.22074752994502,0.718406448314333,0.00703469865062626,0.157300643840264,0.735392297040886,0.139224444356661,0.00494133492933708,0.110491608015918,0.177672239130036,0.100594350609334,0.00459597315674058,0.102769084012362,0.143734425361484,-0.0662137007650164,0.0115713521914223,0.258743300916114,0.266830383851667,-0.00913441174970708,0.00901196566599253,0.201513678400535,0.201519191481512,-0.0276340765422495,0.0102618551894345,0.229462057788344,0.23089212303341,-0.000762217529900688,0.00878875395993804,0.196522512919419,0.196327371661615,0.0103582015224672,0.00913865954751767,0.20434663971477,0.204404810127288,0.409130007151512,1.18353991085461,-0.483917185722253,-0.483917185722253,0.10947034556105,0.100691055670329,0.194182385201521,0.483917185722253,4.82256283707033,500,0,0,0
0.3,0.1,0.3,0.7,1.43958478110266,0.0103465394037767,0.231355654387248,1.45802014043761,0.71131026237133,0.00688114655587401,0.153867114620728,0.727729364625721,0.183197639056353,0.00482355861500081,0.107858049565966,0.212535801911781,0.129260946313473,0.00453507067286036,0.101407263072815,0.164229285999074,-0.124251496797933,0.0119225678253855,0.266596721239139,0.293887901432561,-0.0399128425645537,0.00909786836387831,0.203434521119767,0.207113177214887,-0.0335141551187523,0.00997412458584492,0.223028205900012,0.225311553319061,-0.0154121409669599,0.00877485296785357,0.196211677286864,0.196620340627063,-0.00893424437105283,0.00915610362993833,0.204736701255747,0.204726899380332,0.394900161654701,1.84301701990148,-0.728274518731326,-0.728274518731326,0.113525955298213,0.100505423550322,0.192301963504911,0.728274518731326,7.26673292939726,500,0,0,0
0.3,0.3,0.1,0.5,1.05423652062845,0.00797343580196109,0.178291444674156,1.06917674170003,0.801767362983023,0.00689510066538943,0.154179137995148,0.816427932229473,0.151763738916548,0.00449987377758925,0.100620236568583,0.182034105576492,0.0797778491665449,0.00425510141752893,0.095146960207504,0.124094090779114,-0.0426560445631473,0.0108022412417886,0.241545457259911,0.245045011466928,-0.00532180264112903,0.00900912503720193,0.201450160009789,0.201318961395554,-0.0288062620318418,0.0100340013163709,0.224367090297277,0.225986085320084,0.000139784214672423,0.00860431772240841,0.192398393273114,0.192205949414253,0.00773435652793308,0.00949902804559587,0.212404724301293,0.212333124223703,0.320722404305522,0.785843371428607,-0.252469157645431,-0.252469157645431,0.104840174299839,0.100736950086568,0.193048968394003,0.252469157645431,2.51681279646395,500,0,0,0
0.3,0.3,0.1,0.7,1.20241235143394,0.00894576333726563,0.200033349327513,1.21890474486007,0.796857094107547,0.00734097856981384,0.164149271034729,0.81355535868458,0.182476910296101,0.00479161859237881,0.107143848948109,0.211552989933708,0.0925177383419293,0.00449464373009017,0.100503289151248,0.136529268715044,-0.0734407835753934,0.0112747714911141,0.252111554849079,0.262348364409636,-0.0211883881924678,0.00907383808791924,0.202897187814141,0.203798631201085,-0.0403653260202849,0.0101801596179368,0.227635289275051,0.230962223790414,-0.00897856755726034,0.00866741243837475,0.193809234012331,0.193823398549943,-0.00378351323249238,0.00913432108729509,0.204249628795016,0.204080351855725,0.344896903189064,1.17431045537627,-0.405555257326397,-0.405555257326397,0.107618365304985,0.101008829438558,0.192185071124708,0.405555257326397,4.03089210273685,500,0,0,0
0.3,0.3,0.3,0.5,1.33577757878297,0.00947620122444427,0.211894301063241,1.35244635250819,0.687200359992294,0.00729326729039933,0.163082414394086,0.70624855179347,0.204424033373665,0.00480988617342723,0.107552324478196,0.230940583086687,0.104703403319784,0.00465430836119852,0.104073498838855,0.147554848246289,-0.0661577515372301,0.0111675932751122,0.249714977082203,0.25808855598044,-0.0124758326014778,0.00866485406425976,0.193752027028001,0.193959827491686,-0.0322671212068922,0.00993080720861768,0.222059599899141,0.224171836068968,-0.00591676952228104,0.00853830513587104,0.190922306964432,0.190823040547014,-0.00171512628279236,0.00883315090530794,0.197515258797824,0.197325098660108,0.412122197919938,1.57315061087161,-0.648577218790672,-0.648577218790672,0.109564256742713,0.101832410982714,0.193612653508267,0.648577218790672,6.39959123815067,500,0,0,0
0.3,0.3,0.3,0.7,1.63184025774152,0.0109828754034,0.245584559904128,1.65017992331052,0.668893977613285,0.00740946742242882,0.16568072833621,0.689067744726058,0.259715127189834,0.00510851225261207,0.114229806607312,0.283679923701591,0.130485137322084,0.00479197327562813,0.107151779906668,0.168774737420196,-0.145045653600532,0.0118509481415931,0.264995256424271,0.301861363185016,-0.0495775388590551,0.00883839248735488,0.19763246413549,0.203564255353994,-0.0341053407613184,0.00989697914500609,0.221303181401314,0.223696942693886,-0.0185174890523264,0.00855754570014833,0.191352539060927,0.192055877331199,-0.0140849056110216,0.00891663261607033,0.19938196659925,0.199679860861946,0.399765340369694,2.40857307955807,-0.962946280128239,-0.962946280128239,0.114552910143413,0.102166373934726,0.193015722583684,0.962946280128239,9.45280588378805,500,0,0,0
0.5,0.1,0.1,0.5,0.912992259190482,0.00637797008379519,0.142615746658261,0.924041902748053,0.774928043881481,0.00574088496307121,0.128370090284336,0.785467628558572,0.0895711384672389,0.00366894557992336,0.0820401172245601,0.121408848602021,0.0791458402146119,0.00359350854595572,0.0803532938648342,0.112728889618125,-0.0416633076149576,0.00827514670668226,0.18503790559925,0.189489787737911,-0.00314967384690501,0.00682641064113758,0.152643182359116,0.152522987394749,-0.0305396570312121,0.00764323176363728,0.170907857912786,0.17344667064008,0.000557760293653065,0.00655372232686053,0.146545686285182,0.146400129743804,0.00218130928545501,0.00708180159634166,0.158353897725865,0.15821050256327,0.318158452178855,0.433221117486966,-0.138064215309001,-0.138064215309001,0.0864168961812987,0.0826670362703747,0.14903160309458,0.138072292742169,1.67105324272581,500,0,0,0
0.5,0.1,0.1,0.7,0.989358181632643,0.00727642968462753,0.162705914083245,1.00262150366535,0.771807207358744,0.00589081166482254,0.131722553251919,0.782944758398725,0.0839742780825945,0.00400870113955864,0.08963728249534,0.12276176973234,0.0840867903930864,0.00376402820762929,0.0841662294148578,0.118913307010517,-0.0676989482718921,0.00904661136776176,0.202288379843376,0.213124130589521,-0.0206644785837867,0.00710753236599306,0.158929255226404,0.16010937457134,-0.0424881713215053,0.00814420820042789,0.18211003159068,0.186823393023979,-0.0122734604630224,0.00685988750728304,0.153391747842865,0.153729008587884,-0.0113971748084969,0.00725629490674007,0.162255686762563,0.162493537301127,0.343373544477245,0.63222088906355,-0.217550974273899,-0.217550974273899,0.0890306653718203,0.082914347796838,0.149412499725314,0.217621542174566,2.62238255361358,500,0,0,0
0.5,0.1,0.3,0.5,1.1529009139225,0.00713399331113057,0.159520939947168,1.16386277272898,0.69099083240849,0.0053445567865223,0.119507922842717,0.701228856941522,0.127753314320807,0.00374205826385803,0.0836749665375141,0.152670908639972,0.0976753425599766,0.00351233352614561,0.0785381652411312,0.125285192488391,-0.0714593848148301,0.00817292919297232,0.182752252507786,0.196056197818866,-0.00852736630451112,0.00678890715492275,0.15180457891342,0.151892254229153,-0.0279011285669401,0.00739049456817984,0.165256482417931,0.167432250616464,0.000979219634195116,0.00666280619531801,0.148984875736378,0.148839037496484,0.00511155478459791,0.00726561434530626,0.162464075744024,0.1623820025368,0.415230645150162,1.11219651607089,-0.461910081514008,-0.461910081514008,0.0901858375005023,0.0830504873647824,0.149240929020733,0.461910081514008,5.56246530800949,500,0,0,0
0.5,0.1,0.3,0.7,1.33268462821869,0.00862076002673062,0.192766054374826,1.34652617965868,0.660153407878125,0.0056167597033641,0.125594565100037,0.671970958246116,0.142131635381321,0.00409334399162358,0.0915299542056065,0.169004079323593,0.108510900450153,0.00369512333712441,0.0826254696705606,0.136337558355382,-0.162014055371038,0.0090773357844302,0.202975398685773,0.259548008246018,-0.0459930565665679,0.0068541489232364,0.153263429202636,0.159868885733982,-0.0419878523840787,0.00770897250429755,0.172377865562861,0.177250331527935,-0.01549205099512,0.00667869850266732,0.149340238531902,0.14999301808788,-0.00361128977994929,0.00703806068924919,0.157375821309302,0.157259836730128,0.403410779596452,1.66744407564736,-0.672531220340565,-0.672531220340565,0.0946854505204016,0.0833384016696088,0.149653892101329,0.672531220340565,8.06216671943483,500,0,0,0
