mean_beta_short,mean_beta_long,mean_ivb,mean_ivb_formula,mean_theta,mean_pi,mean_abs_ivb_over_beta,mean_abs_ivb_over_se,mean_se_short,mean_se_long,bias_short,bias_long,rmse_short,rmse_long,coverage_short,coverage_long,mechanism,gamma_D_btw,gamma_D_wth,gamma_Y,R2_within,N,TT,beta
0.999203243779685,0.99924135075319,3.81069735045243e-05,3.81069735045226e-05,-0.000355349900142929,0.199389645157819,0.00207733735230824,0.110436630932109,0.018619535207286,0.0188056013238197,-0.000796756220314943,-0.00075864924681035,0.018537476574118,0.018813026222632,0.956,0.952,A,0,0.2,0,0.5,200,30,1
1.00024728674936,1.00022824942922,-1.90373201395099e-05,-1.90373201395095e-05,8.046005597823e-05,0.200713660351863,0.00204285235428595,0.144563686806687,0.0138733439496782,0.0141237483403116,0.000247286749362141,0.000228249429222727,0.0151390509965614,0.0154449915562201,0.926,0.924,A,0,0.2,0,0.9,200,30,1
0.998977548304443,0.861879159093982,-0.137098389210461,-0.137098389210461,0.275280162269584,0.498188898256001,0.137098389210461,3.40044694033996,0.04162010881309,0.0403162629737444,-0.0010224516955567,-0.138120840906018,0.0430424151435802,0.144349957416037,0.946,0.084,A,0,0.2,0.3,0.1,200,30,1
1.00110586764328,0.863925309405617,-0.137180558237661,-0.137180558237661,0.275134221404171,0.498614522150321,0.137180558237661,7.28466837555523,0.0186216481878507,0.0188316572921779,0.00110586764327714,-0.136074690594383,0.0190557240082502,0.137338466860788,0.934,0,A,0,0.2,0.3,0.5,200,30,1
0.999602261559004,0.86222782529333,-0.137374436265674,-0.137374436265674,0.275084447193067,0.499452671465325,0.137374436265674,9.41601186804422,0.0138655177037199,0.0145899075757292,-0.000397738440995887,-0.13777217470667,0.0135356373606154,0.138495966094778,0.964,0,A,0,0.2,0.3,0.9,200,30,1
0.997401076633891,0.646268372112232,-0.35113270452166,-0.35113270452166,0.440333231845614,0.797465185602514,0.35113270452166,9.60369776624728,0.0416485282864117,0.0365638881742911,-0.00259892336610856,-0.353731627887768,0.0431975223187674,0.355629221278133,0.94,0,A,0,0.2,0.6,0.1,200,30,1
0.999719552847641,0.646695693915518,-0.353023858932123,-0.353023858932123,0.441679072198793,0.799275054932821,0.353023858932123,19.8834529080357,0.018635259919101,0.0177550045068224,-0.000280447152358532,-0.353304306084482,0.0193250524343141,0.353789079509368,0.948,0,A,0,0.2,0.6,0.5,200,30,1
1.00022368431565,0.647090134040803,-0.353133550274842,-0.353133550274842,0.441321651641815,0.800182003757668,0.353133550274842,24.8653840858713,0.0138789920832751,0.0142021345397253,0.000223684315645345,-0.352909865959197,0.014092525286919,0.353210550884468,0.956,0,A,0,0.2,0.6,0.9,200,30,1
1.00137219284342,1.00158191616935,0.000209723325938516,0.000209723325938515,-0.000472775745191976,0.498704540009545,0.00523488133991252,0.12409750293524,0.0416345469448287,0.042153089512293,0.00137219284341517,0.00158191616935355,0.0400864468268744,0.0406812457661321,0.962,0.956,A,0,0.5,0,0.1,200,30,1
1.00008475434844,0.999907508327786,-0.000177246020652427,-0.000177246020652428,0.000354984421384016,0.501194257740783,0.00515991452996303,0.261527621666433,0.018605310728993,0.0197400704027318,8.4754348438798e-05,-9.24916722135904e-05,0.0184973922448614,0.0196047277204307,0.946,0.948,A,0,0.5,0,0.5,200,30,1
1.00092375729232,1.00075206602716,-0.000171691265157583,-0.000171691265157584,0.000336328825190118,0.498590534109581,0.00511097669971016,0.333092112622409,0.01386856374347,0.0153429855726314,0.000923757292319527,0.000752066027162046,0.0131382245812491,0.0147638061010253,0.952,0.962,A,0,0.5,0,0.9,200,30,1
1.00175465099595,0.782351081877216,-0.219403569118737,-0.219403569118737,0.274394218595143,0.799559458810145,0.219403569118737,5.34893708927877,0.0416057141938524,0.0410172872940535,0.00175465099595296,-0.217648918122784,0.0436080530290441,0.222056982055577,0.934,0,A,0,0.5,0.3,0.1,200,30,1
0.999770316861028,0.77976023085128,-0.220010086009748,-0.220010086009748,0.275114850997249,0.799696538093208,0.220010086009748,10.8442804332239,0.0186231476804297,0.020289440681538,-0.000229683138971648,-0.22023976914872,0.0187165528934069,0.22118470140801,0.95,0,A,0,0.5,0.3,0.5,200,30,1
0.999939292702399,0.779946745254318,-0.219992547448081,-0.219992547448081,0.274742033329405,0.800757454119493,0.219992547448081,13.3889292380487,0.0138744025863415,0.0164320519079072,-6.07072976009926e-05,-0.220053254745682,0.0137294115873233,0.220681379403157,0.954,0,A,0,0.5,0.3,0.9,200,30,1
0.998765854415837,0.513010442492984,-0.485755411922853,-0.485755411922853,0.441337611805978,1.10068528866467,0.485755411922853,13.0351987333421,0.0416493937536489,0.0372660895577453,-0.00123414558416324,-0.486989557507016,0.0393888605144715,0.488294350918147,0.962,0,A,0,0.5,0.6,0.1,200,30,1
1.00013162628832,0.514132336583343,-0.485999289704972,-0.485999289704972,0.441544988688271,1.10067885853428,0.485999289704972,25.337002378154,0.0186091327843515,0.0191823360927608,0.000131626288315312,-0.485867663416657,0.0185458017085919,0.486253816959855,0.946,0,A,0,0.5,0.6,0.5,200,30,1
0.999769273912898,0.515188470492044,-0.484580803420854,-0.484580803420854,0.440679943670667,1.09962156029069,0.484580803420854,30.3372087951271,0.0138741172624442,0.0159745883286089,-0.000230726087102062,-0.484811529507956,0.0143930329223831,0.485089014233859,0.942,0,A,0,0.5,0.6,0.9,200,30,1
1.00061807133448,1.00063145635623,1.33850217421593e-05,1.33850217421611e-05,-0.00104025707731255,0.000428230962256666,0.000385912216800913,0.00925915680451669,0.0416579127054223,0.0416609020687136,0.000618071334483439,0.000631456356225746,0.0436636965594064,0.0436768467206162,0.942,0.942,A,0.3,0,0,0.1,200,30,1
0.999231252501787,0.999244963737319,1.37112355313369e-05,1.37112355313355e-05,0.000390710418285972,-0.000407330721929331,0.000157686407502864,0.00846041735769364,0.0186229427493043,0.0186246116357069,-0.000768747498212652,-0.000755036262681363,0.0198137048974793,0.0198219060553894,0.932,0.93,A,0.3,0,0,0.5,200,30,1
0.999871199882624,0.999860109891108,-1.10899915156166e-05,-1.10899915156162e-05,0.00115478481692609,0.00063999868960579,0.000123102617363047,0.00886980832237074,0.0138733054524776,0.01387467100617,-0.000128800117376038,-0.000139890108891594,0.0135016182328898,0.0134806227770489,0.96,0.96,A,0.3,0,0,0.9,200,30,1
0.997941866598866,0.915807411167597,-0.0821344554312691,-0.0821344554312691,0.275618776062882,0.298112687109328,0.0821344554312691,2.05109826701648,0.0416435457201144,0.0400460023826738,-0.0020581334011337,-0.0841925888324028,0.0423478347683702,0.0930414764272261,0.948,0.422,A,0.3,0,0.3,0.1,200,30,1
1.00002465623411,0.917198667211347,-0.0828259890227637,-0.0828259890227637,0.275909055064996,0.300204958487567,0.0828259890227637,4.55139573396139,0.0186198480042949,0.0181977540358894,2.46562341110757e-05,-0.0828013327886525,0.0182589796419824,0.0847559904563497,0.956,0.006,A,0.3,0,0.3,0.5,200,30,1
1.00040919633378,0.918000747211478,-0.0824084491223032,-0.0824084491223032,0.274176134943735,0.300617197243032,0.0824084491223032,5.97801095779211,0.0138766873994418,0.013785012862586,0.000409196333781114,-0.0819992527885221,0.0131499979505378,0.0830375111217782,0.964,0,A,0.3,0,0.3,0.9,200,30,1
0.99917369681065,0.735801403183776,-0.263372293626874,-0.263372293626874,0.440407943952726,0.59802661682554,0.263372293626874,7.279237906988,0.0416319269525041,0.036182399264132,-0.000826303189349842,-0.264198596816224,0.0418218916339027,0.26661568357034,0.95,0,A,0.3,0,0.6,0.1,200,30,1
0.998942900074204,0.734320864021134,-0.26462203605307,-0.26462203605307,0.441752585065165,0.599022163329759,0.26462203605307,15.5638030642564,0.0186443373818574,0.0170028074399179,-0.00105709992579617,-0.265679135978866,0.0175073512961402,0.266206548613869,0.968,0,A,0.3,0,0.6,0.5,200,30,1
0.998901017346611,0.734886660615119,-0.264014356731492,-0.264014356731492,0.440614921714927,0.59919501812291,0.264014356731492,19.9348579210786,0.0138778967058648,0.0132441428202332,-0.00109898265338915,-0.265113339384881,0.013871436728045,0.265439946018396,0.952,0,A,0.3,0,0.6,0.9,200,30,1
1.00223203293751,1.00213234664854,-9.96862889693976e-05,-9.96862889693936e-05,0.000539773092791454,0.201010561232764,0.00210563753364004,0.0504962262370658,0.0416319060675873,0.0417194775275998,0.00223203293751006,0.00213234664854056,0.0418866476151873,0.0419758848270469,0.964,0.958,A,0.3,0.2,0,0.1,200,30,1
0.998718202306927,0.998715153720439,-3.04858648856561e-06,-3.04858648856215e-06,-1.9785620532417e-05,0.200713566935114,0.00205200720862984,0.109005763787397,0.0186350594553637,0.0188236451840149,-0.00128179769307268,-0.00128484627956127,0.017898694760493,0.0180769779751151,0.962,0.956,A,0.3,0.2,0,0.5,200,30,1
0.999800378983786,0.999672174900148,-0.000128204083638865,-0.000128204083638852,0.000690431470874725,0.199540622778027,0.00206853497751914,0.146303355032641,0.0138912775992601,0.0141394088741274,-0.000199621016213625,-0.000327825099852519,0.0139677965103654,0.0142972947015746,0.954,0.958,A,0.3,0.2,0,0.9,200,30,1
1.00124027820149,0.863262274405293,-0.137978003796201,-0.137978003796201,0.274539685359928,0.502522045868784,0.137978003796201,3.42086800377641,0.0416277361459064,0.040338010329303,0.00124027820149353,-0.136737725594707,0.0432599445293032,0.142941132591998,0.932,0.086,A,0.3,0.2,0.3,0.1,200,30,1
1.00163781032056,0.86361225112929,-0.138025559191273,-0.138025559191273,0.275444639821474,0.501054750138122,0.138025559191273,7.32853497772715,0.0186225617504075,0.0188342800059707,0.00163781032056365,-0.13638774887071,0.0185131767692716,0.137673849498107,0.966,0,A,0.3,0.2,0.3,0.5,200,30,1
1.00028541635518,0.862854770589212,-0.13743064576597,-0.13743064576597,0.274829571844248,0.500027389615256,0.13743064576597,9.41548789872814,0.0138711079161771,0.0145967131038225,0.000285416355181534,-0.137145229410788,0.0139968086427689,0.137914521770554,0.95,0,A,0.3,0.2,0.3,0.9,200,30,1
0.999880626421273,0.647021859734661,-0.352858766686612,-0.352858766686612,0.440930613874583,0.800223831401689,0.352858766686612,9.65763893585251,0.0416261841710207,0.0365354572897232,-0.0001193735787266,-0.352978140265339,0.0440572763118941,0.354996240315536,0.948,0,A,0.3,0.2,0.6,0.1,200,30,1
0.999775777634722,0.646671826368027,-0.353103951266695,-0.353103951266695,0.441411124481808,0.799951542279908,0.353103951266695,19.8810365868649,0.0186361017095122,0.0177614796761003,-0.000224222365278415,-0.353328173631973,0.0183540478430756,0.353783185181603,0.948,0,A,0.3,0.2,0.6,0.5,200,30,1
1.00136086551307,0.647600141954298,-0.353760723558767,-0.353760723558767,0.441389643598083,0.801474965809423,0.353760723558767,24.9049022632137,0.0138747532800594,0.0142048008197484,0.00136086551306502,-0.352399858045702,0.0141212667689764,0.352684547747012,0.952,0,A,0.3,0.2,0.6,0.9,200,30,1
1.00192610961053,1.00187841853936,-4.76910711742404e-05,-4.7691071174242e-05,6.69006805189777e-05,0.499322711756007,0.00510203447121603,0.121021641697832,0.0416199940777097,0.0421391852478125,0.00192610961053141,0.00187841853935722,0.0409877802424472,0.0416476017507138,0.948,0.946,A,0.3,0.5,0,0.1,200,30,1
1.00054178987105,1.00084768787496,0.000305898003904628,0.000305898003904625,-0.000635931146235619,0.500470651093849,0.00519164831234686,0.262927274526359,0.0186095996263733,0.0197435902988924,0.000541789871054466,0.000847687874959036,0.0185867506601237,0.0199257206179234,0.956,0.954,A,0.3,0.5,0,0.5,200,30,1
1.00044101001534,1.00037309070058,-6.79193147619478e-05,-6.79193147619442e-05,0.000124796864397466,0.500550599730556,0.00556839919653769,0.362827822906441,0.0138736488323443,0.0153613140360179,0.000441010015340027,0.000373090700578116,0.0140513173023894,0.0154323090644238,0.946,0.948,A,0.3,0.5,0,0.9,200,30,1
0.997100054693505,0.778202344851362,-0.218897709842142,-0.218897709842142,0.275593981681381,0.794196872786247,0.218897709842142,5.33331008718301,0.0416616351446005,0.0410430634519557,-0.00289994530649529,-0.221797655148638,0.0431479635973108,0.225826657810813,0.962,0,A,0.3,0.5,0.3,0.1,200,30,1
0.999446668455371,0.778345872598767,-0.221100795856604,-0.221100795856604,0.276270011382052,0.800301740498227,0.221100795856604,10.9072424007133,0.0186110802256621,0.0202714096150394,-0.000553331544629443,-0.221654127401234,0.0194350453638184,0.222691907671083,0.936,0,A,0.3,0.5,0.3,0.5,200,30,1
1.00033501833259,0.780046681587043,-0.220288336745544,-0.220288336745544,0.27552749046625,0.799568532025618,0.220288336745544,13.4053922170443,0.0138800687353244,0.0164350992558158,0.000335018332586756,-0.219953318412957,0.0142385940843849,0.220596972427659,0.952,0,A,0.3,0.5,0.3,0.9,200,30,1
0.997507366169762,0.511897987168213,-0.485609379001549,-0.485609379001549,0.440889103257902,1.10142807003962,0.485609379001549,13.0358874804781,0.041613532167673,0.0372527220971455,-0.00249263383023846,-0.488102012831787,0.0412902104182682,0.489496628684478,0.954,0,A,0.3,0.5,0.6,0.1,200,30,1
1.0020487009132,0.51593504907976,-0.486113651833439,-0.486113651833439,0.441534884079257,1.10093690447292,0.486113651833439,25.3245841723229,0.0186176997106624,0.0191962928914383,0.0020487009131982,-0.48406495092024,0.0190929867810359,0.484437004933495,0.95,0,A,0.3,0.5,0.6,0.5,200,30,1
1.00052830065892,0.515907055364107,-0.484621245294817,-0.484621245294817,0.440318045880782,1.1006201928692,0.484621245294817,30.3387744117437,0.0138678570579076,0.015975066554092,0.00052830065892473,-0.484092944635893,0.0133995105815701,0.484346988809106,0.946,0,A,0.3,0.5,0.6,0.9,200,30,1
0.996793249048999,0.996812158822888,1.89097738891297e-05,1.89097738891329e-05,0.000574033776761162,-0.00131429544425971,0.000336616773658162,0.00808095893317672,0.0416476154179791,0.0416511920290036,-0.00320675095100098,-0.00318784117711191,0.0440167452292438,0.0439810831479856,0.952,0.952,A,0.6,0,0,0.1,200,30,1
1.0008356267035,1.00084311158254,7.48487904513976e-06,7.48487904514011e-06,0.000373384845009608,0.000582379407141124,0.000148353768054356,0.00797360501216095,0.0186284202024385,0.0186301083984176,0.000835626703497683,0.00084311158254291,0.0181956728655854,0.0182013629039892,0.956,0.958,A,0.6,0,0,0.5,200,30,1
1.00035584691497,1.00034867502356,-7.17189140485284e-06,-7.17189140486655e-06,-0.000196002705159289,0.000628292164534934,0.000118081278353403,0.00851497504839808,0.0138671630372738,0.013868433485917,0.000355846914969371,0.000348675023564615,0.013903939047397,0.0138956979428165,0.95,0.95,A,0.6,0,0,0.9,200,30,1
0.996471627881807,0.914821123922182,-0.081650503959625,-0.081650503959625,0.275276769156946,0.296733196302407,0.081650503959625,2.03952125705886,0.0416227923362763,0.040031818173014,-0.00352837211819312,-0.0851788760778182,0.0426601017253796,0.0947129264957257,0.948,0.42,A,0.6,0,0.3,0.1,200,30,1
1.00105715312731,0.918437152117318,-0.0826200010099935,-0.0826200010099935,0.275295753520979,0.300148593224828,0.0826200010099935,4.53919230178188,0.0186201522366417,0.0182019752337397,0.00105715312731158,-0.0815628478826818,0.0183921899002374,0.083586063382777,0.954,0.004,A,0.6,0,0.3,0.5,200,30,1
0.999250141889126,0.916701347074915,-0.0825487948142115,-0.0825487948142115,0.275934336471044,0.299144568381801,0.0825487948142115,5.99421706545456,0.0138792735810605,0.0137724323811733,-0.000749858110873913,-0.0832986529250853,0.0133513689061734,0.0843389057043252,0.958,0,A,0.6,0,0.3,0.9,200,30,1
0.997496360052403,0.732433049702222,-0.265063310350181,-0.265063310350181,0.440778761019144,0.601301303555051,0.265063310350181,7.33424876892588,0.0415981525671286,0.0361426079905245,-0.00250363994759739,-0.267566950297778,0.0408059319225364,0.269801032465716,0.96,0,A,0.6,0,0.6,0.1,200,30,1
1.00039398586619,0.735522217346221,-0.264871768519971,-0.264871768519971,0.440999248490048,0.600594695574539,0.264871768519971,15.5969113209283,0.0186072108833876,0.0169829087765073,0.000393985866192548,-0.264477782653779,0.0180150476449021,0.264978966695932,0.958,0,A,0.6,0,0.6,0.5,200,30,1
0.999930002510003,0.735714586207786,-0.264215416302216,-0.264215416302216,0.440418858087854,0.599902013924483,0.264215416302216,19.9390423875797,0.0138828115956359,0.0132516162667114,-6.99974899974754e-05,-0.264285413792214,0.0134663065419228,0.264595638166617,0.956,0,A,0.6,0,0.6,0.9,200,30,1
1.0004696620495,1.00044214972201,-2.7512327486771e-05,-2.7512327486773e-05,0.000125616696555901,0.201922904833967,0.002085063314771,0.049963704718081,0.0416304192178493,0.0417189776480916,0.000469662049498831,0.000442149722012175,0.0408663800320392,0.0409334191178114,0.96,0.962,A,0.6,0.2,0,0.1,200,30,1
0.999674605205895,0.999754575211731,7.99700058370268e-05,7.99700058370246e-05,-0.000450427142724348,0.198632000249758,0.00216640746846444,0.115177773967034,0.0186188143876498,0.018803088849826,-0.000325394794105538,-0.0002454247882685,0.0198497607475452,0.0201297411092942,0.94,0.932,A,0.6,0.2,0,0.5,200,30,1
1.00129562015148,1.00121135055964,-8.42695918308226e-05,-8.42695918308228e-05,0.000458750859293878,0.200241007854242,0.00207005534114057,0.146570827664542,0.0138803266665134,0.0141293937960327,0.00129562015147533,0.0012113505596445,0.0135567547437219,0.0137241973435253,0.95,0.956,A,0.6,0.2,0,0.9,200,30,1
0.999071611862723,0.86148756894026,-0.137584042922463,-0.137584042922463,0.276476609751805,0.497619225086741,0.137584042922463,3.41287186395657,0.0416356864940188,0.0403165901013329,-0.000928388137277469,-0.138512431059741,0.0430399727269616,0.144673632015048,0.954,0.082,A,0.6,0.2,0.3,0.1,200,30,1
1.00094561288311,0.862937316444171,-0.138008296438938,-0.138008296438938,0.275208640565801,0.501473190012396,0.138008296438938,7.33127471029639,0.0186100655611605,0.0188255692862382,0.000945612883109348,-0.137062683555829,0.018788255248366,0.138343636404688,0.95,0,A,0.6,0.2,0.3,0.5,200,30,1
1.00016571267092,0.862296792695818,-0.137868919975098,-0.137868919975098,0.275564264695989,0.500251414776317,0.137868919975098,9.44467905867958,0.0138715187229731,0.01459776367202,0.000165712670916696,-0.137703207304182,0.0136146977255592,0.138459626662291,0.958,0,A,0.6,0.2,0.3,0.9,200,30,1
0.99729486760791,0.644653685940614,-0.352641181667297,-0.352641181667297,0.441179482885298,0.799336080521116,0.352641181667297,9.65683192192302,0.0416141983961119,0.0365174193390625,-0.00270513239208958,-0.355346314059387,0.0390125052140272,0.357047197722071,0.966,0,A,0.6,0.2,0.6,0.1,200,30,1
0.99990888506885,0.646224481509431,-0.353684403559419,-0.353684403559419,0.441073077289186,0.801850928653703,0.353684403559419,19.9273977153455,0.0186196329628404,0.0177487211471287,-9.11149311499937e-05,-0.353775518490569,0.0195531282620841,0.354192473913036,0.942,0,A,0.6,0.2,0.6,0.5,200,30,1
1.00043169061096,0.647612833097486,-0.352818857513473,-0.352818857513473,0.440755201319691,0.800478333737974,0.352818857513473,24.8560677421828,0.0138737869082884,0.0141957216719362,0.000431690610958713,-0.352387166902514,0.0140149888357331,0.352654851150599,0.958,0,A,0.6,0.2,0.6,0.9,200,30,1
1.00008317063685,0.999545816505372,-0.000537354131474093,-0.0005373541314741,0.00107974985763749,0.499450971795695,0.00516766473212164,0.122573038500156,0.0416316777638246,0.0421513854402391,8.31706368460417e-05,-0.000454183494628113,0.0403650160106938,0.0410700809367911,0.95,0.946,A,0.6,0.5,0,0.1,200,30,1
0.999074324678538,0.998827922977669,-0.000246401700868876,-0.000246401700868881,0.000514237952554559,0.500916282214104,0.0053436559880729,0.270558167860624,0.0186210248347404,0.0197568271944733,-0.000925675321462149,-0.00117207702233102,0.0193835462247583,0.0200775990937094,0.94,0.942,A,0.6,0.5,0,0.5,200,30,1
1.00004472143537,1.00012310240692,7.83809715493692e-05,7.83809715493745e-05,-0.000147798936122783,0.499252905033289,0.00537480688525355,0.349852647437925,0.0138875692118612,0.0153677923526823,4.4721435369155e-05,0.000123102406918596,0.0142990751492913,0.0154136227344817,0.928,0.95,A,0.6,0.5,0,0.9,200,30,1
0.999695538039241,0.78001813610806,-0.219677401931181,-0.219677401931181,0.275329789188295,0.798002673734907,0.219677401931181,5.35572597466048,0.0416256586548883,0.0410190398453532,-0.000304461960759173,-0.21998186389194,0.0424698960953435,0.223827505220967,0.952,0,A,0.6,0.5,0.3,0.1,200,30,1
0.999059164502052,0.778972980503535,-0.220086183998516,-0.220086183998516,0.275427885986019,0.799101516005169,0.220086183998516,10.857220624195,0.0186127386063402,0.0202714767666294,-0.000940835497948433,-0.221027019496465,0.0192025867062919,0.22206892503277,0.942,0,A,0.6,0.5,0.3,0.5,200,30,1
0.999846598385455,0.780591794311277,-0.219254804074178,-0.219254804074178,0.274525462026294,0.798712085751654,0.219254804074178,13.3459331957919,0.0138790804663312,0.0164305730437465,-0.000153401614545468,-0.219408205688723,0.0150070504258079,0.220115489294321,0.936,0,A,0.6,0.5,0.3,0.9,200,30,1
1.00081971573282,0.514372912251278,-0.486446803481545,-0.486446803481545,0.441448257322574,1.10189411691913,0.486446803481545,13.0535719914498,0.0416351376930075,0.0372642610411977,0.0008197157328238,-0.485627087748722,0.0424461368149836,0.487136558533321,0.94,0,A,0.6,0.5,0.6,0.1,200,30,1
0.999789827681175,0.514646407127612,-0.485143420553563,-0.485143420553563,0.44153524357867,1.09879162766638,0.485143420553563,25.28243472396,0.018629603397626,0.0191896989957536,-0.000210172318825141,-0.485353592872388,0.0190177286152047,0.485700635600343,0.954,0,A,0.6,0.5,0.6,0.5,200,30,1
1.00007303678379,0.51511783644161,-0.484955200342182,-0.484955200342182,0.441174469194274,1.09922534624047,0.484955200342182,30.4055269751144,0.0138698562835862,0.01595037152249,7.3036783791558e-05,-0.48488216355839,0.0137588951610785,0.485123976191691,0.95,0,A,0.6,0.5,0.6,0.9,200,30,1
1.00033376910627,1.00029362101765,-4.01480886231092e-05,-4.01480886231083e-05,0.000924435169223829,-0.00203325550216033,0.000347932895005171,0.00835731742056703,0.0416235460322975,0.0416275353838981,0.000333769106272586,0.000293621017649626,0.0421638240408192,0.0421478006938141,0.954,0.954,A,0.9,0,0,0.1,200,30,1
1.00058720341081,1.00059083959233,3.63618151587531e-06,3.63618151587578e-06,0.000531413543269439,0.000949998492414186,0.000157778675999948,0.00848168899080267,0.0185917191037175,0.0185931264741785,0.000587203410810311,0.000590839592326198,0.0184906961446637,0.0184830193341466,0.964,0.964,A,0.9,0,0,0.5,200,30,1
1.0000429960048,1.00004494251814,1.94651334154682e-06,1.94651334154106e-06,0.00123602331189139,-0.000592758516863623,0.000124717599127909,0.0089860945232612,0.013878105541005,0.0138794649763546,4.29960047951816e-05,4.49425181368035e-05,0.0136511162978419,0.0136382537110464,0.956,0.956,A,0.9,0,0,0.9,200,30,1
1.00153379812715,0.918833402226137,-0.082700395901008,-0.082700395901008,0.274865088444367,0.301003433404527,0.082700395901008,2.06588529333947,0.0416168751551861,0.0400343476250666,0.00153379812714527,-0.0811665977738627,0.0410233586315485,0.089849159672769,0.956,0.486,A,0.9,0,0.3,0.1,200,30,1
0.999304352687893,0.916451569920716,-0.0828527827671777,-0.0828527827671777,0.27559571390685,0.300659252538241,0.0828527827671777,4.54633166711862,0.0186433921020871,0.0182241762469554,-0.000695647312106695,-0.0835484300792844,0.0189218283816416,0.0856437946588319,0.936,0.002,A,0.9,0,0.3,0.5,200,30,1
0.999105523562041,0.916965026161562,-0.0821404974004788,-0.0821404974004788,0.274773711597256,0.298945752495204,0.0821404974004788,5.95953278790323,0.013883824328289,0.0137832922140664,-0.000894476437959257,-0.0830349738384381,0.01354805070897,0.0840970015244754,0.968,0,A,0.9,0,0.3,0.9,200,30,1
0.998260315687002,0.733434741324168,-0.264825574362833,-0.264825574362833,0.441688035616761,0.599634121209529,0.264825574362833,7.32437346469541,0.0416309874043124,0.0361584549506532,-0.00173968431299842,-0.266565258675832,0.0423928898388404,0.268992937497607,0.952,0,A,0.9,0,0.6,0.1,200,30,1
1.00020018573939,0.736087054961423,-0.264113130777965,-0.264113130777965,0.440660393857904,0.599324790577466,0.264113130777965,15.5588596866736,0.0186021329779357,0.0169753136789657,0.000200185739387626,-0.263912945038577,0.0185335397377235,0.26445784210311,0.948,0,A,0.9,0,0.6,0.5,200,30,1
0.999556554993278,0.734829139450287,-0.26472741554299,-0.26472741554299,0.441272345144495,0.599925955358765,0.26472741554299,19.9926218118152,0.0138784304588236,0.013242092169264,-0.000443445006722443,-0.265170860549713,0.0144451030241795,0.265502023568443,0.948,0,A,0.9,0,0.6,0.9,200,30,1
