spec_id,spec_label,estimate,std_error,statistic,p_value,conf_low,conf_high,n_obs,formula_rhs,published_benchmark,benchmark_gap,delta_vs_safe,delta_vs_omit
omit,Sem ajuste adicional,15.973082742821877,3.593153463578782,4.445421801414705,1.1996956297019984e-5,8.930631363282114,23.01553412236164,7613,treat_panam_sucre,16,-0.02691725717812332,9.297584142812518,0
safe,Bloco safe: ano x popula<c3><a7><c3><a3>o de 1990,6.67549860000936,2.874888446207442,2.3220026532910136,0.0208410174358908,1.0408207858724579,12.310176414146262,7613,"treat_panam_sucre + i(year, pob_1990)",NA,NA,0,-9.297584142812518
safe_ln_pob,Safe + log da popula<c3><a7><c3><a3>o municipal,6.757473018329583,2.835280405832504,2.3833526322224317,0.017721022031406974,1.200425536825768,12.3145204998334,7613,"treat_panam_sucre + ln_pob + i(year, pob_1990)",6.8,-0.042526981670416575,0.08197441832022356,-9.215609724492293
safe_pol_local,Safe + pol<c3><ad>cia municipal,6.398123638013883,2.8197459956881903,2.269042547732158,0.02391096236637354,0.8715230409139965,11.924724235113768,7613,"treat_panam_sucre + pol_local + i(year, pob_1990)",NA,NA,-0.27737496199547707,-9.574959104807995
safe_alc_oficialista,Safe + prefeito governista,6.644637272190169,2.8848131631551297,2.3033163315585083,0.02188808266120981,0.9905073702790457,12.298767174101293,7544,"treat_panam_sucre + alc_oficialista + i(year, pob_1990)",NA,NA,-0.030861327819190265,-9.328445470631706
safe_ln_pob_pol_local,Safe + log da popula<c3><a7><c3><a3>o + pol<c3><ad>cia municipal,6.5053623759854435,2.7991654161603683,2.324036421151876,0.020730342086628776,1.019098973541051,11.991625778429835,7613,"treat_panam_sucre + ln_pob + pol_local + i(year, pob_1990)",NA,NA,-0.17013622402391615,-9.467720366836433
safe_all_controls,Safe + log da popula<c3><a7><c3><a3>o + pol<c3><ad>cia + prefeito,6.427192982906551,2.812693888947376,2.28506664310771,0.02294881935650398,0.9144142610337926,11.939971704779309,7544,"treat_panam_sucre + ln_pob + pol_local + alc_oficialista + i(year, pob_1990)",NA,NA,-0.24830561710280907,-9.545889759915326
