gamma_Y,gamma_D,delta,R2_within,N,TT,beta,stable,mean_beta_short,mean_beta_long,mean_ivb,mean_ivb_formula,mean_abs_ivb_over_beta,mean_abs_ivb_over_se,mean_abs_ivb_over_sd_y,bias_short,bias_long,rmse_short,rmse_long,coverage_short,coverage_long,rejection_short,rejection_long
0,-0.8,0,0.1,200,30,1,TRUE,0.99821839892988,0.997860411486435,-0.000357987443444958,-0.000357987443444952,0.0083161407289648,0.193558803182487,0.00420227327206855,-0.00178160107011971,-0.00213958851356466,0.0414510577510377,0.0424817569948269,0.956,0.956,1,1
0,-0.8,0,0.3,200,30,1,TRUE,1.00042831321393,1.00048757983398,5.92666200478239e-05,5.92666200478332e-05,0.00811102558223172,0.309128336664565,0.00409874023294429,0.000428313213933551,0.0004875798339814,0.026221605504421,0.0277438363564194,0.926,0.93,1,1
0,-0.8,0,0.5,200,30,1,TRUE,0.999542745701005,0.999939052950393,0.000396307249388164,0.000396307249388165,0.00833864559517013,0.389803693816762,0.00420327920450079,-0.000457254298995014,-6.09470496067965e-05,0.0192491532353626,0.0222499919404512,0.946,0.94,1,1
0,-0.8,0,0.7,200,30,1,TRUE,1.00093462874388,1.00037753469766,-0.000557094046224031,-0.000557094046224039,0.00852041219092752,0.449511867506866,0.0043011631519625,0.000934628743882726,0.000377534697658666,0.0161050262225049,0.0191796240551255,0.934,0.938,1,1
0,-0.8,0,0.9,200,30,1,TRUE,0.999602261559004,0.999323946426061,-0.000278315132942671,-0.000278315132942664,0.00806557148883736,0.463254097815606,0.00405548186437219,-0.000397738440995887,-0.000676053573938629,0.0135356373606154,0.0170045987181186,0.964,0.952,1,1
0,-0.8,0.3,0.1,200,30,1,TRUE,0.757108438520545,0.99664015916188,0.239531720641335,0.239531720641335,0.239531720641335,5.57501123238554,0.12462514657612,-0.242891561479455,-0.00335984083811947,0.247060667005903,0.0449277092039174,0.002,0.94,1,1
0,-0.8,0.3,0.3,200,30,1,TRUE,0.759422344294966,0.999554060035812,0.240131715740847,0.240131715740847,0.240131715740847,9.14098448491575,0.124706880791501,-0.240577655705034,-0.000445939964187514,0.242000275769912,0.0270280430055992,0,0.95,1,1
0,-0.8,0.3,0.5,200,30,1,TRUE,0.760319340380334,1.0001694152,0.239850074819665,0.239850074819665,0.239850074819665,11.2103053445126,0.124772868088786,-0.239680659619666,0.000169415199999579,0.240476199608235,0.0210711870758133,0,0.962,1,1
0,-0.8,0.3,0.7,200,30,1,TRUE,0.76037174878915,1.00013034129745,0.2397585925083,0.2397585925083,0.2397585925083,12.6583898694222,0.124557868402093,-0.239628251210851,0.000130341297449599,0.240153652462127,0.0183456790149387,0,0.964,1,1
0,-0.8,0.3,0.9,200,30,1,TRUE,0.760330216310604,1.00034734319783,0.240017126887224,0.240017126887224,0.240017126887224,13.7937244755905,0.124707413120991,-0.239669783689396,0.000347343197828032,0.240090285378798,0.0173384274154735,0,0.958,1,1
0,-0.8,0.6,0.1,200,30,1,TRUE,0.520234233274204,1.00302975437942,0.482795521105219,0.482795521105219,0.482795521105219,11.2449160891337,0.244402177437135,-0.479765766725796,0.00302975437942288,0.482000326496765,0.040500975560457,0,0.96,1,1
0,-0.8,0.6,0.3,200,30,1,TRUE,0.520678091599644,1.00041264048554,0.479734548885899,0.479734548885899,0.479734548885899,18.2893297203877,0.243020135532834,-0.479321908400356,0.000412640485542237,0.480192255896729,0.0268620128928579,0,0.946,1,1
0,-0.8,0.6,0.5,200,30,1,TRUE,0.519629582681969,0.999506389904796,0.479876807222827,0.479876807222827,0.479876807222827,22.4253462248999,0.24217485619929,-0.480370417318032,-0.000493610095204322,0.480883528591686,0.0207563162464477,0,0.964,1,1
0,-0.8,0.6,0.7,200,30,1,TRUE,0.520458878148491,1.00004981031308,0.479590932164588,0.479590932164588,0.479590932164588,25.3490271946735,0.242597618157732,-0.479541121851509,4.98103130786021e-05,0.479872719169147,0.0183146480911301,0,0.956,1,1
0,-0.8,0.6,0.9,200,30,1,TRUE,0.519873773341646,0.999873361666245,0.479999588324598,0.479999588324598,0.479999588324598,27.5493367211759,0.242191051927575,-0.480126226658354,-0.000126638333755369,0.48037395780392,0.0167831090084466,0,0.954,1,1
0,-0.5,-0.6,0.1,200,30,1,TRUE,1.29948949814863,1.00058859139893,-0.298900906749703,-0.298900906749703,0.298900906749703,7.09501890665011,0.129989572636247,0.29948949814863,0.00058859139892764,0.303362271485054,0.0415677346931737,0,0.954,1,1
0,-0.5,-0.6,0.3,200,30,1,TRUE,1.299849790227,0.999115196296539,-0.300734593930465,-0.300734593930465,0.300734593930465,12.0687068502034,0.130692946898409,0.299849790227004,-0.000884803703460557,0.301216632160979,0.0258790018754289,0,0.932,1,1
0,-0.5,-0.6,0.5,200,30,1,TRUE,1.30016150347877,0.999762267328813,-0.300399236149956,-0.300399236149956,0.300399236149956,15.2031377786551,0.129872797033848,0.300161503478769,-0.000237732671187429,0.30101027654501,0.0207157032022448,0,0.942,1,1
0,-0.5,-0.6,0.7,200,30,1,TRUE,1.29955684415671,0.999557233099264,-0.299999611057442,-0.299999611057442,0.299999611057442,17.5815198835708,0.129716589142503,0.299556844156706,-0.000442766900736524,0.300104954306039,0.0179002179887749,0,0.932,1,1
0,-0.5,-0.6,0.9,200,30,1,TRUE,1.29948720066886,1.00043750229957,-0.299049698369289,-0.299049698369289,0.299049698369289,19.4784454636607,0.129047996590011,0.299487200668861,0.000437502299571513,0.299905766554367,0.0147994891366176,0,0.96,1,1
0,-0.5,-0.3,0.1,200,30,1,TRUE,1.14832282845997,0.998343230206923,-0.149979598253043,-0.149979598253043,0.149979598253043,3.55663535040173,0.0715820832394981,0.148322828459966,-0.00165676979307672,0.154436537113026,0.0427328755546249,0.07,0.95,1,1
0,-0.5,-0.3,0.3,200,30,1,TRUE,1.14995531577599,1.00029197322768,-0.149663342548305,-0.149663342548305,0.149663342548305,6.00468369625332,0.0709975094120206,0.149955315775986,0.000291973227681153,0.152001471563714,0.0241001269341152,0,0.966,1,1
0,-0.5,-0.3,0.5,200,30,1,TRUE,1.15034998689691,0.999904717035989,-0.150445269860926,-0.150445269860926,0.150445269860926,7.61956207292704,0.0713935878985423,0.150349986896915,-9.52829640115116e-05,0.151506650459925,0.0188198222586411,0,0.96,1,1
0,-0.5,-0.3,0.7,200,30,1,TRUE,1.14985523098505,0.999574003647087,-0.150281227337966,-0.150281227337966,0.150281227337966,8.80938737784843,0.0712834795831907,0.149855230985054,-0.000425996352912628,0.150737244306388,0.0169378097001747,0,0.95,1,1
0,-0.5,-0.3,0.9,200,30,1,TRUE,1.14928891032461,0.999384628450563,-0.149904281874043,-0.149904281874043,0.149904281874043,9.74625431309792,0.0712193317222837,0.149288910324606,-0.000615371549436583,0.149921770103652,0.014751574480176,0,0.968,1,1
0,-0.5,0,0.1,200,30,1,TRUE,0.996703052039832,0.996421633193419,-0.000281418846413083,-0.000281418846413083,0.00514349107195529,0.122049202405585,0.00259712346980444,-0.00329694796016777,-0.00357836680658086,0.0416143101841349,0.04225977127159,0.952,0.948,1,1
0,-0.5,0,0.3,200,30,1,TRUE,1.00128866481731,1.00156332508602,0.000274660268709636,0.000274660268709638,0.00514700293405544,0.2066222258323,0.00259776988256463,0.0012886648173116,0.00156332508602119,0.0241832672760794,0.0249605655143336,0.964,0.952,1,1
0,-0.5,0,0.5,200,30,1,TRUE,0.998718202306927,0.998701303786066,-1.68985208612487e-05,-1.68985208612489e-05,0.00509004538500679,0.25750359743689,0.00256930412721706,-0.00128179769307268,-0.00129869621393397,0.017898694760493,0.0190159481234938,0.962,0.97,1,1
0,-0.5,0,0.7,200,30,1,TRUE,0.999773651043416,1.00013007215235,0.000356421108929716,0.000356421108929711,0.0051712739975854,0.302949540192579,0.00260290767877389,-0.000226348956584133,0.000130072152345617,0.0158379925414212,0.0168471861301567,0.954,0.968,1,1
0,-0.5,0,0.9,200,30,1,TRUE,1.00041342606716,1.00042748752095,1.40614537843685e-05,1.40614537843573e-05,0.0053947363989124,0.351580283279915,0.00271815856017424,0.000413426067164657,0.000427487520948899,0.0144199815097678,0.0160834016144333,0.932,0.946,1,1
0,-0.5,0.3,0.1,200,30,1,TRUE,0.854040200144473,1.00387823838265,0.149838038238179,0.149838038238179,0.149838038238179,3.55427802594072,0.0765392286028995,-0.145959799855527,0.00387823838265211,0.152123763559149,0.0421502599814945,0.062,0.956,1,1
0,-0.5,0.3,0.3,200,30,1,TRUE,0.850464095683489,1.00034175292877,0.149877657245276,0.149877657245276,0.149877657245276,6.01636786961609,0.0766677672698822,-0.149535904316511,0.000341752928765038,0.151563286911928,0.0254939833476656,0,0.946,1,1
0,-0.5,0.3,0.5,200,30,1,TRUE,0.849986254034153,0.999777280030315,0.149791025996162,0.149791025996162,0.149791025996162,7.58632412552376,0.0763874114375726,-0.150013745965847,-0.000222719969684704,0.151380626417249,0.0207906774643327,0,0.942,1,1
0,-0.5,0.3,0.7,200,30,1,TRUE,0.84983232168697,0.999621537654372,0.149789215967402,0.149789215967402,0.149789215967402,8.77367196025019,0.07637699562008,-0.15016767831303,-0.000378462345627773,0.151035883979756,0.0169541662850311,0,0.95,1,1
0,-0.5,0.3,0.9,200,30,1,TRUE,0.85155839946354,1.0013590902554,0.149800690791861,0.149800690791861,0.149800690791861,9.7558665184487,0.0764982904157795,-0.14844160053646,0.00135909025540126,0.149197464479032,0.0154173841750544,0,0.958,1,1
0,-0.5,0.6,0.1,200,30,1,TRUE,0.701519736664136,1.00194531921988,0.30042558255574,0.30042558255574,0.30042558255574,7.12868881199644,0.147549297950424,-0.298480263335864,0.00194531921987617,0.302315033778834,0.0413245121016366,0,0.95,1,1
0,-0.5,0.6,0.3,200,30,1,TRUE,0.701064012485583,1.00036590297793,0.299301890492348,0.299301890492348,0.299301890492348,12.0149533499889,0.147078327791474,-0.298935987514417,0.000365902977930821,0.300286219270552,0.0245725259773596,0,0.956,1,1
0,-0.5,0.6,0.5,200,30,1,TRUE,0.701034901257165,1.00064666841481,0.299611767157645,0.299611767157645,0.299611767157645,15.1764470245404,0.147172007690103,-0.298965098742835,0.000646668414810092,0.299838335794116,0.0202362300121918,0,0.948,1,1
0,-0.5,0.6,0.7,200,30,1,TRUE,0.697785191882898,0.998921322973769,0.301136131090871,0.301136131090871,0.301136131090871,17.6320053022262,0.147964274954674,-0.302214808117102,-0.00107867702623088,0.302803252871613,0.0174085639260756,0,0.95,1,1
0,-0.5,0.6,0.9,200,30,1,TRUE,0.699796750687364,1.00022870944455,0.300431958757188,0.300431958757188,0.300431958757188,19.5670400454024,0.147712804237316,-0.300203249312636,0.000228709444551889,0.300654759588066,0.015707182023659,0,0.952,1,1
0,-0.2,-0.6,0.1,200,30,1,TRUE,1.12196260725125,1.00103972819617,-0.120922879055078,-0.120922879055078,0.120922879055078,2.8976046585644,0.0548056222529459,0.121962607251246,0.00103972819616804,0.1317867521265,0.0426672376386998,0.31,0.952,1,1
0,-0.2,-0.6,0.3,200,30,1,TRUE,1.11754809500141,0.998475869526877,-0.119072225474529,-0.119072225474529,0.119072225474529,4.92644208922244,0.0538095793023253,0.117548095001406,-0.00152413047312316,0.120749703039725,0.0239122440049536,0.018,0.954,1,1
0,-0.2,-0.6,0.5,200,30,1,TRUE,1.1222240905582,1.00206116511978,-0.120162925438417,-0.120162925438417,0.120162925438417,6.38972558249849,0.0544035686660814,0.122224090558198,0.00206116511978038,0.124415786617774,0.019428473607037,0,0.946,1,1
0,-0.2,-0.6,0.7,200,30,1,TRUE,1.12039275026323,1.00043613489371,-0.11995661536952,-0.11995661536952,0.11995661536952,7.52385767549071,0.0540860035641074,0.120392750263227,0.000436134893706086,0.121705202076362,0.0154626289881252,0,0.944,1,1
0,-0.2,-0.6,0.9,200,30,1,TRUE,1.11919394210519,0.999052193029649,-0.120141749075537,-0.120141749075537,0.120141749075537,8.5016354668907,0.0542221511534397,0.119193942105185,-0.00094780697035135,0.120316688163545,0.014985114847757,0,0.952,1,1
0,-0.2,-0.3,0.1,200,30,1,TRUE,1.06147784612992,1.00195993178019,-0.0595179143497307,-0.0595179143497307,0.0595179143497307,1.42559905487285,0.0289494346547818,0.0614778461299164,0.0019599317801855,0.0747046381020644,0.0409589395572453,0.716,0.96,1,1
0,-0.2,-0.3,0.3,200,30,1,TRUE,1.06028987475115,1.00056472231511,-0.0597251524360399,-0.0597251524360399,0.0597251524360399,2.47158899292354,0.0291260687104746,0.0602898747511518,0.000564722315111954,0.0656422622665945,0.0241821193329683,0.36,0.956,1,1
0,-0.2,-0.3,0.5,200,30,1,TRUE,1.05871833748867,0.998417976096147,-0.0603003613925209,-0.0603003613925209,0.0603003613925209,3.20692444534021,0.0293251753910951,0.0587183374886677,-0.00158202390385309,0.0620436409502913,0.0192082516997669,0.154,0.942,1,1
0,-0.2,-0.3,0.7,200,30,1,TRUE,1.0609361933763,1.00083971016222,-0.0600964832140857,-0.0600964832140857,0.0600964832140857,3.76590596041211,0.0292672678164537,0.0609361933763015,0.000839710162215734,0.0631053867024356,0.0156468782746963,0.038,0.956,1,1
0,-0.2,-0.3,0.9,200,30,1,TRUE,1.05943928414461,0.99948259564218,-0.0599566885024278,-0.0599566885024278,0.0599566885024278,4.24340574970112,0.0291021617534626,0.0594392841446074,-0.000517404357820439,0.0610331682979079,0.0136068252918156,0.022,0.954,1,1
0,-0.2,0,0.1,200,30,1,TRUE,0.997496360052403,0.997593482741296,9.7122688893429e-05,9.71226888934321e-05,0.00201554578839283,0.0483466444204046,0.00101779000166563,-0.00250363994759739,-0.002406517258704,0.0408059319225364,0.0409991783434906,0.96,0.956,1,1
0,-0.2,0,0.3,200,30,1,TRUE,1.00050863356614,1.00051066644965,2.03288351501929e-06,2.03288351501784e-06,0.00212294993507328,0.0878192590332881,0.00106995152672696,0.000508633566135064,0.000510666449649921,0.0232573265032798,0.0235828474706824,0.958,0.966,1,1
0,-0.2,0,0.5,200,30,1,TRUE,0.999906088512467,0.999799960743268,-0.000106127769198973,-0.00010612776919897,0.00204948779563086,0.108918346507323,0.00103479600063177,-9.39114875334601e-05,-0.000200039256732398,0.0180669461001537,0.0184685024461543,0.956,0.952,1,1
0,-0.2,0,0.7,200,30,1,TRUE,1.00017751556903,1.00020173595569,2.42203866543583e-05,2.42203866543656e-05,0.0020305816915503,0.127268919266932,0.00102332591545492,0.000177515569031561,0.000201735955685844,0.0154460397926045,0.0157056288547501,0.96,0.962,1,1
0,-0.2,0,0.9,200,30,1,TRUE,0.999757465040285,0.999659840020809,-9.76250194768294e-05,-9.7625019476831e-05,0.00218416099958028,0.154542681464936,0.00110243771690482,-0.000242534959714602,-0.000340159979191457,0.0147951381228725,0.0149304784519967,0.94,0.952,1,1
0,-0.2,0.3,0.1,200,30,1,TRUE,0.944103767523243,1.00400105236637,0.0598972848431251,0.0598972848431251,0.0598972848431251,1.43548399955891,0.0299599615907799,-0.0558962324767571,0.00400105236636805,0.0703655927178238,0.0408554341778126,0.768,0.95,1,1
0,-0.2,0.3,0.3,200,30,1,TRUE,0.939099873010602,0.999733605562838,0.0606337325522352,0.0606337325522352,0.0606337325522352,2.50668979271308,0.0303937587367433,-0.0609001269893977,-0.000266394437162476,0.066100574512942,0.0251157825489344,0.318,0.942,1,1
0,-0.2,0.3,0.5,200,30,1,TRUE,0.941302464727348,1.00102594423456,0.0597234795072139,0.0597234795072139,0.0597234795072139,3.177702522628,0.0298547551813586,-0.0586975352726519,0.00102594423456193,0.0619544898890549,0.0188701551842892,0.162,0.954,1,1
0,-0.2,0.3,0.7,200,30,1,TRUE,0.940256512729465,1.00017720664363,0.0599206939141659,0.0599206939141659,0.0599206939141659,3.75709969667381,0.0300256589607581,-0.0597434872705346,0.000177206643631411,0.0618792702041396,0.0157498517959777,0.042,0.96,1,1
0,-0.2,0.3,0.9,200,30,1,TRUE,0.939194205198274,0.999078625135445,0.0598844199371716,0.0598844199371717,0.0598844199371716,4.24127665810741,0.029992764191349,-0.0608057948017262,-0.000921374864554569,0.062302383475096,0.0132026657726391,0.008,0.962,1,1
0,-0.2,0.6,0.1,200,30,1,TRUE,0.882352888299626,0.999985870067035,0.117632981767409,0.117632981767409,0.117632981767409,2.82044883286954,0.0559974260328722,-0.117647111700374,-1.41299329649014e-05,0.128174391533594,0.0439236349127694,0.322,0.942,1,1
0,-0.2,0.6,0.3,200,30,1,TRUE,0.880975633447939,1.00086349154968,0.11988785810174,0.11988785810174,0.11988785810174,4.95924090699921,0.0569913457847249,-0.119024366552061,0.000863491549679019,0.122371415990556,0.0246984425378896,0.014,0.946,1,1
0,-0.2,0.6,0.5,200,30,1,TRUE,0.879889875313177,1.00025427234592,0.120364397032739,0.120364397032739,0.120364397032739,6.39960005524093,0.0571913676223232,-0.120110124686823,0.000254272345915574,0.122013573394159,0.0182121074971956,0,0.956,1,1
0,-0.2,0.6,0.7,200,30,1,TRUE,0.879682301450638,0.999329566904991,0.119647265454352,0.119647265454352,0.119647265454352,7.49861633598512,0.0572092042035281,-0.120317698549362,-0.000670433095009471,0.121753283040651,0.0167541244178623,0,0.938,1,1
0,-0.2,0.6,0.9,200,30,1,TRUE,0.879596464455343,1.00001964315163,0.12042317869629,0.12042317869629,0.12042317869629,8.5174428218495,0.0572148436268398,-0.120403535544657,1.9643151632609e-05,0.121503492000586,0.0147322111073703,0,0.934,1,1
0,0.2,-0.6,0.1,200,30,1,TRUE,0.88083913064536,0.999657437907918,0.118818307262558,0.118818307262558,0.118818307262558,2.84889785408024,0.0565742608307363,-0.11916086935464,-0.000342562092081611,0.12863202956897,0.0426785535255937,0.302,0.948,1,1
0,0.2,-0.6,0.3,200,30,1,TRUE,0.879262718891834,0.998716753900742,0.119454035008908,0.119454035008908,0.119454035008908,4.94153314905859,0.0567889072981902,-0.120737281108166,-0.00128324609925845,0.124197266060575,0.0251090266705125,0.01,0.946,1,1
0,0.2,-0.6,0.5,200,30,1,TRUE,0.880793895332966,0.999964239372108,0.119170344039142,0.119170344039142,0.119170344039142,6.33709783264483,0.0564890403226894,-0.119206104667034,-3.57606278919009e-05,0.121420073452586,0.0204308958411375,0,0.926,1,1
0,0.2,-0.6,0.7,200,30,1,TRUE,0.87999181451607,1.00035659943583,0.120364784919762,0.120364784919762,0.120364784919762,7.54230560689971,0.0573036903742679,-0.12000818548393,0.00035659943583144,0.121452544184369,0.0164049362717819,0,0.946,1,1
0,0.2,-0.6,0.9,200,30,1,TRUE,0.8803273521877,0.999784414518644,0.119457062330944,0.119457062330944,0.119457062330944,8.45307297150542,0.0568187611123179,-0.1196726478123,-0.000215585481355474,0.120634483533918,0.0145260878391673,0,0.944,1,1
0,0.2,-0.3,0.1,200,30,1,TRUE,0.940955738598195,1.00004005131631,0.0590843127181106,0.0590843127181106,0.0590843127181106,1.417230997936,0.029624163788018,-0.0590442614018054,4.00513163052452e-05,0.0726400786146161,0.0411911586437241,0.724,0.952,1,1
0,0.2,-0.3,0.3,200,30,1,TRUE,0.940544871866805,0.999984635139735,0.0594397632729302,0.0594397632729302,0.0594397632729302,2.45868659165514,0.0297173224160087,-0.0594551281331953,-1.53648602650991e-05,0.0646880655933613,0.024498625025111,0.35,0.96,1,1
0,0.2,-0.3,0.5,200,30,1,TRUE,0.940302203863086,1.00048455688367,0.0601823530205863,0.0601823530205863,0.0601823530205863,3.20487555755395,0.0300992925857235,-0.059697796136914,0.000484556883672216,0.0627730608274862,0.0187552701212489,0.142,0.952,1,1
0,0.2,-0.3,0.7,200,30,1,TRUE,0.940250390381285,0.999803755363172,0.0595533649818865,0.0595533649818865,0.0595533649818865,3.73247468814895,0.0297901161577539,-0.0597496096187148,-0.000196244636828213,0.0619395445191265,0.0157779637493268,0.046,0.946,1,1
0,0.2,-0.3,0.9,200,30,1,TRUE,0.940456936645743,1.00056793668872,0.0601110000429808,0.0601110000429808,0.0601110000429808,4.25692045844361,0.0300402912309352,-0.0595430633542566,0.000567936688724124,0.0611731036538884,0.013850807004481,0.006,0.964,1,1
0,0.2,0,0.1,200,30,1,TRUE,0.998444485321764,0.998500324335215,5.5839013450655e-05,5.58390134506537e-05,0.00209384849874356,0.0501544424155072,0.00105617788761055,-0.00155551467823567,-0.00149967566478493,0.0423104945199349,0.0424931432324069,0.936,0.934,1,1
0,0.2,0,0.3,200,30,1,TRUE,0.998450721363281,0.998559635476662,0.000108914113380351,0.000108914113380351,0.00197042899736322,0.0814713255514915,0.000989702108788608,-0.00154927863671872,-0.0014403645233384,0.0234659121714559,0.0235857019731786,0.968,0.968,1,1
0,0.2,0,0.5,200,30,1,TRUE,0.999221989523349,0.999160337318145,-6.16522052040212e-05,-6.16522052040285e-05,0.00212758070234435,0.113164842228039,0.00106692625893111,-0.000778010476651048,-0.000839662681855091,0.0189586766884615,0.0190763981698271,0.952,0.954,1,1
0,0.2,0,0.7,200,30,1,TRUE,1.00016918782938,1.00009688381316,-7.23040162160184e-05,-7.23040162160141e-05,0.00205215332602543,0.128704158852366,0.00103786253897148,0.000169187829379469,9.68838131634175e-05,0.0156636999645171,0.0158220571097308,0.948,0.948,1,1
0,0.2,0,0.9,200,30,1,TRUE,0.999556554993278,0.999529174050765,-2.73809425129462e-05,-2.73809425129387e-05,0.00215908215163335,0.152870076886844,0.00108536469992576,-0.000443445006722443,-0.000470825949235421,0.0144451030241795,0.0146508114135201,0.948,0.944,1,1
0,0.2,0.3,0.1,200,30,1,TRUE,1.06149307830944,1.00039144858326,-0.0611016297261803,-0.0611016297261803,0.0611016297261803,1.46362024151913,0.0297194643393476,0.0614930783094443,0.00039144858326412,0.076421119144242,0.0438773691983023,0.716,0.936,1,1
0,0.2,0.3,0.3,200,30,1,TRUE,1.05863034486365,0.99914023961907,-0.0594901052445786,-0.0594901052445786,0.0594901052445786,2.45851795402303,0.0289589784805907,0.0586303448636485,-0.000859760380930053,0.0634366067229965,0.023032971937114,0.36,0.964,1,1
0,0.2,0.3,0.5,200,30,1,TRUE,1.0598722491653,1.0001656605763,-0.059706588589005,-0.059706588589005,0.059706588589005,3.17640038879198,0.0291023990357338,0.0598722491653014,0.000165660576296522,0.0627943785850723,0.0184030973676072,0.136,0.956,1,1
0,0.2,0.3,0.7,200,30,1,TRUE,1.06081202083126,1.00103382585014,-0.0597781949811218,-0.0597781949811218,0.0597781949811218,3.75222782436426,0.0290823222515155,0.0608120208312619,0.00103382585014034,0.0630279391675932,0.0161472784798018,0.052,0.95,1,1
0,0.2,0.3,0.9,200,30,1,TRUE,1.06029139172622,1.00027606781376,-0.0600153239124578,-0.0600153239124578,0.0600153239124578,4.24758586392929,0.0291504926720256,0.0602913917262213,0.000276067813763437,0.062096363558406,0.0142110658629353,0.022,0.952,1,1
0,0.2,0.6,0.1,200,30,1,TRUE,1.11933192467195,0.999221022861337,-0.120110901810611,-0.120110901810611,0.120110901810611,2.88180178961507,0.0544341429695536,0.119331924671949,-0.000778977138662707,0.12874179675917,0.0418144808318702,0.298,0.948,1,1
0,0.2,0.6,0.3,200,30,1,TRUE,1.12113771249914,1.00149318091536,-0.119644531583776,-0.119644531583776,0.119644531583776,4.94388382803127,0.0541350866979898,0.121137712499141,0.00149318091536488,0.12399297021677,0.0233313360825947,0.008,0.962,1,1
0,0.2,0.6,0.5,200,30,1,TRUE,1.11835981936932,0.999763473907417,-0.118596345461906,-0.118596345461906,0.118596345461906,6.31348648471698,0.053615879485546,0.118359819369323,-0.000236526092583289,0.120298450244417,0.0186764358637583,0,0.97,1,1
0,0.2,0.6,0.7,200,30,1,TRUE,1.1208925996139,0.999862816113082,-0.121029783500821,-0.121029783500821,0.121029783500821,7.58607654784959,0.0548283681280269,0.120892599613903,-0.000137183886918302,0.122347530139723,0.0163614064099072,0,0.944,1,1
0,0.2,0.6,0.9,200,30,1,TRUE,1.12037678313306,0.999997802487596,-0.120378980645465,-0.120378980645465,0.120378980645465,8.5313335172509,0.0543830434416129,0.120376783133062,-2.19751240349009e-06,0.121543291463072,0.0149071706037531,0,0.942,1,1
0,0.5,-0.6,0.1,200,30,1,TRUE,0.701689296683842,1.00050621341741,0.298816916733572,0.298816916733572,0.298816916733572,7.08817627965335,0.147291959634778,-0.298310703316158,0.000506213417413415,0.301958483001442,0.0416515417225873,0,0.962,1,1
0,0.5,-0.6,0.3,200,30,1,TRUE,0.698853598539921,0.999475154450633,0.300621555910712,0.300621555910712,0.300621555910712,12.0622564848918,0.147303194400264,-0.301146401460079,-0.000524845549367048,0.302472651460523,0.0248594279639808,0,0.948,1,1
0,0.5,-0.6,0.5,200,30,1,TRUE,0.700283703366753,0.999690354434724,0.299406651067971,0.299406651067971,0.299406651067971,15.1751596093029,0.146854567894966,-0.299716296633247,-0.000309645565276129,0.300510814501339,0.0197076878220661,0,0.954,1,1
